image_id,degraded,neutral,improved
concrete3k::001_14.jpg,0.02753656500257138,0.126590160912911,0.8458732740845176
concrete3k::001_2.jpg,0.10245323004331089,0.07232256809854036,0.8252242018581487
concrete3k::001_6.jpg,0.07681709719498225,0.24344182607676645,0.6797410767282513
concrete3k::011_5.jpg,0.5488588407703278,0.29164932852261244,0.1594918307070599
concrete3k::017_0.jpg,0.06006068882725939,0.4261898068562996,0.513749504316441
concrete3k::017_20.jpg,0.22627983880655342,0.2704138881308364,0.5033062730626102
concrete3k::017_24.jpg,0.21684816267348722,0.512465954851757,0.27068588247475567
concrete3k::017_28.jpg,0.19620618385155947,0.36497809532028236,0.43881572082815823
concrete3k::017_36.jpg,0.3199353748890372,0.3966524519936884,0.28341217311727446
concrete3k::017_44.jpg,0.16871658421501984,0.6855930739716581,0.14569034181332205
concrete3k::017_8.jpg,0.05040183973123547,0.6224504665444243,0.3271476937243403
concrete3k::018_11.jpg,0.05473225759064407,0.8310470181907451,0.11422072421861076
concrete3k::018_15.jpg,0.19284323391921485,0.6375205661380433,0.16963619994274187
concrete3k::018_27.jpg,0.3140515182223728,0.5053921711362315,0.1805563106413958
concrete3k::018_3.jpg,0.10464423056914754,0.6176440645759642,0.2777117048548882
concrete3k::018_43.jpg,0.3120232406640206,0.4435171329404391,0.24445962639554034
concrete3k::018_7.jpg,0.08780741005903707,0.4628502398586189,0.449342350082344
concrete3k::019_11.jpg,0.10134357043500174,0.6096440497080804,0.2890123798569178
concrete3k::019_2.jpg,0.17607022744638431,0.5552293474703549,0.2687004250832608
concrete3k::019_3.jpg,0.19727210939316797,0.5649196870799754,0.2378082035268567
concrete3k::019_36.jpg,0.0839982519691069,0.489128743162094,0.42687300486879914
concrete3k::019_44.jpg,0.09708640391385466,0.4070593015939646,0.4958542944921806
concrete3k::019_8.jpg,0.09638939854313391,0.8717905831874766,0.031820018269389405
concrete3k::020_10.jpg,0.08998319547959213,0.6602604465660575,0.24975635795435047
concrete3k::020_19.jpg,0.0862059482975736,0.7307940682808979,0.18299998342152854
concrete3k::020_28.jpg,0.09499996965287184,0.6698178131794428,0.23518221716768534
concrete3k::020_33.jpg,0.45742870401687363,0.30125906794843743,0.241312228034689
concrete3k::020_34.jpg,0.15025921822927116,0.4777813159754347,0.371959465795294
concrete3k::020_40.jpg,0.22543990829912514,0.5970677009162016,0.17749239078467322
concrete3k::020_41.jpg,0.22422962335088303,0.44772098370785235,0.3280493929412646
concrete3k::020_46.jpg,0.17797700416478748,0.6774439340305041,0.14457906180470848
concrete3k::020_9.jpg,0.09817163499163678,0.8709215336877876,0.030906831320575645
concrete3k::021_13.jpg,0.11552442941011808,0.815382364565898,0.06909320602398403
concrete3k::021_29.jpg,0.12681930641540154,0.7669111349413295,0.10626955864326915
concrete3k::021_37.jpg,0.10214399560168548,0.7456955651828191,0.15216043921549538
concrete3k::021_38.jpg,0.1001144721027569,0.7312939392019576,0.16859158869528534
concrete3k::021_4.jpg,0.17270233368050528,0.582520429301149,0.2447772370183458
concrete3k::021_46.jpg,0.14168076328175797,0.5613913365666969,0.2969279001515452
concrete3k::023_10.jpg,0.307628489850598,0.41159706330673096,0.2807744468426711
concrete3k::023_11.jpg,0.1901715057784915,0.6899426687180839,0.11988582550342466
concrete3k::023_18.jpg,0.3184486406817084,0.4513063824444912,0.23024497687380038
concrete3k::023_20.jpg,0.23837353767942576,0.4110089582700228,0.3506175040505515
concrete3k::023_21.jpg,0.0888747923648686,0.5484833095435591,0.36264189809157227
concrete3k::023_22.jpg,0.29953547307908734,0.6134126315195175,0.08705189540139519
concrete3k::023_31.jpg,0.10934016726922857,0.33882767400745,0.5518321587233214
concrete3k::023_39.jpg,0.16373066874245865,0.8116001971898477,0.024669134067693693
concrete3k::023_8.jpg,0.10160387874144514,0.8273025264122187,0.0710935948463362
concrete3k::024_16.jpg,0.2152453578611415,0.4636214955719317,0.32113314656692676
concrete3k::024_17.jpg,0.05634439655241014,0.29449831008568705,0.6491572933619029
concrete3k::024_18.jpg,0.34108461201117357,0.5825517192492818,0.07636366873954453
concrete3k::024_26.jpg,0.2870457848073501,0.37212525027875193,0.3408289649138979
concrete3k::024_28.jpg,0.20613315493973283,0.17713147039772154,0.6167353746625456
concrete3k::024_30.jpg,0.4945535001058665,0.18959310390977438,0.3158533959843591
concrete3k::024_31.jpg,0.1858902004926249,0.585426985495498,0.22868281401187712
concrete3k::024_8.jpg,0.11613414777928496,0.5814475753700261,0.3024182768506888
concrete3k::025_16.jpg,0.49444761111687036,0.16232865945670108,0.34322372942642854
concrete3k::025_26.jpg,0.3633302292415152,0.5671308080202268,0.06953896273825794
concrete3k::025_27.jpg,0.23791209291944668,0.3656415852732605,0.39644632180729283
concrete3k::025_28.jpg,0.21999406791236065,0.4013072607229562,0.3786986713646831
concrete3k::025_29.jpg,0.23091453049177832,0.46119607391712036,0.3078893955911013
concrete3k::025_31.jpg,0.26846168337308,0.3572038431859938,0.3743344734409262
concrete3k::026_17.jpg,0.6116653797514845,0.2735539897729836,0.11478063047553189
concrete3k::026_18.jpg,0.1314540508682949,0.643466014544032,0.22507993458767306
concrete3k::026_19.jpg,0.25607449262081,0.6661135522192226,0.07781195515996736
concrete3k::026_27.jpg,0.18330260071580018,0.7748255713734928,0.041871827910707066
concrete3k::026_28.jpg,0.14227962774864608,0.4543093245877492,0.40341104766360464
concrete3k::026_29.jpg,0.14241011969163875,0.5779140828271692,0.27967579748119203
concrete3k::026_31.jpg,0.23242837307127076,0.27102897256490205,0.4965426543638272
concrete3k::026_8.jpg,0.0867812616640931,0.8799087009325998,0.03331003740330716
concrete3k::027_10.jpg,0.23095577095885747,0.6400059975406874,0.12903823150045515
concrete3k::027_19.jpg,0.5304166226476803,0.17599531478460342,0.2935880625677163
concrete3k::027_20.jpg,0.3342414375769273,0.38883734276739856,0.2769212196556742
concrete3k::027_30.jpg,0.18356839362973784,0.7755065032991153,0.04092510307114694
concrete3k::027_38.jpg,0.344113374913436,0.5582980752527461,0.09758854983381789
concrete3k::027_39.jpg,0.09524816128612545,0.8770389325713682,0.02771290614250626
concrete3k::028_17.jpg,0.3986174212884906,0.1577163040973688,0.4436662746141405
concrete3k::028_18.jpg,0.14921718431749223,0.4545252395196804,0.3962575761628275
concrete3k::028_19.jpg,0.14570442993498067,0.16234078064566615,0.6919547894193533
concrete3k::028_28.jpg,0.3843689396213461,0.29982077652452277,0.3158102838541312
concrete3k::029_26.jpg,0.27299781792223454,0.4255208808370672,0.3014813012406984
concrete3k::029_27.jpg,0.3623307094064574,0.5178530003574185,0.11981629023612418
concrete3k::029_29.jpg,0.21561198969053752,0.36049338184672197,0.42389462846274045
concrete3k::030_17.jpg,0.15581952309860433,0.24969130541293078,0.5944891714884649
concrete3k::030_21.jpg,0.22014000165765946,0.6729443440245619,0.10691565431777862
concrete3k::030_26.jpg,0.5515771986167767,0.3717457159297753,0.07667708545344798
concrete3k::030_29.jpg,0.4441393234493965,0.3857195994494756,0.17014107710112783
concrete3k::030_30.jpg,0.3920438316297214,0.32838294499377946,0.27957322337649926
concrete3k::031_18.jpg,0.4116998571455535,0.3913020818540923,0.1969980610003541
concrete3k::031_19.jpg,0.6066431620862967,0.22359588831215954,0.16976094960154384
concrete3k::031_26.jpg,0.5582511447018466,0.33175121314453115,0.10999764215362219
concrete3k::031_27.jpg,0.378867012411683,0.42712786140734865,0.19400512618096832
concrete3k::031_28.jpg,0.354403992209674,0.4029907619432937,0.2426052458470323
concrete3k::031_29.jpg,0.42299055882804204,0.31848825675326375,0.25852118441869426
concrete3k::031_31.jpg,0.4927976031310425,0.2168242713396417,0.2903781255293158
concrete3k::032_10.jpg,0.2250156122466299,0.7477776971197558,0.027206690633614174
concrete3k::032_11.jpg,0.2023922080646589,0.3608291954089188,0.4367785965264223
concrete3k::032_19.jpg,0.1643338911836131,0.48311927181014763,0.3525468370062393
concrete3k::032_2.jpg,0.5145039654365299,0.3560815899358993,0.12941444462757085
concrete3k::032_20.jpg,0.3845485114281855,0.48357403405303984,0.13187745451877475
concrete3k::032_28.jpg,0.2409415028342549,0.27637194099372836,0.4826865561720166
concrete3k::032_37.jpg,0.4226981529020569,0.3248925925880636,0.2524092545098795
concrete3k::032_45.jpg,0.3990827143971325,0.35492093377965356,0.24599635182321397
concrete3k::034_10.jpg,0.3042804595527199,0.6089246874174252,0.08679485302985475
concrete3k::034_11.jpg,0.3541124777348153,0.4678635333928361,0.17802398887234852
concrete3k::034_19.jpg,0.273185507653839,0.4375012746574905,0.28931321768867063
concrete3k::034_2.jpg,0.2288673651398773,0.6049428865403149,0.16618974831980787
concrete3k::034_28.jpg,0.3381047520087034,0.5389173875077294,0.12297786048356711
concrete3k::034_37.jpg,0.2917036240185482,0.6198933658378949,0.08840301014355689
concrete3k::034_45.jpg,0.3444733279796184,0.5026049437424506,0.15292172827793107
concrete3k::034_46.jpg,0.3644169171992795,0.5554814207597388,0.08010166204098172
concrete3k::035_10.jpg,0.3811998205361351,0.5272025987409348,0.09159758072293003
concrete3k::035_19.jpg,0.2584997051405242,0.5675142589290704,0.17398603593040554
concrete3k::035_37.jpg,0.4851627329809247,0.39011578340440284,0.12472148361467243
concrete3k::035_46.jpg,0.30692619915505265,0.6490113411987266,0.04406245964622073
concrete3k::035_9.jpg,0.20977632172830676,0.456994836080795,0.3332288421908983
concrete3k::036_11.jpg,0.1872549943015228,0.6184693275461519,0.19427567815232533
concrete3k::036_21.jpg,0.31382610673810774,0.34356197190310617,0.34261192135878615
concrete3k::036_29.jpg,0.5410597220829765,0.17442529297692477,0.2845149849400988
concrete3k::036_30.jpg,0.38964530167321393,0.2999692152151592,0.31038548311162684
concrete3k::036_39.jpg,0.13115018707434198,0.5134205583171465,0.35542925460851155
concrete3k::036_8.jpg,0.0980717764958201,0.5025064511369814,0.3994217723671985
concrete3k::036_9.jpg,0.08147532720966637,0.4821348358119396,0.43638983697839406
concrete3k::037_16.jpg,0.26266519764791835,0.4369346534957124,0.30040014885636906
concrete3k::037_19.jpg,0.5180353574499466,0.2421129822691239,0.23985166028092958
concrete3k::037_20.jpg,0.17738671487855226,0.6964663643664851,0.12614692075496267
concrete3k::037_22.jpg,0.3011277933330273,0.43248862599977944,0.26638358066719325
concrete3k::037_31.jpg,0.38457146438421574,0.5466400859341155,0.06878844968166868
concrete3k::037_39.jpg,0.20516185704589188,0.6883201542514443,0.10651798870266371
concrete3k::038_0.jpg,0.3871851670210854,0.31831910849365586,0.29449572448525874
concrete3k::038_1.jpg,0.14336947679368778,0.2402613115833823,0.6163692116229299
concrete3k::038_10.jpg,0.6884999849862793,0.11580058540934984,0.19569942960437078
concrete3k::038_18.jpg,0.2753875572947844,0.3079973934216516,0.41661504928356397
concrete3k::038_19.jpg,0.44981151129515545,0.29568142194766917,0.25450706675717527
concrete3k::038_8.jpg,0.47015253105017657,0.4012325146104134,0.12861495433941003
concrete3k::039_20.jpg,0.17858637748621023,0.6361424592137613,0.18527116330002844
concrete3k::039_24.jpg,0.16755858089636133,0.49099152626826104,0.34144989283537763
concrete3k::039_37.jpg,0.5453698557589023,0.28724909507442725,0.16738104916667032
concrete3k::040_21.jpg,0.20905456641639328,0.6891634682815884,0.1017819653020183
concrete3k::040_23.jpg,0.4206198467315543,0.3078542973381366,0.2715258559303092
concrete3k::040_26.jpg,0.5261712315546131,0.321602266639228,0.15222650180615893
concrete3k::040_28.jpg,0.1376366838359911,0.7454634339036738,0.11689988226033521
concrete3k::040_33.jpg,0.058907695295154716,0.5168337449598105,0.4242585597450349
concrete3k::040_34.jpg,0.3487233151395252,0.46848294538649105,0.1827937394739837
concrete3k::041_0.jpg,0.058782928558006625,0.7282293118183049,0.2129877596236885
concrete3k::041_1.jpg,0.2588292447686734,0.5540246692444077,0.18714608598691881
concrete3k::041_10.jpg,0.23145506047438286,0.47275491322452085,0.29579002630109624
concrete3k::041_11.jpg,0.28522675988042356,0.6320025194683486,0.08277072065122766
concrete3k::041_19.jpg,0.2070921653564906,0.6317992697293954,0.16110856491411413
concrete3k::041_21.jpg,0.34864797280096926,0.4627079951973291,0.18864403200170166
concrete3k::041_22.jpg,0.3918471657614626,0.28094312163250396,0.3272097126060335
concrete3k::041_28.jpg,0.472695956646459,0.3487341917316705,0.1785698516218704
concrete3k::041_30.jpg,0.7561098655525486,0.18074615722786366,0.06314397721958782
concrete3k::041_31.jpg,0.7758652170160949,0.1717506060452424,0.052384176938662666
concrete3k::041_8.jpg,0.5326845175585905,0.33162215939082096,0.13569332305058845
concrete3k::042_17.jpg,0.15876781773440612,0.5292604650899051,0.3119717171756887
concrete3k::042_28.jpg,0.4308278002236349,0.2727430863299971,0.29642911344636796
concrete3k::042_37.jpg,0.3312078780404753,0.5414265324216404,0.12736558953788432
concrete3k::043_12.jpg,0.2801478599055851,0.459800155459132,0.260051984635283
concrete3k::043_14.jpg,0.6790345850469947,0.21017519171500954,0.11079022323799581
concrete3k::043_20.jpg,0.1917329065752588,0.3722916028728997,0.4359754905518416
concrete3k::043_23.jpg,0.1487265145754867,0.6875966116796364,0.16367687374487688
concrete3k::043_25.jpg,0.35158084377880894,0.40005256377035864,0.24836659245083242
concrete3k::043_26.jpg,0.2046167031827618,0.29685708903241265,0.49852620778482554
concrete3k::043_33.jpg,0.4998717838079356,0.16868683957669867,0.3314413766153656
concrete3k::045_1.jpg,0.10135430227495551,0.6423440753117313,0.2563016224133133
concrete3k::045_19.jpg,0.05742785801601589,0.7691941411263025,0.17337800085768174
concrete3k::045_2.jpg,0.26055780070613854,0.5881444797041605,0.15129771958970095
concrete3k::045_29.jpg,0.34207448870084534,0.47867997675884644,0.17924553454030828
concrete3k::046_10.jpg,0.11777750508560575,0.7974525342769089,0.08476996063748538
concrete3k::046_11.jpg,0.10122160288512762,0.8739593321843254,0.024819064930546978
concrete3k::046_27.jpg,0.42470196669105653,0.39415805394765746,0.18113997936128606
concrete3k::046_29.jpg,0.260225319101584,0.6685198209491718,0.07125485994924433
concrete3k::046_3.jpg,0.37514745021710044,0.4541363700308849,0.17071617975201459
concrete3k::046_35.jpg,0.5259729952072641,0.10646134993165625,0.36756565486107956
concrete3k::046_39.jpg,0.13625994692308693,0.5889872144612561,0.274752838615657
concrete3k::046_43.jpg,0.3821311905065937,0.4603805806842406,0.15748822880916555
concrete3k::046_44.jpg,0.33224913207970375,0.4544713110544118,0.2132795568658845
concrete3k::046_8.jpg,0.29388779543774207,0.5643186074754025,0.14179359708685543
concrete3k::046_9.jpg,0.1007935825901899,0.782322710098876,0.11688370731093423
concrete3k::047_18.jpg,0.10143916055797615,0.6979892566877397,0.20057158275428413
concrete3k::047_19.jpg,0.11134937143652791,0.5076253564939327,0.3810252720695394
concrete3k::047_20.jpg,0.05542831226841835,0.7564028260990024,0.18816886163257937
concrete3k::047_21.jpg,0.22433130133420487,0.4860604490971169,0.28960824956867826
concrete3k::047_23.jpg,0.3243583068519787,0.47662277708213924,0.199018916065882
concrete3k::047_26.jpg,0.47050032762327243,0.45392714454379707,0.07557252783293054
concrete3k::047_28.jpg,0.14902826515255913,0.512364721974219,0.33860701287322187
concrete3k::047_8.jpg,0.11528106297518938,0.5610976597669411,0.32362127725786943
concrete3k::047_9.jpg,0.13740921250531873,0.613275766922226,0.24931502057245522
concrete3k::048_12.jpg,0.17375703230885264,0.17589006837342241,0.650352899317725
concrete3k::048_18.jpg,0.19916501177479778,0.6760903035622191,0.124744684662983
concrete3k::048_20.jpg,0.12043474780326241,0.7636167718048408,0.11594848039189687
concrete3k::048_21.jpg,0.16941024986717265,0.7368444056561082,0.09374534447671903
concrete3k::048_25.jpg,0.10467777663850332,0.809900241175439,0.08542198218605768
concrete3k::048_26.jpg,0.12652739310824812,0.6280579533366885,0.24541465355506345
concrete3k::048_27.jpg,0.028022248881313522,0.9525483725930978,0.019429378525588768
concrete3k::048_29.jpg,0.12240565449830515,0.8035446460495929,0.07404969945210199
concrete3k::048_5.jpg,0.46924918960578094,0.4297126044820303,0.10103820591218869
concrete3k::048_6.jpg,0.4737495439999533,0.3505142887981289,0.17573616720191776
concrete3k::049_18.jpg,0.10104716814191547,0.714754937591953,0.18419789426613162
concrete3k::049_19.jpg,0.21822021213876772,0.6721365227189583,0.10964326514227404
concrete3k::049_22.jpg,0.241980854880251,0.6072863275659051,0.15073281755384396
concrete3k::049_23.jpg,0.2332233940395348,0.6239277957969606,0.14284881016350467
concrete3k::049_26.jpg,0.03839493316088748,0.9446574823444832,0.01694758449462927
concrete3k::049_27.jpg,0.14648873176735994,0.7716107364703078,0.08190053176233225
concrete3k::049_28.jpg,0.09974164729933065,0.748858356940574,0.15139999576009533
concrete3k::050_11.jpg,0.5038255011746534,0.14166510831441612,0.3545093905109304
concrete3k::050_20.jpg,0.15643690173740213,0.3165446962505093,0.5270184020120886
concrete3k::050_27.jpg,0.13680384283186708,0.37762719707608267,0.4855689600920502
