image_id,degraded,neutral,improved
road420::2023_10_30_15_44_IMG_5888.jpg,0.1323401267723924,0.7684707771277868,0.09918909609982073
road420::2023_10_30_15_44_IMG_5889.jpg,0.09198644276743366,0.8424965028511927,0.06551705438137351
road420::2023_10_30_15_44_IMG_5890.jpg,0.2189391505064052,0.5645976978325313,0.21646315166106336
road420::2023_10_30_15_45_IMG_5891.jpg,0.15596275001119772,0.606773980403662,0.23726326958514032
road420::2023_10_30_15_47_IMG_5893.jpg,0.026933148361311773,0.9542396606794803,0.018827190959208002
road420::2023_10_30_15_47_IMG_5894.jpg,0.2628705326363274,0.6332645454880922,0.10386492187558036
road420::2023_10_30_15_48_IMG_5895.jpg,0.37426453995382847,0.5031777481008479,0.12255771194532371
road420::2023_10_30_15_48_IMG_5896.jpg,0.21969807935855554,0.6479956198181737,0.13230630082327083
road420::2023_10_30_15_48_IMG_5897.jpg,0.11269584081787559,0.7900089556239815,0.0972952035581429
road420::2023_10_30_15_49_IMG_5898.jpg,0.4941400653386408,0.302411959286743,0.20344797537461606
road420::2023_10_30_15_49_IMG_5899.jpg,0.1609208804704267,0.7825655984737047,0.05651352105586863
road420::2023_10_30_15_49_IMG_5901.jpg,0.0984854473540367,0.7565758136236148,0.14493873902234838
road420::2023_10_30_15_50_IMG_5903.jpg,0.3243052214383607,0.6684593663105332,0.007235412251106234
road420::2023_10_30_15_50_IMG_5905.jpg,0.10361702898004482,0.847971256573715,0.04841171444624018
road420::2023_10_30_15_51_IMG_5906.jpg,0.48194848211469143,0.44467984238665303,0.07337167549865542
road420::2023_10_30_15_51_IMG_5908.jpg,0.3996279632401429,0.5888191073043924,0.011552929455464803
road420::2023_10_30_15_52_IMG_5909.jpg,0.3020004496644525,0.6515839673043325,0.04641558303121486
road420::2023_10_30_15_52_IMG_5910.jpg,0.1324976699845468,0.7305253010707372,0.13697702894471597
road420::2023_10_30_15_53_IMG_5912.jpg,0.7653076939297603,0.20616953534423035,0.02852277072600935
road420::2023_10_30_15_53_IMG_5914.jpg,0.13682333932519095,0.8576804210075507,0.005496239667258491
road420::2023_10_30_15_54_IMG_5916.jpg,0.5330966820583568,0.4226015576218561,0.044301760319787095
road420::2023_10_30_15_55_IMG_5917.jpg,0.554941691206916,0.4341602249746348,0.010898083818449174
road420::2023_10_30_15_55_IMG_5918.jpg,0.4743535107425103,0.2808638093444194,0.24478267991307026
road420::2023_10_30_15_56_IMG_5919.jpg,0.5305291802933296,0.3833306592912712,0.08614016041539917
road420::2023_10_30_15_57_IMG_5920.jpg,0.2270457808759875,0.6126207377356374,0.16033348138837505
road420::2023_10_30_15_57_IMG_5921.jpg,0.2064744245612134,0.7442669047833355,0.049258670655451135
road420::2023_10_30_15_57_IMG_5922.jpg,0.19141767074108318,0.7896818947584271,0.018900434500489758
road420::2023_10_30_15_57_IMG_5923.jpg,0.6454290255984444,0.3437029322668178,0.010868042134737846
road420::2023_10_30_15_59_IMG_5926.jpg,0.853603003028783,0.11192636363065075,0.0344706333405663
road420::2023_10_30_15_59_IMG_5927.jpg,0.16894063287735475,0.8261905287562019,0.00486883836644317
road420::2023_10_30_16_00_IMG_5928.jpg,0.2368574507710932,0.5699247276691924,0.19321782155971445
road420::2023_10_30_16_01_IMG_5930.jpg,0.241825590181591,0.21504397773042905,0.54313043208798
road420::2023_10_30_16_15_IMG_5932.jpg,0.2619489930194935,0.4678622659193953,0.2701887410611112
road420::2023_10_30_16_15_IMG_5933.jpg,0.3192206571191235,0.5074106439111021,0.1733686989697743
road420::2023_10_30_16_15_IMG_5934.jpg,0.4314175371957377,0.4509856327917052,0.11759683001255705
road420::2023_10_30_16_15_IMG_5935.jpg,0.250084287896037,0.6934467884956511,0.05646892360831205
road420::2023_10_30_16_15_IMG_5936.jpg,0.20900866286411474,0.6639846563542223,0.12700668078166302
