image_id,p_degraded,p_neutral,p_improved
khanhha_original::CFD_001.jpg,0.30702806,0.09061039,0.60236156
khanhha_original::CFD_040.jpg,0.40462032,0.197228,0.39815167
khanhha_original::CFD_088.jpg,0.25236806,0.33732468,0.41030723
khanhha_original::CFD_118.jpg,0.20561865,0.37572888,0.4186525
khanhha_original::CRACK500_20160222_081031_641_361.jpg,0.21083537,0.5142258,0.27493885
khanhha_original::CRACK500_20160222_115833_1921_1081.jpg,0.2950464,0.5364659,0.16848767
khanhha_original::CRACK500_20160222_115833_641_361.jpg,0.27890095,0.54649,0.17460908
khanhha_original::CRACK500_20160222_115843_1281_361.jpg,0.15305138,0.70179975,0.14514893
khanhha_original::CRACK500_20160222_115847_1281_361.jpg,0.13385826,0.7492794,0.11686241
khanhha_original::CRACK500_20160222_115847_641_361.jpg,0.19070075,0.72684443,0.08245484
khanhha_original::CRACK500_20160222_164936_641_361.jpg,0.33063558,0.36883312,0.30053127
khanhha_original::CRACK500_20160222_165037_1921_361.jpg,0.22461778,0.48348367,0.29189852
khanhha_original::CRACK500_20160222_165037_1_361.jpg,0.21637946,0.5171902,0.26643026
khanhha_original::CRACK500_20160222_165037_641_361.jpg,0.21663167,0.61855036,0.16481797
khanhha_original::CRACK500_20160222_165256_1281_1.jpg,0.14834517,0.3085533,0.5431015
khanhha_original::CRACK500_20160222_165256_1281_721.jpg,0.15752749,0.5468877,0.29558477
khanhha_original::CRACK500_20160222_165256_641_1.jpg,0.2434329,0.32663718,0.42992997
khanhha_original::CRACK500_20160225_114503_1_361.jpg,0.28617227,0.55134314,0.1624846
khanhha_original::CRACK500_20160302_155919_1281_721.jpg,0.26510423,0.3974611,0.3374347
khanhha_original::CRACK500_20160302_155919_641_1.jpg,0.22788244,0.07380351,0.6983141
khanhha_original::CRACK500_20160302_155919_641_1081.jpg,0.337552,0.12431069,0.5381373
khanhha_original::CRACK500_20160306_103613_1_721.jpg,0.22212493,0.15183192,0.62604314
khanhha_original::CRACK500_20160306_103638_1921_1081.jpg,0.18993115,0.21597488,0.594094
khanhha_original::CRACK500_20160306_103638_1_361.jpg,0.23546425,0.22837704,0.5361587
khanhha_original::CRACK500_20160306_103816_1_721.jpg,0.18493383,0.114823066,0.70024306
