image_id,p_degraded,p_neutral,p_improved
khanhha_original::CFD_001.jpg,0.35068414,0.19681905,0.4524969
khanhha_original::CFD_040.jpg,0.2869277,0.6099351,0.103137136
khanhha_original::CFD_088.jpg,0.2670132,0.38864824,0.3443386
khanhha_original::CFD_118.jpg,0.23416944,0.33331642,0.43251416
khanhha_original::CRACK500_20160222_081031_641_361.jpg,0.20172292,0.65905905,0.13921802
khanhha_original::CRACK500_20160222_115833_1921_1081.jpg,0.26229015,0.23685399,0.50085586
khanhha_original::CRACK500_20160222_115833_641_361.jpg,0.2239702,0.42693868,0.34909114
khanhha_original::CRACK500_20160222_115843_1281_361.jpg,0.10789543,0.60646,0.2856446
khanhha_original::CRACK500_20160222_115847_1281_361.jpg,0.02451256,0.8716337,0.10385378
khanhha_original::CRACK500_20160222_115847_641_361.jpg,0.05584101,0.76308656,0.18107244
khanhha_original::CRACK500_20160222_164936_641_361.jpg,0.39421502,0.26280275,0.34298226
khanhha_original::CRACK500_20160222_165037_1921_361.jpg,0.28830755,0.4945712,0.21712132
khanhha_original::CRACK500_20160222_165037_1_361.jpg,0.31906718,0.43658546,0.24434733
khanhha_original::CRACK500_20160222_165037_641_361.jpg,0.2692756,0.5586849,0.17203954
khanhha_original::CRACK500_20160222_165256_1281_1.jpg,0.17357458,0.57054627,0.25587922
khanhha_original::CRACK500_20160222_165256_1281_721.jpg,0.27643535,0.5024159,0.22114882
khanhha_original::CRACK500_20160222_165256_641_1.jpg,0.39245036,0.2003963,0.40715334
khanhha_original::CRACK500_20160225_114503_1_361.jpg,0.18453306,0.650048,0.16541892
khanhha_original::CRACK500_20160302_155919_1281_721.jpg,0.14728639,0.6263477,0.2263659
khanhha_original::CRACK500_20160302_155919_641_1.jpg,0.53145045,0.25656945,0.21198013
khanhha_original::CRACK500_20160302_155919_641_1081.jpg,0.3708961,0.42436182,0.20474204
khanhha_original::CRACK500_20160306_103613_1_721.jpg,0.09373455,0.37871298,0.5275525
khanhha_original::CRACK500_20160306_103638_1921_1081.jpg,0.17689204,0.2908387,0.5322693
khanhha_original::CRACK500_20160306_103638_1_361.jpg,0.27595806,0.202859,0.52118295
khanhha_original::CRACK500_20160306_103816_1_721.jpg,0.029265288,0.528559,0.44217572
khanhha_original::CRACK500_20160306_104527_1921_721.jpg,0.1729604,0.5104297,0.31660986
khanhha_original::CRACK500_20160306_104527_641_361.jpg,0.37236604,0.43276715,0.1948668
khanhha_original::CRACK500_20160307_144202_1281_361.jpg,0.17544766,0.2535523,0.57100004
khanhha_original::CRACK500_20160307_144202_1281_721.jpg,0.19508028,0.4457136,0.3592061
khanhha_original::CRACK500_20160307_144842_1281_1.jpg,0.12091871,0.3960689,0.4830124
khanhha_original::CRACK500_20160307_144842_1281_1081.jpg,0.13332693,0.67410964,0.19256344
khanhha_original::CRACK500_20160307_145059_1921_361.jpg,0.18709111,0.48480394,0.32810494
khanhha_original::CRACK500_20160307_163627_641_721.jpg,0.32745287,0.33382478,0.33872232
khanhha_original::CRACK500_20160307_163641_1921_361.jpg,0.14356546,0.09770158,0.758733
khanhha_original::CRACK500_20160307_164400_641_1.jpg,0.16407868,0.41454187,0.42137942
khanhha_original::CRACK500_20160308_072824_641_1.jpg,0.1611806,0.38391754,0.45490193
khanhha_original::CRACK500_20160308_074330_1921_721.jpg,0.43978077,0.27350652,0.2867127
