image_id,p_degraded,p_neutral,p_improved
khanhha_original::CFD_011.jpg,0.15021457,0.17779413,0.6719912
khanhha_original::CFD_080.jpg,0.4028387,0.20598583,0.39117542
khanhha_original::CRACK500_20160222_081908_641_721.jpg,0.3883039,0.32922864,0.28246742
khanhha_original::CRACK500_20160222_115519_641_721.jpg,0.054002605,0.8423123,0.10368515
khanhha_original::CRACK500_20160222_163940_1281_1081.jpg,0.15257424,0.69431967,0.15310611
khanhha_original::CRACK500_20160222_163940_1_1081.jpg,0.16593589,0.73674387,0.09732019
khanhha_original::CRACK500_20160222_163940_1_361.jpg,0.21219796,0.62326115,0.1645408
khanhha_original::CRACK500_20160222_163940_641_1081.jpg,0.15972453,0.7276548,0.11262065
khanhha_original::CRACK500_20160222_165919_1_721.jpg,0.34461617,0.4267096,0.22867425
khanhha_original::CRACK500_20160225_114514_721_1281.jpg,0.35785377,0.31192857,0.3302176
khanhha_original::CRACK500_20160225_114514_721_641.jpg,0.35962406,0.30770308,0.33267286
khanhha_original::CRACK500_20160302_155857_1281_1.jpg,0.18687876,0.3041179,0.50900334
khanhha_original::CRACK500_20160302_155857_1_721.jpg,0.23270285,0.538315,0.22898223
khanhha_original::CRACK500_20160302_155914_1081_641.jpg,0.23632328,0.13976918,0.62390757
khanhha_original::CRACK500_20160303_092806_1281_721.jpg,0.29178953,0.27200478,0.43620574
khanhha_original::CRACK500_20160303_092806_1_721.jpg,0.17201486,0.6211791,0.206806
khanhha_original::CRACK500_20160306_103830_1921_1081.jpg,0.09084368,0.44302833,0.46612793
khanhha_original::CRACK500_20160307_143827_1_721.jpg,0.2663265,0.47622925,0.25744426
khanhha_original::CRACK500_20160307_144150_1281_721.jpg,0.15654038,0.7434426,0.10001696
khanhha_original::CRACK500_20160307_144150_641_361.jpg,0.2223263,0.6129441,0.1647296
khanhha_original::CRACK500_20160307_144931_1281_1.jpg,0.063105,0.75851154,0.17838354
khanhha_original::CRACK500_20160307_144931_641_721.jpg,0.1503891,0.61021644,0.23939449
khanhha_original::CRACK500_20160307_163537_1281_721.jpg,0.1841359,0.4656931,0.35017094
khanhha_original::CRACK500_20160307_163537_641_361.jpg,0.057660725,0.7602592,0.18208015
khanhha_original::CRACK500_20160307_163537_641_721.jpg,0.22977889,0.523966,0.24625507
khanhha_original::CRACK500_20160307_164334_641_1.jpg,0.1498867,0.7890138,0.061099447
khanhha_original::CRACK500_20160307_164334_641_361.jpg,0.18412644,0.7484451,0.06742845
khanhha_original::CRACK500_20160308_072921_1281_1081.jpg,0.11030862,0.6878973,0.20179401
khanhha_original::CRACK500_20160308_072921_1281_361.jpg,0.12253732,0.6277232,0.24973944
khanhha_original::CRACK500_20160308_072921_641_1081.jpg,0.101955876,0.69684064,0.20120345
khanhha_original::CRACK500_20160308_072921_641_721.jpg,0.16747141,0.7077637,0.12476496
khanhha_original::CRACK500_20160308_073014_1281_721.jpg,0.1216447,0.81785285,0.0605024
khanhha_original::CRACK500_20160308_073406_641_721.jpg,0.29010966,0.35901216,0.35087818
khanhha_original::CRACK500_20160308_160053_1_361.jpg,0.109408125,0.80909806,0.08149384
khanhha_original::CRACK500_20160310_114418_641_361.jpg,0.15776287,0.75617737,0.086059764
khanhha_original::CRACK500_20160318_181602_1281_361.jpg,0.19215071,0.61564803,0.19220124
khanhha_original::CRACK500_20160318_181627_1_721.jpg,0.18292011,0.70645744,0.11062237
khanhha_original::CRACK500_20160321_183951_1_361.jpg,0.17699556,0.67011255,0.15289198
khanhha_original::CRACK500_20160321_185457_1281_1.jpg,0.049845863,0.67207694,0.27807716
khanhha_original::CRACK500_20160321_185457_1921_1.jpg,0.14428832,0.44972196,0.40598977
khanhha_original::CRACK500_20160324_170323_1_721.jpg,0.19472289,0.71295995,0.0923172
khanhha_original::CRACK500_20160324_170347_1281_361.jpg,0.10995025,0.83646184,0.05358793
khanhha_original::CRACK500_20160324_170347_1281_721.jpg,0.13934493,0.76796824,0.09268683
khanhha_original::CRACK500_20160326_142354_641_1081.jpg,0.18197532,0.6087717,0.20925306
khanhha_original::CRACK500_20160328_150827_1281_1081.jpg,0.107814595,0.8466069,0.045578577
khanhha_original::CRACK500_20160328_150932_1921_361.jpg,0.19052263,0.28587797,0.5235994
khanhha_original::CRACK500_20160328_150932_641_361.jpg,0.20674959,0.61021835,0.18303207
khanhha_original::CRACK500_20160328_151013_361_1921.jpg,0.20922165,0.3556342,0.4351441
khanhha_original::CRACK500_20160328_151057_1281_721.jpg,0.1667843,0.7530961,0.08011954
khanhha_original::CRACK500_20160328_151413_1_361.jpg,0.17110732,0.6493594,0.17953324
khanhha_original::CRACK500_20160328_151413_641_721.jpg,0.26246792,0.54019755,0.19733459
khanhha_original::CRACK500_20160328_151728_1921_721.jpg,0.18119334,0.47681227,0.34199443
khanhha_original::CRACK500_20160328_151808_1281_721.jpg,0.1360578,0.60132027,0.26262197
khanhha_original::CRACK500_20160328_152305_1921_361.jpg,0.11625089,0.65727586,0.22647321
khanhha_original::CRACK500_20160328_153020_1921_361.jpg,0.15300532,0.5511352,0.2958595
khanhha_original::CRACK500_20160328_153540_641_361.jpg,0.09597426,0.86541706,0.03860864
khanhha_original::CRACK500_20160328_153540_641_721.jpg,0.19355288,0.55781746,0.24862967
khanhha_original::CRACK500_20160328_153556_1_361.jpg,0.14497994,0.79359275,0.061427243
khanhha_original::CRACK500_20160328_153645_1_361.jpg,0.08037131,0.8741488,0.045479912
khanhha_original::CRACK500_20160328_153702_1281_721.jpg,0.18933803,0.43104047,0.3796215
khanhha_original::CRACK500_20160328_153702_1_1081.jpg,0.12321455,0.6971607,0.17962474
khanhha_original::CRACK500_20160328_153724_1_1081.jpg,0.20735435,0.56936145,0.22328427
khanhha_original::CRACK500_20160328_153724_641_721.jpg,0.14035265,0.7903582,0.069289155
khanhha_original::CRACK500_20160328_153829_1921_361.jpg,0.20833483,0.642886,0.14877917
khanhha_original::CRACK500_20160328_153829_641_1.jpg,0.08405848,0.88262486,0.03331671
khanhha_original::CRACK500_20160328_154334_641_721.jpg,0.1461486,0.59121686,0.26263452
khanhha_original::CRACK500_20160328_154352_1281_721.jpg,0.07573694,0.80517995,0.11908311
khanhha_original::CRACK500_20160329_093924_1921_721.jpg,0.2826506,0.1150684,0.602281
khanhha_original::CRACK500_20160329_094003_641_361.jpg,0.11173066,0.7739632,0.114306115
khanhha_original::CRACK500_20160329_094512_1281_1081.jpg,0.07107006,0.7487889,0.18014099
khanhha_original::CRACK500_20160329_094512_1281_721.jpg,0.09430761,0.7849455,0.12074692
khanhha_original::CRACK500_20160329_094512_1921_721.jpg,0.088257946,0.7661224,0.14561962
khanhha_original::CRACK500_20160329_101503_641_721.jpg,0.10399977,0.78222543,0.113774896
khanhha_original::CRACK500_20160329_104120_1921_721.jpg,0.31957975,0.42217347,0.25824675
khanhha_original::CRACK500_20160329_104120_1_361.jpg,0.18111452,0.45209694,0.36678848
khanhha_original::CRACK500_20160329_104120_1_721.jpg,0.25864527,0.32878923,0.41256553
khanhha_original::CRACK500_20160329_104120_641_721.jpg,0.20198652,0.6245058,0.17350775
khanhha_original::CRACK500_20160329_115531_641_721.jpg,0.1422501,0.58680916,0.27094075
khanhha_original::CRACK500_20160330_164743_1_361.jpg,0.18762387,0.6393914,0.17298476
khanhha_original::CRACK500_20160330_164743_641_361.jpg,0.19713464,0.5504547,0.25241065
khanhha_original::CRACK500_20160330_170501_1_721.jpg,0.2538784,0.5023839,0.24373765
khanhha_original::CRACK500_20160330_170504_641_721.jpg,0.19587561,0.66680276,0.13732165
khanhha_original::CRACK500_20160402_150105_1_1.jpg,0.19356297,0.6688681,0.13756886
khanhha_original::CRACK500_20160402_150317_641_361.jpg,0.13755752,0.71316564,0.14927685
khanhha_original::CRACK500_20160402_150317_641_721.jpg,0.25877813,0.48250183,0.25872007
khanhha_original::CRACK500_20160402_150938_641_361.jpg,0.21017064,0.5748993,0.21492997
khanhha_original::CRACK500_20160402_150938_641_721.jpg,0.2273918,0.5209855,0.2516227
khanhha_original::CRACK500_20160405_171333_1281_361.jpg,0.27989954,0.30300796,0.4170925
khanhha_original::CRACK500_20160405_171453_1281_361.jpg,0.042435747,0.7761668,0.18139754
khanhha_original::CRACK500_20160405_171453_1_721.jpg,0.083436966,0.6588773,0.2576857
khanhha_original::CRACK500_20160405_171453_641_361.jpg,0.0727091,0.8035429,0.12374798
khanhha_original::CRACK500_20160405_171716_1921_721.jpg,0.17630918,0.47033495,0.35335585
khanhha_original::CRACK500_20160407_163522_1921_721.jpg,0.22729819,0.5805278,0.19217397
khanhha_original::CRACK500_20160407_163522_641_721.jpg,0.21390072,0.41011497,0.37598428
khanhha_original::CRACK500_20160407_165001_641_1081.jpg,0.2638328,0.34511513,0.39105207
khanhha_original::CRACK500_20160407_165210_1921_721.jpg,0.16975,0.69056344,0.13968654
khanhha_original::CRACK500_IMG_2932_1297_969.jpg,0.15381455,0.76268095,0.083504535
khanhha_original::DeepCrack_11113.jpg,0.24004526,0.552742,0.20721273
khanhha_original::DeepCrack_11116-2.jpg,0.26427218,0.5819513,0.1537765
khanhha_original::DeepCrack_11116-3.jpg,0.18083681,0.64069206,0.17847115
khanhha_original::DeepCrack_11125-1.jpg,0.40580934,0.3140851,0.2801056
khanhha_original::DeepCrack_11151-2.jpg,0.45040604,0.32887632,0.22071768
khanhha_original::DeepCrack_11155-1.jpg,0.023300149,0.9653999,0.011299916
khanhha_original::DeepCrack_11155.jpg,0.16605036,0.60922724,0.2247224
khanhha_original::DeepCrack_11184-1.jpg,0.28243214,0.044391908,0.673176
khanhha_original::DeepCrack_11215-15.jpg,0.11567199,0.6458871,0.2384409
khanhha_original::DeepCrack_11215-3.jpg,0.1128964,0.77014613,0.11695752
khanhha_original::DeepCrack_11240-6.jpg,0.28934804,0.14601187,0.56464005
khanhha_original::DeepCrack_11240-8.jpg,0.29622966,0.1716601,0.5321103
khanhha_original::DeepCrack_11247-12.jpg,0.13689959,0.31782016,0.5452802
khanhha_original::DeepCrack_11269-1.jpg,0.5853699,0.13888288,0.27574718
khanhha_original::DeepCrack_11271-2.jpg,0.10893031,0.7477689,0.1433008
khanhha_original::DeepCrack_11271-5.jpg,0.14598335,0.7703604,0.08365621
khanhha_original::DeepCrack_11301-6.jpg,0.17221597,0.08339871,0.74438536
khanhha_original::DeepCrack_7Q3A9064-12.jpg,0.1913138,0.5387422,0.269944
khanhha_original::DeepCrack_7Q3A9064-17.jpg,0.16786662,0.6546654,0.17746806
khanhha_original::DeepCrack_7Q3A9064-19.jpg,0.16160047,0.6922545,0.14614508
khanhha_original::DeepCrack_7Q3A9064-20.jpg,0.3146914,0.51102597,0.17428266
khanhha_original::DeepCrack_IMG11-6.jpg,0.21528679,0.18553624,0.59917694
khanhha_original::DeepCrack_IMG_6469-2.jpg,0.14170802,0.71243525,0.14585674
khanhha_original::DeepCrack_IMG_6514-3.jpg,0.24451832,0.4244595,0.33102226
khanhha_original::Eugen_Muller_7723_0_0_714_429.jpg,0.38566118,0.06380409,0.5505347
khanhha_original::GAPS384_test_0058_1_1.jpg,0.32541192,0.53104734,0.14354071
khanhha_original::GAPS384_test_0203_1_1.jpg,0.30239877,0.35296515,0.34463602
khanhha_original::GAPS384_test_0203_541_1.jpg,0.19764291,0.4034759,0.39888126
khanhha_original::GAPS384_train_0449_1_1.jpg,0.55449504,0.13626634,0.3092386
khanhha_original::GAPS384_train_0516_541_641.jpg,0.14255992,0.086880706,0.7705594
khanhha_original::GAPS384_train_0542_1_641.jpg,0.5588377,0.071306884,0.36985537
khanhha_original::GAPS384_train_0681_541_641.jpg,0.4446677,0.23842686,0.3169055
khanhha_original::GAPS384_train_0700_1_1.jpg,0.57245374,0.10563256,0.32191366
