image_id,p_degraded,p_neutral,p_improved
khanhha_original::CFD_019.jpg,0.41504708,0.27641043,0.3085425
khanhha_original::CFD_084.jpg,0.1112831,0.6042213,0.28449568
khanhha_original::CFD_109.jpg,0.15156469,0.38384554,0.46458972
khanhha_original::CFD_111.jpg,0.33207524,0.16804492,0.49987987
khanhha_original::CRACK500_20160222_080933_361_1.jpg,0.48299024,0.25446922,0.26254055
khanhha_original::CRACK500_20160222_081839_1_721.jpg,0.052901305,0.81882983,0.12826884
khanhha_original::CRACK500_20160222_115219_1281_721.jpg,0.33596843,0.30390656,0.360125
khanhha_original::CRACK500_20160222_115324_1281_721.jpg,0.23210412,0.49131683,0.276579
khanhha_original::CRACK500_20160222_115324_641_1081.jpg,0.22557305,0.49230504,0.28212196
khanhha_original::CRACK500_20160222_164822_1281_1.jpg,0.3546003,0.3402292,0.3051705
khanhha_original::CRACK500_20160222_164822_641_1.jpg,0.3782653,0.36402345,0.2577112
khanhha_original::CRACK500_20160222_164822_641_361.jpg,0.4154744,0.34496635,0.23955922
khanhha_original::CRACK500_20160222_165951_1921_1.jpg,0.28525454,0.36107576,0.3536697
khanhha_original::CRACK500_20160303_091830_361_1281.jpg,0.15439819,0.3933755,0.45222634
khanhha_original::CRACK500_20160303_093527_1281_361.jpg,0.07536986,0.6159724,0.30865774
khanhha_original::CRACK500_20160303_093537_1921_1081.jpg,0.23175007,0.3752623,0.39298767
khanhha_original::CRACK500_20160306_103657_1921_721.jpg,0.3164997,0.04844775,0.6350525
khanhha_original::CRACK500_20160306_103657_641_721.jpg,0.26823488,0.64970237,0.082062736
khanhha_original::CRACK500_20160307_144924_1281_361.jpg,0.35318342,0.31440273,0.33241382
khanhha_original::CRACK500_20160307_144924_641_361.jpg,0.43133792,0.3887236,0.17993848
khanhha_original::CRACK500_20160307_164301_641_361.jpg,0.11230364,0.82083845,0.06685792
khanhha_original::CRACK500_20160307_164517_1921_361.jpg,0.36827314,0.33014658,0.30158028
khanhha_original::CRACK500_20160308_073532_1_361.jpg,0.08117081,0.63329786,0.28553134
khanhha_original::CRACK500_20160308_074321_1921_361.jpg,0.10049246,0.36841288,0.5310947
khanhha_original::CRACK500_20160308_160128_641_361.jpg,0.16307852,0.5563145,0.28060693
khanhha_original::CRACK500_20160308_160128_641_721.jpg,0.22738674,0.5151479,0.25746536
khanhha_original::CRACK500_20160316_142449_1_361.jpg,0.19801511,0.6128599,0.18912506
khanhha_original::CRACK500_20160316_143527_641_1.jpg,0.08372907,0.7693714,0.14689946
khanhha_original::CRACK500_20160316_143547_1281_1081.jpg,0.19911483,0.35263664,0.44824857
khanhha_original::CRACK500_20160316_143629_1281_721.jpg,0.15040469,0.3876249,0.4619704
khanhha_original::CRACK500_20160316_143629_1921_721.jpg,0.20803879,0.3262477,0.46571353
khanhha_original::CRACK500_20160318_084343_1281_361.jpg,0.16981249,0.2612426,0.56894493
khanhha_original::CRACK500_20160318_181632_1_1.jpg,0.15514356,0.71316147,0.131695
khanhha_original::CRACK500_20160318_181632_1_361.jpg,0.09367728,0.34921473,0.557108
khanhha_original::CRACK500_20160318_181632_641_1.jpg,0.19173203,0.23021294,0.57805496
khanhha_original::CRACK500_20160321_185557_1_361.jpg,0.042726375,0.22166604,0.73560756
khanhha_original::CRACK500_20160321_185557_641_721.jpg,0.057466425,0.6329674,0.30956614
khanhha_original::CRACK500_20160326_141812_1281_721.jpg,0.10492142,0.45840952,0.436669
khanhha_original::CRACK500_20160326_141812_1921_721.jpg,0.025788302,0.77646506,0.19774662
khanhha_original::CRACK500_20160326_142403_1921_361.jpg,0.25452453,0.1884492,0.55702627
khanhha_original::CRACK500_20160326_162529_641_361.jpg,0.29210773,0.46436155,0.24353072
khanhha_original::CRACK500_20160328_150821_1281_361.jpg,0.30510232,0.5790206,0.11587714
khanhha_original::CRACK500_20160328_150821_1_721.jpg,0.21572244,0.42446524,0.3598124
khanhha_original::CRACK500_20160328_150821_641_361.jpg,0.12229015,0.7656994,0.112010434
khanhha_original::CRACK500_20160328_151027_1921_1.jpg,0.28574172,0.5344663,0.17979191
khanhha_original::CRACK500_20160328_151027_641_361.jpg,0.3886504,0.47856358,0.1327861
khanhha_original::CRACK500_20160328_151243_1_361.jpg,0.2186221,0.54276127,0.23861659
khanhha_original::CRACK500_20160328_151247_641_1.jpg,0.3419361,0.49887314,0.15919077
khanhha_original::CRACK500_20160328_151423_641_1081.jpg,0.21107028,0.57198024,0.21694946
khanhha_original::CRACK500_20160328_151657_1281_1.jpg,0.26298645,0.60038364,0.13662983
khanhha_original::CRACK500_20160328_151657_1921_721.jpg,0.3529524,0.36772978,0.27931777
khanhha_original::CRACK500_20160328_151657_1_361.jpg,0.19232476,0.45764574,0.35002947
khanhha_original::CRACK500_20160328_151657_641_361.jpg,0.21133201,0.6771171,0.11155094
khanhha_original::CRACK500_20160328_151657_641_721.jpg,0.16329728,0.53435344,0.3023493
khanhha_original::CRACK500_20160328_152308_1_361.jpg,0.25092012,0.57442945,0.17465045
khanhha_original::CRACK500_20160328_153327_1_721.jpg,0.09447912,0.68589944,0.2196214
khanhha_original::CRACK500_20160328_153421_641_1.jpg,0.037713133,0.86547875,0.09680807
khanhha_original::CRACK500_20160328_153533_1281_1.jpg,0.15880264,0.67129356,0.16990383
khanhha_original::CRACK500_20160328_153533_1281_721.jpg,0.2665475,0.36056623,0.3728862
khanhha_original::CRACK500_20160328_153533_1_1081.jpg,0.15664993,0.5881721,0.255178
khanhha_original::CRACK500_20160328_153612_1281_1081.jpg,0.11454264,0.6184623,0.26699504
khanhha_original::CRACK500_20160328_153616_1281_361.jpg,0.11182398,0.77589065,0.11228536
khanhha_original::CRACK500_20160328_153714_1_1.jpg,0.25557765,0.5147576,0.22966482
