image_id,p_degraded,p_neutral,p_improved
khanhha_original::CFD_001.jpg,0.36444935,0.21533194,0.42021868
khanhha_original::CFD_040.jpg,0.4796045,0.14247727,0.37791824
khanhha_original::CFD_088.jpg,0.29205307,0.34732258,0.36062437
khanhha_original::CFD_118.jpg,0.25522366,0.4500416,0.2947347
khanhha_original::CRACK500_20160222_081031_641_361.jpg,0.18715516,0.56327987,0.24956499
khanhha_original::CRACK500_20160222_115833_1921_1081.jpg,0.35184312,0.39432618,0.25383076
khanhha_original::CRACK500_20160222_115833_641_361.jpg,0.3319756,0.4531138,0.21491063
khanhha_original::CRACK500_20160222_115843_1281_361.jpg,0.35938936,0.41625902,0.22435164
khanhha_original::CRACK500_20160222_115847_1281_361.jpg,0.4614851,0.35225958,0.1862554
khanhha_original::CRACK500_20160222_115847_641_361.jpg,0.49021402,0.34734517,0.16244082
khanhha_original::CRACK500_20160222_164936_641_361.jpg,0.29523563,0.21319191,0.4915725
khanhha_original::CRACK500_20160222_165037_1921_361.jpg,0.22144829,0.49457085,0.28398082
khanhha_original::CRACK500_20160222_165037_1_361.jpg,0.1116141,0.55216837,0.33621746
khanhha_original::CRACK500_20160222_165037_641_361.jpg,0.15231284,0.5423009,0.3053863
khanhha_original::CRACK500_20160222_165256_1281_1.jpg,0.36728466,0.29920056,0.3335148
khanhha_original::CRACK500_20160222_165256_1281_721.jpg,0.1301788,0.54195,0.3278712
khanhha_original::CRACK500_20160222_165256_641_1.jpg,0.237811,0.5096734,0.25251555
khanhha_original::CRACK500_20160225_114503_1_361.jpg,0.24969949,0.44525558,0.30504495
khanhha_original::CRACK500_20160302_155919_1281_721.jpg,0.32465866,0.4907007,0.18464063
khanhha_original::CRACK500_20160302_155919_641_1.jpg,0.30805564,0.2719934,0.41995102
khanhha_original::CRACK500_20160302_155919_641_1081.jpg,0.39815375,0.37438923,0.22745706
khanhha_original::CRACK500_20160306_103613_1_721.jpg,0.28751308,0.34882358,0.3636633
khanhha_original::CRACK500_20160306_103638_1921_1081.jpg,0.2601224,0.4037637,0.33611387
khanhha_original::CRACK500_20160306_103638_1_361.jpg,0.38761264,0.30556467,0.3068227
khanhha_original::CRACK500_20160306_103816_1_721.jpg,0.14384,0.34870654,0.5074535
khanhha_original::CRACK500_20160306_104527_1921_721.jpg,0.1716809,0.5580207,0.2702984
