image_id,p_degraded,p_neutral,p_improved
khanhha_original::CFD_011.jpg,0.13530034,0.10683647,0.7578633
khanhha_original::CFD_080.jpg,0.3753311,0.15524703,0.46942192
khanhha_original::CRACK500_20160222_081908_641_721.jpg,0.06402408,0.545994,0.38998199
khanhha_original::CRACK500_20160222_115519_641_721.jpg,0.067532994,0.7467555,0.18571149
khanhha_original::CRACK500_20160222_163940_1281_1081.jpg,0.12662861,0.6042192,0.26915216
khanhha_original::CRACK500_20160222_163940_1_1081.jpg,0.02513654,0.9133961,0.06146734
khanhha_original::CRACK500_20160222_163940_1_361.jpg,0.104699,0.68719065,0.20811033
khanhha_original::CRACK500_20160222_163940_641_1081.jpg,0.0685118,0.73627394,0.19521433
khanhha_original::CRACK500_20160222_165919_1_721.jpg,0.2947008,0.38541314,0.3198861
khanhha_original::CRACK500_20160225_114514_721_1281.jpg,0.31116307,0.39041856,0.2984183
khanhha_original::CRACK500_20160225_114514_721_641.jpg,0.33041388,0.2103421,0.459244
khanhha_original::CRACK500_20160302_155857_1281_1.jpg,0.17830229,0.40001166,0.42168605
khanhha_original::CRACK500_20160302_155857_1_721.jpg,0.13621078,0.6524879,0.21130136
khanhha_original::CRACK500_20160302_155914_1081_641.jpg,0.3999727,0.05602914,0.5439981
khanhha_original::CRACK500_20160303_092806_1281_721.jpg,0.28398213,0.3773121,0.33870572
khanhha_original::CRACK500_20160303_092806_1_721.jpg,0.23874319,0.40613547,0.35512137
khanhha_original::CRACK500_20160306_103830_1921_1081.jpg,0.1803277,0.40509638,0.41457596
khanhha_original::CRACK500_20160307_143827_1_721.jpg,0.244889,0.411899,0.34321204
khanhha_original::CRACK500_20160307_144150_1281_721.jpg,0.09315287,0.7454355,0.16141166
khanhha_original::CRACK500_20160307_144150_641_361.jpg,0.06491616,0.7324541,0.20262977
khanhha_original::CRACK500_20160307_144931_1281_1.jpg,0.096252754,0.74345124,0.16029601
khanhha_original::CRACK500_20160307_144931_641_721.jpg,0.15968865,0.5204427,0.3198686
khanhha_original::CRACK500_20160307_163537_1281_721.jpg,0.18486555,0.5411307,0.27400368
khanhha_original::CRACK500_20160307_163537_641_361.jpg,0.12327609,0.39815545,0.47856843
khanhha_original::CRACK500_20160307_163537_641_721.jpg,0.2308934,0.3897478,0.3793588
khanhha_original::CRACK500_20160307_164334_641_1.jpg,0.113810726,0.7072838,0.1789055
khanhha_original::CRACK500_20160307_164334_641_361.jpg,0.14399086,0.65319973,0.20280938
khanhha_original::CRACK500_20160308_072921_1281_1081.jpg,0.10429044,0.6540351,0.24167441
khanhha_original::CRACK500_20160308_072921_1281_361.jpg,0.14604992,0.56386083,0.29008928
khanhha_original::CRACK500_20160308_072921_641_1081.jpg,0.08622296,0.62337893,0.29039815
khanhha_original::CRACK500_20160308_072921_641_721.jpg,0.15874794,0.42976254,0.41148955
