image_id,p_degraded,p_neutral,p_improved
khanhha_original::CFD_011.jpg,0.12468227,0.1303359,0.7449818
khanhha_original::CFD_080.jpg,0.45072326,0.40781364,0.14146315
khanhha_original::CRACK500_20160222_081908_641_721.jpg,0.23992158,0.49386534,0.26621306
khanhha_original::CRACK500_20160222_115519_641_721.jpg,0.07979654,0.6512226,0.2689809
khanhha_original::CRACK500_20160222_163940_1281_1081.jpg,0.1519503,0.6456868,0.20236288
khanhha_original::CRACK500_20160222_163940_1_1081.jpg,0.13290748,0.778698,0.08839449
khanhha_original::CRACK500_20160222_163940_1_361.jpg,0.24415453,0.5468056,0.20903993
khanhha_original::CRACK500_20160222_163940_641_1081.jpg,0.11727697,0.7546285,0.12809455
khanhha_original::CRACK500_20160222_165919_1_721.jpg,0.7562649,0.159392,0.08434303
khanhha_original::CRACK500_20160225_114514_721_1281.jpg,0.38564417,0.24425878,0.37009707
khanhha_original::CRACK500_20160225_114514_721_641.jpg,0.18752553,0.21830875,0.59416574
khanhha_original::CRACK500_20160302_155857_1281_1.jpg,0.27883717,0.25362113,0.46754166
khanhha_original::CRACK500_20160302_155857_1_721.jpg,0.25048938,0.4928572,0.25665337
khanhha_original::CRACK500_20160302_155914_1081_641.jpg,0.28631482,0.21508679,0.49859846
khanhha_original::CRACK500_20160303_092806_1281_721.jpg,0.3911436,0.29829842,0.310558
khanhha_original::CRACK500_20160303_092806_1_721.jpg,0.41193435,0.34761295,0.24045268
khanhha_original::CRACK500_20160306_103830_1921_1081.jpg,0.17018697,0.4020448,0.4277682
khanhha_original::CRACK500_20160307_143827_1_721.jpg,0.22625136,0.45306402,0.3206846
khanhha_original::CRACK500_20160307_144150_1281_721.jpg,0.15187857,0.71071315,0.1374082
khanhha_original::CRACK500_20160307_144150_641_361.jpg,0.13153449,0.62144256,0.24702293
khanhha_original::CRACK500_20160307_144931_1281_1.jpg,0.0858459,0.75048476,0.16366929
khanhha_original::CRACK500_20160307_144931_641_721.jpg,0.22152269,0.38752934,0.39094797
khanhha_original::CRACK500_20160307_163537_1281_721.jpg,0.33345512,0.35749048,0.30905437
khanhha_original::CRACK500_20160307_163537_641_361.jpg,0.30792797,0.4601246,0.23194744
khanhha_original::CRACK500_20160307_163537_641_721.jpg,0.20709744,0.58372134,0.20918126
khanhha_original::CRACK500_20160307_164334_641_1.jpg,0.16225861,0.745827,0.09191439
khanhha_original::CRACK500_20160307_164334_641_361.jpg,0.34606427,0.5771361,0.076799646
khanhha_original::CRACK500_20160308_072921_1281_1081.jpg,0.19114974,0.4629725,0.34587777
khanhha_original::CRACK500_20160308_072921_1281_361.jpg,0.12855248,0.49601343,0.37543407
khanhha_original::CRACK500_20160308_072921_641_1081.jpg,0.12018353,0.620989,0.25882742
khanhha_original::CRACK500_20160308_072921_641_721.jpg,0.1888585,0.55572146,0.25542006
khanhha_original::CRACK500_20160308_073014_1281_721.jpg,0.041472122,0.87132686,0.087201014
khanhha_original::CRACK500_20160308_073406_641_721.jpg,0.4254859,0.34596696,0.22854711
khanhha_original::CRACK500_20160308_160053_1_361.jpg,0.24890186,0.52979136,0.2213068
khanhha_original::CRACK500_20160310_114418_641_361.jpg,0.2545746,0.65522337,0.09020206
khanhha_original::CRACK500_20160318_181602_1281_361.jpg,0.1162311,0.5192567,0.36451215
khanhha_original::CRACK500_20160318_181627_1_721.jpg,0.13388371,0.6353446,0.23077168
khanhha_original::CRACK500_20160321_183951_1_361.jpg,0.27976456,0.47031096,0.24992451
khanhha_original::CRACK500_20160321_185457_1281_1.jpg,0.0860536,0.52765685,0.38628954
khanhha_original::CRACK500_20160321_185457_1921_1.jpg,0.14295869,0.40035915,0.4566822
khanhha_original::CRACK500_20160324_170323_1_721.jpg,0.1425827,0.6675965,0.18982077
