image_id,p_degraded,p_neutral,p_improved
khanhha_original::CFD_037.jpg,0.21410038,0.09819161,0.68770796
khanhha_original::CFD_070.jpg,0.38592193,0.3208616,0.2932165
khanhha_original::CFD_108.jpg,0.13024005,0.17812507,0.69163483
khanhha_original::CRACK500_20160222_081102_1921_721.jpg,0.15866177,0.2773711,0.56396717
khanhha_original::CRACK500_20160222_081102_1_721.jpg,0.21624862,0.6308273,0.15292406
khanhha_original::CRACK500_20160222_114759_1921_361.jpg,0.18876529,0.30463967,0.5065951
khanhha_original::CRACK500_20160222_114759_1921_721.jpg,0.19677109,0.41843653,0.38479233
khanhha_original::CRACK500_20160222_114759_641_361.jpg,0.6451531,0.23165861,0.12318823
khanhha_original::CRACK500_20160222_115224_1281_1081.jpg,0.3840674,0.38145652,0.23447606
khanhha_original::CRACK500_20160222_115224_1281_361.jpg,0.6968209,0.024583425,0.2785957
khanhha_original::CRACK500_20160222_164141_1281_1.jpg,0.16703469,0.20099555,0.6319698
khanhha_original::CRACK500_20160222_164141_1921_721.jpg,0.3290518,0.21386062,0.4570876
khanhha_original::CRACK500_20160222_164141_1_1081.jpg,0.029153168,0.097643785,0.873203
khanhha_original::CRACK500_20160222_165225_1281_721.jpg,0.24120651,0.4007288,0.35806462
khanhha_original::CRACK500_20160222_165715_1921_721.jpg,0.21007048,0.2599056,0.53002393
khanhha_original::CRACK500_20160225_114535_1281_1081.jpg,0.10814099,0.85948044,0.03237858
khanhha_original::CRACK500_20160225_114535_1921_1081.jpg,0.2891325,0.63432926,0.07653819
khanhha_original::CRACK500_20160225_114535_1_1.jpg,0.20367788,0.68586636,0.110455684
khanhha_original::CRACK500_20160302_155925_1281_361.jpg,0.51381135,0.344014,0.14217462
khanhha_original::CRACK500_20160302_155925_641_361.jpg,0.32417983,0.41253424,0.263286
khanhha_original::CRACK500_20160303_092839_1281_361.jpg,0.1611459,0.5521334,0.28672072
khanhha_original::CRACK500_20160303_092839_1281_721.jpg,0.23603156,0.35871217,0.40525624
khanhha_original::CRACK500_20160303_092839_641_721.jpg,0.46127233,0.45233136,0.08639626
khanhha_original::CRACK500_20160303_093353_1921_361.jpg,0.43118215,0.172039,0.3967789
khanhha_original::CRACK500_20160303_093353_1921_721.jpg,0.28714243,0.16401564,0.5488419
khanhha_original::CRACK500_20160306_103903_1281_361.jpg,0.11395815,0.47032276,0.41571906
khanhha_original::CRACK500_20160306_103903_641_361.jpg,0.37208134,0.53246266,0.09545598
khanhha_original::CRACK500_20160306_104522_1921_361.jpg,0.082100295,0.43855977,0.47933993
khanhha_original::CRACK500_20160306_104522_1921_721.jpg,0.06869419,0.3894423,0.5418635
khanhha_original::CRACK500_20160306_104522_641_721.jpg,0.026927585,0.8722066,0.10086574
khanhha_original::CRACK500_20160307_144115_1281_1.jpg,0.30258927,0.6528321,0.044578653
khanhha_original::CRACK500_20160307_144916_1281_361.jpg,0.14084542,0.571966,0.28718862
khanhha_original::CRACK500_20160307_144916_1921_721.jpg,0.15335286,0.33430174,0.51234543
khanhha_original::CRACK500_20160307_145107_1281_721.jpg,0.32524315,0.41852617,0.25623068
khanhha_original::CRACK500_20160307_145107_1_1.jpg,0.39590317,0.2539507,0.35014614
khanhha_original::CRACK500_20160307_162438_1921_1081.jpg,0.102332994,0.3867612,0.5109058
khanhha_original::CRACK500_20160307_162438_1921_721.jpg,0.1437046,0.503501,0.35279438
khanhha_original::CRACK500_20160308_072951_641_721.jpg,0.04867433,0.7320438,0.21928185
khanhha_original::CRACK500_20160308_073356_1281_1081.jpg,0.0698925,0.8818412,0.04826628
khanhha_original::CRACK500_20160308_073356_641_1.jpg,0.06742222,0.8793958,0.053182125
khanhha_original::CRACK500_20160308_073736_1281_361.jpg,0.08093823,0.82439035,0.09467141
khanhha_original::CRACK500_20160308_073736_641_721.jpg,0.17537051,0.6390563,0.18557313
khanhha_original::CRACK500_20160310_114505_641_361.jpg,0.42842752,0.44053844,0.13103406
khanhha_original::CRACK500_20160310_114658_641_721.jpg,0.35654554,0.5010791,0.14237536
khanhha_original::CRACK500_20160316_143445_1281_361.jpg,0.09157042,0.4295469,0.47888273
khanhha_original::CRACK500_20160316_144203_1281_721.jpg,0.17608386,0.7242601,0.09965596
khanhha_original::CRACK500_20160316_144431_641_1081.jpg,0.080873124,0.78347296,0.13565391
khanhha_original::CRACK500_20160321_185534_1281_721.jpg,0.023631575,0.89551675,0.080851726
khanhha_original::CRACK500_20160324_165857_1281_361.jpg,0.35951757,0.16087802,0.4796044
khanhha_original::CRACK500_20160324_165857_641_361.jpg,0.0701438,0.58204985,0.34780633
khanhha_original::CRACK500_20160326_150104_1921_361.jpg,0.041608475,0.19933422,0.7590573
khanhha_original::CRACK500_20160326_150104_1_361.jpg,0.19243309,0.28504816,0.52251875
khanhha_original::CRACK500_20160326_162532_1921_361.jpg,0.15864718,0.09586942,0.7454834
khanhha_original::CRACK500_20160326_162532_1_721.jpg,0.47612163,0.21884844,0.30503002
khanhha_original::CRACK500_20160328_151355_1281_361.jpg,0.0145827485,0.98017454,0.0052427147
khanhha_original::CRACK500_20160328_151355_641_721.jpg,0.13233654,0.727798,0.13986552
khanhha_original::CRACK500_20160328_151504_1_361.jpg,0.15984695,0.7669945,0.073158585
khanhha_original::CRACK500_20160328_152022_1921_1.jpg,0.11771268,0.80848044,0.07380685
khanhha_original::CRACK500_20160328_152022_641_721.jpg,0.07459255,0.88733035,0.038077135
khanhha_original::CRACK500_20160328_152328_1281_361.jpg,0.050694514,0.9196452,0.02966025
khanhha_original::CRACK500_20160328_152328_1921_361.jpg,0.14080052,0.7134103,0.14578915
khanhha_original::CRACK500_20160328_152328_641_361.jpg,0.07053133,0.7272639,0.20220481
khanhha_original::CRACK500_20160328_153357_1281_361.jpg,0.30298868,0.55738205,0.13962924
khanhha_original::CRACK500_20160328_153357_641_1.jpg,0.3705724,0.5174066,0.11202102
khanhha_original::CRACK500_20160328_153536_1281_1081.jpg,0.020467548,0.6382817,0.34125084
khanhha_original::CRACK500_20160328_153536_1_1081.jpg,0.04016206,0.6027305,0.35710743
khanhha_original::CRACK500_20160328_153536_641_1081.jpg,0.087172166,0.727465,0.1853629
khanhha_original::CRACK500_20160328_153553_1281_721.jpg,0.046068013,0.7732829,0.18064909
khanhha_original::CRACK500_20160328_153559_1281_361.jpg,0.16400394,0.7105129,0.12548316
khanhha_original::CRACK500_20160328_153559_1_361.jpg,0.016436234,0.97858685,0.004976866
khanhha_original::CRACK500_20160328_153629_1921_361.jpg,0.04756344,0.8664919,0.0859446
khanhha_original::CRACK500_20160328_153845_1281_721.jpg,0.14575435,0.43568042,0.4185652
khanhha_original::CRACK500_20160328_153845_1_361.jpg,0.220219,0.4621727,0.31760836
khanhha_original::CRACK500_20160328_153845_641_721.jpg,0.053922474,0.86515737,0.080920175
khanhha_original::CRACK500_20160328_154356_1921_721.jpg,0.0959657,0.118270874,0.78576344
khanhha_original::CRACK500_20160328_154535_1281_721.jpg,0.044248864,0.8305051,0.12524615
khanhha_original::CRACK500_20160328_154535_641_721.jpg,0.0353083,0.53788793,0.4268037
khanhha_original::CRACK500_20160329_094010_1281_361.jpg,0.07889431,0.7324737,0.18863203
khanhha_original::CRACK500_20160329_094010_1_361.jpg,0.079564825,0.7513359,0.16909921
khanhha_original::CRACK500_20160329_094010_641_721.jpg,0.06176204,0.74653506,0.19170287
khanhha_original::CRACK500_20160329_094459_1281_1.jpg,0.0708819,0.26519692,0.6639212
khanhha_original::CRACK500_20160329_094459_641_361.jpg,0.055162504,0.16241263,0.78242487
khanhha_original::CRACK500_20160329_101342_1281_721.jpg,0.1137921,0.5560136,0.3301943
khanhha_original::CRACK500_20160329_101342_641_721.jpg,0.063799284,0.21235253,0.72384816
khanhha_original::CRACK500_20160329_101511_1921_361.jpg,0.21120656,0.26048473,0.52830875
khanhha_original::CRACK500_20160329_104035_1921_721.jpg,0.02689222,0.8298754,0.14323232
khanhha_original::CRACK500_20160329_104035_641_1.jpg,0.05639771,0.7907124,0.15288986
khanhha_original::CRACK500_20160329_104111_1281_721.jpg,0.08992207,0.53960973,0.37046814
khanhha_original::CRACK500_20160329_104117_1281_361.jpg,0.06852192,0.5842471,0.34723103
khanhha_original::CRACK500_20160329_104117_1921_361.jpg,0.18827875,0.41461596,0.39710534
khanhha_original::CRACK500_20160329_111111_1921_361.jpg,0.03101116,0.08744359,0.88154525
khanhha_original::CRACK500_20160330_170302_1_721.jpg,0.06485059,0.047097832,0.88805157
khanhha_original::CRACK500_20160330_170848_641_361.jpg,0.08068437,0.47197935,0.44733626
khanhha_original::CRACK500_20160402_150314_641_361.jpg,0.10919419,0.80615216,0.08465363
khanhha_original::CRACK500_20160402_151837_1921_721.jpg,0.12191229,0.80442846,0.07365927
khanhha_original::CRACK500_20160405_171336_641_361.jpg,0.73238105,0.073213115,0.19440582
khanhha_original::CRACK500_20160405_171723_1281_361.jpg,0.39049304,0.3438697,0.26563728
khanhha_original::CRACK500_20160407_163125_1_721.jpg,0.049452353,0.48528805,0.46525955
khanhha_original::CRACK500_IMG_2931_1297_485.jpg,0.94258523,0.03607732,0.021337438
khanhha_original::CRACK500_IMG_2931_1297_969.jpg,0.78676885,0.08546776,0.12776336
khanhha_original::CRACK500_IMG_2931_1945_485.jpg,0.53462756,0.3634821,0.10189032
khanhha_original::CRACK500_IMG_2931_1945_969.jpg,0.70750344,0.12780957,0.164687
khanhha_original::CRACK500_IMG_2931_1_485.jpg,0.23233847,0.74173605,0.025925536
khanhha_original::CRACK500_IMG_2934_649_969.jpg,0.81716835,0.13901478,0.04381698
khanhha_original::CRACK500_IMG_2942_649_485.jpg,0.105864815,0.62704897,0.2670862
khanhha_original::DeepCrack_11123.jpg,0.77727777,0.08867086,0.13405135
khanhha_original::DeepCrack_11156-1.jpg,0.22800362,0.21919085,0.5528055
khanhha_original::DeepCrack_11163-1.jpg,0.010159659,0.6682582,0.32158208
khanhha_original::DeepCrack_11188-2.jpg,0.08203644,0.2869646,0.63099897
khanhha_original::DeepCrack_11188.jpg,0.10065105,0.23036297,0.66898596
khanhha_original::DeepCrack_11231-3.jpg,0.058036786,0.18205386,0.75990933
khanhha_original::DeepCrack_11231-4.jpg,0.025022978,0.15175734,0.8232196
khanhha_original::DeepCrack_11289-9.jpg,0.69619346,0.1851473,0.11865923
khanhha_original::DeepCrack_IMG25-6.jpg,0.09323701,0.5197258,0.38703722
khanhha_original::DeepCrack_IMG27-3.jpg,0.17581621,0.017210135,0.80697364
khanhha_original::DeepCrack_IMG27-7.jpg,0.82952625,0.012844951,0.15762882
khanhha_original::DeepCrack_IMG27-8.jpg,0.5518765,0.05149328,0.39663023
khanhha_original::DeepCrack_IMG27-9.jpg,0.2601395,0.035646033,0.7042145
khanhha_original::DeepCrack_IMG36-2.jpg,0.19028556,0.6470318,0.16268262
khanhha_original::DeepCrack_IMG_6472-1.jpg,0.22100091,0.4575158,0.32148328
khanhha_original::DeepCrack_IMG_6516-1.jpg,0.32194933,0.15364109,0.5244096
khanhha_original::DeepCrack_IMG_6522-1.jpg,0.07510853,0.06983262,0.85505885
khanhha_original::DeepCrack_IMG_6537-1.jpg,0.22408685,0.72157323,0.054339875
khanhha_original::Eugen_Muller_4470_327_315_563_732.jpg,0.39035794,0.12983203,0.47981003
khanhha_original::GAPS384_test_0042_541_1.jpg,0.31586945,0.40208533,0.28204527
khanhha_original::GAPS384_train_0455_541_1.jpg,0.6201338,0.05578583,0.32408035
khanhha_original::GAPS384_train_0514_541_1.jpg,0.3320503,0.13547568,0.53247404
khanhha_original::GAPS384_train_0664_1_1.jpg,0.34713817,0.3162662,0.33659557
khanhha_original::GAPS384_train_0664_541_641.jpg,0.6907556,0.15541683,0.15382753
khanhha_original::GAPS384_train_0698_1_641.jpg,0.07685333,0.08574123,0.8374055
khanhha_original::GAPS384_train_0809_541_1.jpg,0.5221971,0.18857236,0.2892305
khanhha_original::GAPS384_train_1015_1_641.jpg,0.17905253,0.16493042,0.65601707
khanhha_original::GAPS384_train_1218_541_1.jpg,0.39933047,0.08540331,0.51526624
khanhha_original::GAPS384_train_1238_1_1.jpg,0.46541363,0.15682186,0.37776452
khanhha_original::GAPS384_train_1281_541_1.jpg,0.4331005,0.07974311,0.48715633
khanhha_original::Rissbilder_for_Florian_9S6A2791_180_347_3514_4469.jpg,0.41451374,0.5492901,0.036196094
khanhha_original::Rissbilder_for_Florian_9S6A2791_268_477_2530_3149.jpg,0.06887832,0.88141304,0.04970862
khanhha_original::Rissbilder_for_Florian_9S6A2791_454_1477_3234_3143.jpg,0.18417688,0.7552223,0.060600773
khanhha_original::Rissbilder_for_Florian_9S6A2796_352_1675_3345_3505.jpg,0.4123149,0.55150443,0.036180705
khanhha_original::Rissbilder_for_Florian_9S6A2796_360_1209_3312_4152.jpg,0.20943166,0.78166616,0.008902269
khanhha_original::Rissbilder_for_Florian_9S6A2796_365_740_3391_4131.jpg,0.1664947,0.82261616,0.010889115
khanhha_original::Rissbilder_for_Florian_9S6A2807_112_2167_3474_2842.jpg,0.038825586,0.92615694,0.035017487
khanhha_original::Rissbilder_for_Florian_9S6A2807_149_637_3674_3362.jpg,0.041779526,0.9160789,0.042141564
khanhha_original::Rissbilder_for_Florian_9S6A2807_224_1187_3581_3340.jpg,0.05082513,0.8237292,0.12544556
khanhha_original::Rissbilder_for_Florian_9S6A2807_577_1818_2154_2452.jpg,0.16720626,0.7110569,0.121736884
khanhha_original::Rissbilder_for_Florian_9S6A2813_90_1297_3435_4044.jpg,0.22050543,0.6034693,0.17602523
khanhha_original::Rissbilder_for_Florian_9S6A2816_0_0_3840_5760.jpg,0.073914796,0.4094003,0.51668483
khanhha_original::Rissbilder_for_Florian_9S6A2816_113_51_3722_4201.jpg,0.3613758,0.28894928,0.34967494
khanhha_original::Rissbilder_for_Florian_9S6A2816_1644_2004_1934_2558.jpg,0.1640908,0.11226305,0.7236462
khanhha_original::Rissbilder_for_Florian_9S6A2816_255_1654_2762_3248.jpg,0.12632188,0.55238235,0.3212957
khanhha_original::Rissbilder_for_Florian_9S6A2816_375_1185_3365_3750.jpg,0.08013287,0.6206489,0.29921824
khanhha_original::Rissbilder_for_Florian_9S6A2816_48_1105_3458_4373.jpg,0.0970758,0.5786705,0.3242537
khanhha_original::Rissbilder_for_Florian_9S6A2830_317_1218_3139_3120.jpg,0.0041347547,0.9491901,0.046675034
khanhha_original::Rissbilder_for_Florian_9S6A2830_356_323_2546_2076.jpg,0.0060302857,0.9617407,0.032229
khanhha_original::Rissbilder_for_Florian_9S6A2830_715_2986_2996_2571.jpg,0.0040603303,0.94524115,0.050698515
khanhha_original::Rissbilder_for_Florian_9S6A2830_87_511_3003_3652.jpg,0.0035628784,0.9452206,0.051216483
