image_id,p_degraded,p_neutral,p_improved
khanhha_original::CFD_011.jpg,0.3202512,0.17872055,0.50102824
khanhha_original::CFD_080.jpg,0.375042,0.41844368,0.20651436
khanhha_original::CRACK500_20160222_081908_641_721.jpg,0.16339688,0.30542436,0.5311788
khanhha_original::CRACK500_20160222_115519_641_721.jpg,0.015615268,0.8006424,0.18374234
khanhha_original::CRACK500_20160222_163940_1281_1081.jpg,0.061860044,0.4273758,0.5107641
khanhha_original::CRACK500_20160222_163940_1_1081.jpg,0.0016245977,0.99383956,0.0045357817
khanhha_original::CRACK500_20160222_163940_1_361.jpg,0.04117142,0.84027994,0.11854862
khanhha_original::CRACK500_20160222_163940_641_1081.jpg,0.039993357,0.7744051,0.18560155
khanhha_original::CRACK500_20160222_165919_1_721.jpg,0.744034,0.09757342,0.15839261
khanhha_original::CRACK500_20160225_114514_721_1281.jpg,0.62404376,0.31241554,0.06354067
khanhha_original::CRACK500_20160225_114514_721_641.jpg,0.5337978,0.28490895,0.18129323
khanhha_original::CRACK500_20160302_155857_1281_1.jpg,0.37859547,0.18836565,0.43303886
khanhha_original::CRACK500_20160302_155857_1_721.jpg,0.2535836,0.26300758,0.48340884
khanhha_original::CRACK500_20160302_155914_1081_641.jpg,0.76513416,0.05670837,0.17815742
khanhha_original::CRACK500_20160303_092806_1281_721.jpg,0.25818762,0.36088893,0.38092345
khanhha_original::CRACK500_20160303_092806_1_721.jpg,0.3335257,0.40160394,0.26487038
khanhha_original::CRACK500_20160306_103830_1921_1081.jpg,0.06410621,0.6729274,0.26296642
khanhha_original::CRACK500_20160307_143827_1_721.jpg,0.31799746,0.6511592,0.030843332
khanhha_original::CRACK500_20160307_144150_1281_721.jpg,0.2453911,0.6178824,0.1367265
khanhha_original::CRACK500_20160307_144150_641_361.jpg,0.057287034,0.2995505,0.6431624
khanhha_original::CRACK500_20160307_144931_1281_1.jpg,0.041672777,0.5955447,0.36278257
khanhha_original::CRACK500_20160307_144931_641_721.jpg,0.07506638,0.47833464,0.44659895
khanhha_original::CRACK500_20160307_163537_1281_721.jpg,0.538134,0.26810202,0.19376397
khanhha_original::CRACK500_20160307_163537_641_361.jpg,0.63777304,0.20672701,0.15549998
khanhha_original::CRACK500_20160307_163537_641_721.jpg,0.5160524,0.1158465,0.36810106
khanhha_original::CRACK500_20160307_164334_641_1.jpg,0.072431676,0.8330306,0.0945377
