image_id,p_degraded,p_neutral,p_improved
khanhha_original::CFD_011.jpg,0.17857927,0.16779786,0.65362287
khanhha_original::CFD_080.jpg,0.2736068,0.2779151,0.44847804
khanhha_original::CRACK500_20160222_081908_641_721.jpg,0.12991588,0.4306686,0.43941554
khanhha_original::CRACK500_20160222_115519_641_721.jpg,0.32406452,0.33566293,0.34027255
khanhha_original::CRACK500_20160222_163940_1281_1081.jpg,0.14415415,0.5151243,0.34072155
khanhha_original::CRACK500_20160222_163940_1_1081.jpg,0.08471112,0.88755924,0.027729679
khanhha_original::CRACK500_20160222_163940_1_361.jpg,0.22867124,0.7275697,0.043759055
khanhha_original::CRACK500_20160222_163940_641_1081.jpg,0.09365744,0.7692421,0.13710049
khanhha_original::CRACK500_20160222_165919_1_721.jpg,0.80462366,0.08742878,0.10794759
khanhha_original::CRACK500_20160225_114514_721_1281.jpg,0.6463975,0.1839824,0.16962008
khanhha_original::CRACK500_20160225_114514_721_641.jpg,0.4323922,0.23350996,0.33409786
khanhha_original::CRACK500_20160302_155857_1281_1.jpg,0.26918787,0.17424469,0.55656743
khanhha_original::CRACK500_20160302_155857_1_721.jpg,0.123312786,0.28826234,0.58842486
khanhha_original::CRACK500_20160302_155914_1081_641.jpg,0.13383576,0.059635766,0.80652845
khanhha_original::CRACK500_20160303_092806_1281_721.jpg,0.08905717,0.1608945,0.75004834
khanhha_original::CRACK500_20160303_092806_1_721.jpg,0.12893607,0.25482586,0.6162381
khanhha_original::CRACK500_20160306_103830_1921_1081.jpg,0.15038453,0.39100832,0.45860714
khanhha_original::CRACK500_20160307_143827_1_721.jpg,0.36102274,0.33156133,0.30741593
khanhha_original::CRACK500_20160307_144150_1281_721.jpg,0.10125691,0.7546762,0.14406684
khanhha_original::CRACK500_20160307_144150_641_361.jpg,0.09553527,0.6818742,0.22259054
khanhha_original::CRACK500_20160307_144931_1281_1.jpg,0.106037095,0.49396765,0.39999524
khanhha_original::CRACK500_20160307_144931_641_721.jpg,0.2102468,0.51285535,0.27689785
khanhha_original::CRACK500_20160307_163537_1281_721.jpg,0.2521349,0.30193374,0.44593138
khanhha_original::CRACK500_20160307_163537_641_361.jpg,0.1940226,0.24986677,0.5561107
khanhha_original::CRACK500_20160307_163537_641_721.jpg,0.11392475,0.16378202,0.7222932
khanhha_original::CRACK500_20160307_164334_641_1.jpg,0.15468541,0.71688545,0.12842909
khanhha_original::CRACK500_20160307_164334_641_361.jpg,0.4041529,0.42179084,0.1740563
khanhha_original::CRACK500_20160308_072921_1281_1081.jpg,0.10093401,0.23314878,0.66591716
khanhha_original::CRACK500_20160308_072921_1281_361.jpg,0.07664492,0.378941,0.5444141
khanhha_original::CRACK500_20160308_072921_641_1081.jpg,0.048135426,0.53030944,0.4215551
khanhha_original::CRACK500_20160308_072921_641_721.jpg,0.05912907,0.19517241,0.7456985
khanhha_original::CRACK500_20160308_073014_1281_721.jpg,0.06236182,0.6720008,0.26563734
khanhha_original::CRACK500_20160308_073406_641_721.jpg,0.20175457,0.20318556,0.5950599
khanhha_original::CRACK500_20160308_160053_1_361.jpg,0.27717596,0.35370323,0.3691208
khanhha_original::CRACK500_20160310_114418_641_361.jpg,0.18020724,0.62672955,0.19306327
khanhha_original::CRACK500_20160318_181602_1281_361.jpg,0.18964823,0.34181044,0.4685414
khanhha_original::CRACK500_20160318_181627_1_721.jpg,0.15851174,0.42021787,0.42127037
khanhha_original::CRACK500_20160321_183951_1_361.jpg,0.15179475,0.7511193,0.097086005
khanhha_original::CRACK500_20160321_185457_1281_1.jpg,0.2597293,0.36702538,0.37324536
khanhha_original::CRACK500_20160321_185457_1921_1.jpg,0.14153385,0.45283285,0.40563333
khanhha_original::CRACK500_20160324_170323_1_721.jpg,0.15170658,0.782425,0.06586849
khanhha_original::CRACK500_20160324_170347_1281_361.jpg,0.19313762,0.6195399,0.18732244
khanhha_original::CRACK500_20160324_170347_1281_721.jpg,0.2793194,0.54025805,0.1804225
khanhha_original::CRACK500_20160326_142354_641_1081.jpg,0.2359411,0.4480477,0.31601116
khanhha_original::CRACK500_20160328_150827_1281_1081.jpg,0.11075018,0.8216121,0.06763775
khanhha_original::CRACK500_20160328_150932_1921_361.jpg,0.4749747,0.13000418,0.39502108
khanhha_original::CRACK500_20160328_150932_641_361.jpg,0.32631937,0.33055153,0.34312913
khanhha_original::CRACK500_20160328_151013_361_1921.jpg,0.068807945,0.507526,0.4236661
khanhha_original::CRACK500_20160328_151057_1281_721.jpg,0.17144778,0.72027236,0.10827985
khanhha_original::CRACK500_20160328_151413_1_361.jpg,0.18698543,0.75480074,0.05821375
khanhha_original::CRACK500_20160328_151413_641_721.jpg,0.20487034,0.4954228,0.2997068
khanhha_original::CRACK500_20160328_151728_1921_721.jpg,0.46074605,0.24259606,0.2966579
khanhha_original::CRACK500_20160328_151808_1281_721.jpg,0.52174175,0.27146852,0.20678967
khanhha_original::CRACK500_20160328_152305_1921_361.jpg,0.25554225,0.20071416,0.5437436
khanhha_original::CRACK500_20160328_153020_1921_361.jpg,0.37374997,0.44023892,0.18601117
khanhha_original::CRACK500_20160328_153540_641_361.jpg,0.15292497,0.75505745,0.092017606
khanhha_original::CRACK500_20160328_153540_641_721.jpg,0.25236407,0.26150286,0.4861331
