image_id,p_degraded,p_neutral,p_improved
concrete3k::001_14.jpg,0.059038617,0.082408905,0.85855246
concrete3k::001_2.jpg,0.19886866,0.10584529,0.69528604
concrete3k::001_6.jpg,0.0842642,0.09382218,0.8219136
concrete3k::011_5.jpg,0.5232564,0.34701914,0.12972443
concrete3k::017_0.jpg,0.039234288,0.049581457,0.91118425
concrete3k::017_20.jpg,0.026260363,0.03024849,0.94349116
concrete3k::017_24.jpg,0.040498424,0.021346854,0.9381547
concrete3k::017_28.jpg,0.104754664,0.029506966,0.86573833
concrete3k::017_36.jpg,0.046846874,0.04330012,0.909853
concrete3k::017_44.jpg,0.051803555,0.07144946,0.87674695
concrete3k::017_8.jpg,0.030751284,0.03672042,0.9325283
concrete3k::018_11.jpg,0.057484515,0.07712686,0.8653886
concrete3k::018_15.jpg,0.047805984,0.06285322,0.8893409
concrete3k::018_27.jpg,0.19241045,0.099855565,0.707734
concrete3k::018_3.jpg,0.056432568,0.077882566,0.8656848
concrete3k::018_43.jpg,0.40752977,0.23514058,0.35732973
concrete3k::018_7.jpg,0.036858276,0.045900203,0.91724145
concrete3k::019_11.jpg,0.051893264,0.07014335,0.87796336
concrete3k::019_2.jpg,0.040482145,0.060313284,0.8992046
concrete3k::019_3.jpg,0.09451421,0.0755632,0.82992256
concrete3k::019_36.jpg,0.053408094,0.054754972,0.8918369
concrete3k::019_44.jpg,0.0381189,0.047845963,0.91403514
concrete3k::019_8.jpg,0.05298667,0.7714923,0.17552099
concrete3k::020_10.jpg,0.060384188,0.05252666,0.8870892
concrete3k::020_19.jpg,0.05149777,0.058554426,0.88994783
concrete3k::020_28.jpg,0.12833753,0.10328724,0.7683753
concrete3k::020_33.jpg,0.03905118,0.025944816,0.935004
concrete3k::020_34.jpg,0.048851535,0.01723246,0.933916
concrete3k::020_40.jpg,0.26216036,0.27353644,0.46430323
concrete3k::020_41.jpg,0.24263714,0.44970325,0.30765966
concrete3k::020_46.jpg,0.31426433,0.23781285,0.44792277
concrete3k::020_9.jpg,0.07570018,0.8310626,0.09323719
concrete3k::021_13.jpg,0.091740035,0.029443597,0.87881637
concrete3k::021_29.jpg,0.07903343,0.093127735,0.8278388
concrete3k::021_37.jpg,0.03300639,0.040061377,0.9269323
