image_id,p_degraded,p_neutral,p_improved
khanhha_original::CFD_001.jpg,0.4219205,0.10991155,0.468168
khanhha_original::CFD_007.jpg,0.5825589,0.11963781,0.2978033
khanhha_original::CFD_011.jpg,0.05212166,0.01884724,0.9290311
khanhha_original::CFD_013.jpg,0.5091253,0.11017427,0.38070047
khanhha_original::CFD_014.jpg,0.29783276,0.09007626,0.612091
khanhha_original::CFD_019.jpg,0.5123152,0.13801314,0.3496717
khanhha_original::CFD_037.jpg,0.5594102,0.087930836,0.35265893
khanhha_original::CFD_040.jpg,0.42562428,0.14806339,0.42631227
khanhha_original::CFD_047.jpg,0.15912573,0.0771323,0.76374197
khanhha_original::CFD_070.jpg,0.31843698,0.21729833,0.46426463
khanhha_original::CFD_080.jpg,0.49537283,0.13208608,0.37254104
khanhha_original::CFD_082.jpg,0.3043871,0.10290321,0.5927097
khanhha_original::CFD_084.jpg,0.50328517,0.12894109,0.3677737
khanhha_original::CFD_088.jpg,0.55154234,0.19950029,0.24895735
khanhha_original::CFD_108.jpg,0.67026895,0.15001863,0.17971243
khanhha_original::CFD_109.jpg,0.5127581,0.2261366,0.26110533
khanhha_original::CFD_111.jpg,0.50207466,0.21426071,0.2836646
khanhha_original::CFD_118.jpg,0.5329298,0.19971812,0.26735207
khanhha_original::CRACK500_20160222_080933_361_1.jpg,0.090790704,0.4297376,0.47947165
khanhha_original::CRACK500_20160222_081031_641_361.jpg,0.13261138,0.039665964,0.8277226
khanhha_original::CRACK500_20160222_081102_1921_721.jpg,0.18998641,0.32871306,0.4813006
khanhha_original::CRACK500_20160222_081102_1_721.jpg,0.14003971,0.4924308,0.36752957
khanhha_original::CRACK500_20160222_081111_641_361.jpg,0.23606624,0.37346578,0.39046797
khanhha_original::CRACK500_20160222_081113_1921_721.jpg,0.17494692,0.2116916,0.61336154
khanhha_original::CRACK500_20160222_081839_1_721.jpg,0.22793189,0.06961704,0.70245105
khanhha_original::CRACK500_20160222_081908_641_721.jpg,0.17395881,0.0675013,0.7585399
khanhha_original::CRACK500_20160222_114759_1921_361.jpg,0.17842703,0.08120901,0.74036396
khanhha_original::CRACK500_20160222_114759_1921_721.jpg,0.116858214,0.061213523,0.82192826
khanhha_original::CRACK500_20160222_114759_641_361.jpg,0.1228837,0.050005924,0.82711035
khanhha_original::CRACK500_20160222_115219_1281_721.jpg,0.27247548,0.10339167,0.6241329
