image_id,p_degraded,p_neutral,p_improved
khanhha_original::CFD_001.jpg,0.73009723,0.13664098,0.13326174
khanhha_original::CFD_007.jpg,0.7912488,0.10528293,0.10346821
khanhha_original::CFD_011.jpg,0.096335016,0.11102184,0.7926432
khanhha_original::CFD_013.jpg,0.6010343,0.32290488,0.07606088
khanhha_original::CFD_014.jpg,0.7525982,0.10690209,0.14049967
khanhha_original::CFD_019.jpg,0.69093466,0.22122146,0.087843865
khanhha_original::CFD_037.jpg,0.7221638,0.08360004,0.1942361
khanhha_original::CFD_040.jpg,0.819227,0.064636186,0.11613681
khanhha_original::CFD_047.jpg,0.29024455,0.06914949,0.6406059
khanhha_original::CFD_070.jpg,0.6539608,0.18270685,0.16333233
khanhha_original::CFD_080.jpg,0.3255804,0.11440116,0.56001854
khanhha_original::CFD_082.jpg,0.42986354,0.12158209,0.4485544
khanhha_original::CFD_084.jpg,0.7945133,0.11729126,0.088195525
khanhha_original::CFD_088.jpg,0.7850845,0.15823069,0.056684818
khanhha_original::CFD_108.jpg,0.595658,0.35581055,0.04853146
khanhha_original::CFD_109.jpg,0.393055,0.55003697,0.05690806
khanhha_original::CFD_111.jpg,0.78860015,0.13171883,0.079681024
khanhha_original::CFD_118.jpg,0.6948327,0.17583434,0.12933297
khanhha_original::CRACK500_20160222_080933_361_1.jpg,0.17051284,0.31383803,0.5156491
khanhha_original::CRACK500_20160222_081031_641_361.jpg,0.06339008,0.12300774,0.8136022
khanhha_original::CRACK500_20160222_081102_1921_721.jpg,0.18046954,0.44549644,0.37403402
khanhha_original::CRACK500_20160222_081102_1_721.jpg,0.15015176,0.48883414,0.36101413
khanhha_original::CRACK500_20160222_081111_641_361.jpg,0.3009295,0.25117928,0.44789124
khanhha_original::CRACK500_20160222_081113_1921_721.jpg,0.39480522,0.14464547,0.46054935
khanhha_original::CRACK500_20160222_081839_1_721.jpg,0.17827769,0.09237595,0.7293464
khanhha_original::CRACK500_20160222_081908_641_721.jpg,0.14225027,0.085769854,0.77197987
khanhha_original::CRACK500_20160222_114759_1921_361.jpg,0.13230878,0.3070404,0.56065077
khanhha_original::CRACK500_20160222_114759_1921_721.jpg,0.100318104,0.20160387,0.69807804
khanhha_original::CRACK500_20160222_114759_641_361.jpg,0.08565825,0.093536794,0.8208049
khanhha_original::CRACK500_20160222_115219_1281_721.jpg,0.09730309,0.055141836,0.8475551
khanhha_original::CRACK500_20160222_115224_1281_1081.jpg,0.10207196,0.19350818,0.70441985
khanhha_original::CRACK500_20160222_115224_1281_361.jpg,0.14719737,0.40732804,0.44547454
khanhha_original::CRACK500_20160222_115305_1281_1081.jpg,0.070070036,0.11414922,0.81578076
khanhha_original::CRACK500_20160222_115305_1921_361.jpg,0.08202205,0.06900056,0.8489774
khanhha_original::CRACK500_20160222_115305_641_1.jpg,0.03554178,0.046815347,0.91764283
khanhha_original::CRACK500_20160222_115305_641_721.jpg,0.025103781,0.085108764,0.88978744
khanhha_original::CRACK500_20160222_115324_1281_721.jpg,0.06871869,0.147429,0.7838522
khanhha_original::CRACK500_20160222_115324_641_1081.jpg,0.018426187,0.2527233,0.7288505
khanhha_original::CRACK500_20160222_115519_641_721.jpg,0.017623099,0.41712406,0.56525284
khanhha_original::CRACK500_20160222_115828_641_1.jpg,0.009028284,0.45166272,0.53930897
khanhha_original::CRACK500_20160222_115833_1921_1081.jpg,0.03973905,0.39800352,0.56225747
khanhha_original::CRACK500_20160222_115833_641_361.jpg,0.010367144,0.5829657,0.4066672
khanhha_original::CRACK500_20160222_115843_1281_361.jpg,0.015678236,0.48130456,0.50301725
khanhha_original::CRACK500_20160222_115847_1281_361.jpg,0.018218106,0.63109386,0.35068807
khanhha_original::CRACK500_20160222_115847_641_361.jpg,0.012367843,0.6822672,0.305365
khanhha_original::CRACK500_20160222_163940_1281_1081.jpg,0.14737271,0.25207555,0.6005518
khanhha_original::CRACK500_20160222_163940_1_1081.jpg,0.08792305,0.72304994,0.18902697
khanhha_original::CRACK500_20160222_163940_1_361.jpg,0.09961668,0.52130085,0.3790824
khanhha_original::CRACK500_20160222_163940_641_1081.jpg,0.0983039,0.33694547,0.5647506
khanhha_original::CRACK500_20160222_164141_1281_1.jpg,0.0631381,0.14536144,0.7915005
khanhha_original::CRACK500_20160222_164141_1921_721.jpg,0.08064499,0.26634666,0.65300834
khanhha_original::CRACK500_20160222_164141_1_1081.jpg,0.049424246,0.18005043,0.7705253
khanhha_original::CRACK500_20160222_164822_1281_1.jpg,0.08203055,0.10100435,0.8169651
khanhha_original::CRACK500_20160222_164822_641_1.jpg,0.06872746,0.14145996,0.78981256
khanhha_original::CRACK500_20160222_164822_641_361.jpg,0.052152593,0.23749846,0.710349
khanhha_original::CRACK500_20160222_164825_641_721.jpg,0.07219469,0.107759275,0.82004607
khanhha_original::CRACK500_20160222_164851_641_1081.jpg,0.046860654,0.059906147,0.8932332
khanhha_original::CRACK500_20160222_164936_641_361.jpg,0.07040899,0.04294825,0.88664275
khanhha_original::CRACK500_20160222_165037_1921_361.jpg,0.2743525,0.2486713,0.47697613
khanhha_original::CRACK500_20160222_165037_1_361.jpg,0.1022856,0.2756898,0.6220246
khanhha_original::CRACK500_20160222_165037_641_361.jpg,0.14930248,0.16033648,0.690361
khanhha_original::CRACK500_20160222_165218_641_1.jpg,0.037723873,0.029255515,0.9330206
khanhha_original::CRACK500_20160222_165225_1281_721.jpg,0.27156243,0.261397,0.46704063
khanhha_original::CRACK500_20160222_165256_1281_1.jpg,0.2000276,0.050415583,0.7495568
khanhha_original::CRACK500_20160222_165256_1281_721.jpg,0.30067605,0.11780138,0.58152264
khanhha_original::CRACK500_20160222_165256_641_1.jpg,0.07916831,0.07654763,0.84428406
