image_id,p_degraded,p_neutral,p_improved
khanhha_original::CFD_007.jpg,0.3667388,0.17284031,0.46042085
khanhha_original::CFD_013.jpg,0.3195429,0.3745858,0.30587125
khanhha_original::CFD_014.jpg,0.3798372,0.12001819,0.5001446
khanhha_original::CFD_047.jpg,0.59312713,0.16965093,0.23722199
khanhha_original::CFD_082.jpg,0.38689828,0.14545412,0.46764764
khanhha_original::CRACK500_20160222_081111_641_361.jpg,0.31272456,0.40412444,0.28315103
khanhha_original::CRACK500_20160222_081113_1921_721.jpg,0.44849062,0.35478318,0.1967262
khanhha_original::CRACK500_20160222_115305_1281_1081.jpg,0.06263729,0.7591197,0.17824297
khanhha_original::CRACK500_20160222_115305_1921_361.jpg,0.11959357,0.39973262,0.48067382
khanhha_original::CRACK500_20160222_115305_641_1.jpg,0.14714627,0.5520386,0.3008151
khanhha_original::CRACK500_20160222_115305_641_721.jpg,0.070306815,0.72392046,0.20577273
khanhha_original::CRACK500_20160222_115828_641_1.jpg,0.15304352,0.3489683,0.4979882
khanhha_original::CRACK500_20160222_164825_641_721.jpg,0.2857046,0.54653364,0.16776182
khanhha_original::CRACK500_20160222_164851_641_1081.jpg,0.53997314,0.18258712,0.2774397
khanhha_original::CRACK500_20160222_165218_641_1.jpg,0.29692695,0.22143316,0.48163986
khanhha_original::CRACK500_20160222_165909_1281_1081.jpg,0.33077848,0.318789,0.35043252
khanhha_original::CRACK500_20160222_165926_1281_721.jpg,0.38060683,0.47672513,0.14266802
khanhha_original::CRACK500_20160222_165947_1921_721.jpg,0.16913593,0.74726635,0.08359768
khanhha_original::CRACK500_20160302_155848_1281_361.jpg,0.40721685,0.16447411,0.428309
khanhha_original::CRACK500_20160302_155848_1921_361.jpg,0.18683578,0.16000783,0.65315634
khanhha_original::CRACK500_20160302_155848_641_721.jpg,0.16538523,0.49424663,0.34036818
khanhha_original::CRACK500_20160302_160033_641_361.jpg,0.27094698,0.3966308,0.33242217
khanhha_original::CRACK500_20160303_092627_641_721.jpg,0.22145228,0.39749044,0.3810573
khanhha_original::CRACK500_20160303_093400_641_1.jpg,0.13439961,0.6149934,0.25060704
khanhha_original::CRACK500_20160303_093400_641_721.jpg,0.20824432,0.66177267,0.12998304
khanhha_original::CRACK500_20160307_145259_1921_721.jpg,0.29848334,0.4977618,0.20375492
khanhha_original::CRACK500_20160307_145259_1_361.jpg,0.03341908,0.8716417,0.09493935
khanhha_original::CRACK500_20160307_164214_1281_1081.jpg,0.08108297,0.8098834,0.109033585
khanhha_original::CRACK500_20160307_164214_1_721.jpg,0.24047893,0.71722096,0.042300083
khanhha_original::CRACK500_20160307_164226_1921_721.jpg,0.1942695,0.7365083,0.069222234
khanhha_original::CRACK500_20160307_164226_1_721.jpg,0.18732375,0.60910326,0.20357303
khanhha_original::CRACK500_20160307_164226_641_721.jpg,0.060037702,0.8860471,0.053915188
khanhha_original::CRACK500_20160308_073245_1_361.jpg,0.35392147,0.48058653,0.16549197
khanhha_original::CRACK500_20160308_073245_641_1.jpg,0.5371586,0.32660675,0.13623466
khanhha_original::CRACK500_20160308_074702_1281_361.jpg,0.21516079,0.26378053,0.5210587
khanhha_original::CRACK500_20160308_074702_1921_361.jpg,0.1574152,0.27157584,0.571009
khanhha_original::CRACK500_20160308_074702_641_721.jpg,0.12615152,0.2917355,0.58211297
khanhha_original::CRACK500_20160308_155720_1281_361.jpg,0.15884517,0.6202127,0.22094217
khanhha_original::CRACK500_20160308_155720_1_1.jpg,0.12991506,0.781092,0.08899301
khanhha_original::CRACK500_20160308_155720_641_721.jpg,0.05233877,0.91603273,0.03162856
khanhha_original::CRACK500_20160308_155731_1281_1.jpg,0.043110613,0.8293721,0.12751727
khanhha_original::CRACK500_20160308_155731_641_1081.jpg,0.143934,0.56032073,0.29574522
khanhha_original::CRACK500_20160310_114441_641_1.jpg,0.06080484,0.80888945,0.13030572
khanhha_original::CRACK500_20160310_114441_641_1081.jpg,0.08035617,0.590415,0.32922885
khanhha_original::CRACK500_20160316_141721_1_721.jpg,0.12519592,0.79488105,0.07992307
khanhha_original::CRACK500_20160316_141721_641_721.jpg,0.13984461,0.7523124,0.10784289
khanhha_original::CRACK500_20160316_142539_1_721.jpg,0.23343869,0.26219806,0.50436324
khanhha_original::CRACK500_20160316_143603_1921_361.jpg,0.185812,0.2479844,0.56620365
khanhha_original::CRACK500_20160316_143624_1_641.jpg,0.07155194,0.5274344,0.40101364
khanhha_original::CRACK500_20160316_144212_1921_721.jpg,0.13502187,0.49743503,0.36754307
khanhha_original::CRACK500_20160316_144212_641_721.jpg,0.06753618,0.7749345,0.15752935
khanhha_original::CRACK500_20160316_144241_641_361.jpg,0.16273487,0.40374765,0.43351752
