image_id,p_degraded,p_neutral,p_improved
khanhha_original::CFD_019.jpg,0.4941716,0.15934795,0.34648052
khanhha_original::CFD_084.jpg,0.3103603,0.28594688,0.40369275
khanhha_original::CFD_109.jpg,0.25606123,0.44795033,0.29598853
khanhha_original::CFD_111.jpg,0.3152542,0.26619548,0.41855034
khanhha_original::CRACK500_20160222_080933_361_1.jpg,0.35306415,0.23789933,0.40903655
khanhha_original::CRACK500_20160222_081839_1_721.jpg,0.16308966,0.4456108,0.39129958
khanhha_original::CRACK500_20160222_115219_1281_721.jpg,0.4304623,0.25880396,0.31073377
khanhha_original::CRACK500_20160222_115324_1281_721.jpg,0.26475054,0.47747725,0.2577722
khanhha_original::CRACK500_20160222_115324_641_1081.jpg,0.17944539,0.64543,0.17512462
khanhha_original::CRACK500_20160222_164822_1281_1.jpg,0.36313546,0.33131817,0.3055464
khanhha_original::CRACK500_20160222_164822_641_1.jpg,0.41889647,0.40289956,0.17820401
khanhha_original::CRACK500_20160222_164822_641_361.jpg,0.44690087,0.3972139,0.15588528
khanhha_original::CRACK500_20160222_165951_1921_1.jpg,0.2647008,0.34162933,0.39366987
khanhha_original::CRACK500_20160303_091830_361_1281.jpg,0.19751336,0.29555255,0.5069341
khanhha_original::CRACK500_20160303_093527_1281_361.jpg,0.15871082,0.24651209,0.59477705
khanhha_original::CRACK500_20160303_093537_1921_1081.jpg,0.29944175,0.2072088,0.49334943
khanhha_original::CRACK500_20160306_103657_1921_721.jpg,0.31707633,0.10358027,0.5793434
khanhha_original::CRACK500_20160306_103657_641_721.jpg,0.20581542,0.6544092,0.13977538
khanhha_original::CRACK500_20160307_144924_1281_361.jpg,0.17206347,0.61574054,0.21219599
khanhha_original::CRACK500_20160307_144924_641_361.jpg,0.19343416,0.5640874,0.24247837
khanhha_original::CRACK500_20160307_164301_641_361.jpg,0.15349877,0.7448822,0.101619035
khanhha_original::CRACK500_20160307_164517_1921_361.jpg,0.37938902,0.41522142,0.20538956
khanhha_original::CRACK500_20160308_073532_1_361.jpg,0.15200052,0.41249737,0.43550208
khanhha_original::CRACK500_20160308_074321_1921_361.jpg,0.11072295,0.5147874,0.37448964
khanhha_original::CRACK500_20160308_160128_641_361.jpg,0.217607,0.5741576,0.20823543
khanhha_original::CRACK500_20160308_160128_641_721.jpg,0.31280324,0.47311926,0.2140775
