image_id,p_degraded,p_neutral,p_improved
khanhha_original::CFD_019.jpg,0.37839457,0.30247292,0.3191325
khanhha_original::CFD_084.jpg,0.14242204,0.6015669,0.25601107
khanhha_original::CFD_109.jpg,0.14813808,0.41144156,0.4404203
khanhha_original::CFD_111.jpg,0.28906378,0.23080188,0.4801343
khanhha_original::CRACK500_20160222_080933_361_1.jpg,0.42429817,0.2835684,0.29213336
khanhha_original::CRACK500_20160222_081839_1_721.jpg,0.08356904,0.7599097,0.15652129
khanhha_original::CRACK500_20160222_115219_1281_721.jpg,0.33838224,0.29146397,0.37015378
khanhha_original::CRACK500_20160222_115324_1281_721.jpg,0.19711377,0.4801446,0.3227416
khanhha_original::CRACK500_20160222_115324_641_1081.jpg,0.22908413,0.48529184,0.28562406
khanhha_original::CRACK500_20160222_164822_1281_1.jpg,0.42228755,0.28444046,0.293272
khanhha_original::CRACK500_20160222_164822_641_1.jpg,0.41037872,0.35522994,0.23439133
khanhha_original::CRACK500_20160222_164822_641_361.jpg,0.4114183,0.35081613,0.23776558
khanhha_original::CRACK500_20160222_165951_1921_1.jpg,0.3396853,0.38491747,0.2753972
khanhha_original::CRACK500_20160303_091830_361_1281.jpg,0.19938749,0.31409016,0.48652244
khanhha_original::CRACK500_20160303_093527_1281_361.jpg,0.08820911,0.5791426,0.33264825
khanhha_original::CRACK500_20160303_093537_1921_1081.jpg,0.2761097,0.35615706,0.3677332
khanhha_original::CRACK500_20160306_103657_1921_721.jpg,0.26891902,0.09290943,0.63817155
khanhha_original::CRACK500_20160306_103657_641_721.jpg,0.2905292,0.5944264,0.115044445
khanhha_original::CRACK500_20160307_144924_1281_361.jpg,0.31385925,0.37771738,0.3084234
khanhha_original::CRACK500_20160307_144924_641_361.jpg,0.38898054,0.40162545,0.20939402
khanhha_original::CRACK500_20160307_164301_641_361.jpg,0.12150731,0.77351695,0.10497576
khanhha_original::CRACK500_20160307_164517_1921_361.jpg,0.433696,0.30252832,0.26377574
khanhha_original::CRACK500_20160308_073532_1_361.jpg,0.1325109,0.5121203,0.3553688
khanhha_original::CRACK500_20160308_074321_1921_361.jpg,0.108091414,0.46814108,0.42376748
khanhha_original::CRACK500_20160308_160128_641_361.jpg,0.14092815,0.63557875,0.22349307
khanhha_original::CRACK500_20160308_160128_641_721.jpg,0.17697918,0.6035625,0.21945827
khanhha_original::CRACK500_20160316_142449_1_361.jpg,0.20714091,0.57345814,0.21940093
khanhha_original::CRACK500_20160316_143527_641_1.jpg,0.1182376,0.6055938,0.2761686
khanhha_original::CRACK500_20160316_143547_1281_1081.jpg,0.24156402,0.36335388,0.3950821
khanhha_original::CRACK500_20160316_143629_1281_721.jpg,0.112889774,0.31796956,0.5691407
khanhha_original::CRACK500_20160316_143629_1921_721.jpg,0.17164482,0.35065112,0.47770408
khanhha_original::CRACK500_20160318_084343_1281_361.jpg,0.21147886,0.17609668,0.61242443
khanhha_original::CRACK500_20160318_181632_1_1.jpg,0.16814668,0.67953914,0.1523141
khanhha_original::CRACK500_20160318_181632_1_361.jpg,0.13735682,0.23752317,0.62512004
khanhha_original::CRACK500_20160318_181632_641_1.jpg,0.21248884,0.23614562,0.55136555
khanhha_original::CRACK500_20160321_185557_1_361.jpg,0.049934167,0.17137277,0.7786931
khanhha_original::CRACK500_20160321_185557_641_721.jpg,0.101830155,0.59655863,0.3016112
khanhha_original::CRACK500_20160326_141812_1281_721.jpg,0.14239495,0.40923342,0.44837162
khanhha_original::CRACK500_20160326_141812_1921_721.jpg,0.044029344,0.7468403,0.20913038
khanhha_original::CRACK500_20160326_142403_1921_361.jpg,0.1970152,0.19470786,0.60827696
khanhha_original::CRACK500_20160326_162529_641_361.jpg,0.2224852,0.5226103,0.2549045
khanhha_original::CRACK500_20160328_150821_1281_361.jpg,0.3153779,0.5782473,0.10637476
khanhha_original::CRACK500_20160328_150821_1_721.jpg,0.25289756,0.40022412,0.3468783
khanhha_original::CRACK500_20160328_150821_641_361.jpg,0.16325437,0.7316582,0.10508743
khanhha_original::CRACK500_20160328_151027_1921_1.jpg,0.3091415,0.47783524,0.2130233
khanhha_original::CRACK500_20160328_151027_641_361.jpg,0.29827297,0.5457685,0.15595852
khanhha_original::CRACK500_20160328_151243_1_361.jpg,0.26631284,0.5460128,0.18767439
khanhha_original::CRACK500_20160328_151247_641_1.jpg,0.36005768,0.45605022,0.18389204
khanhha_original::CRACK500_20160328_151423_641_1081.jpg,0.30550665,0.47618163,0.21831176
khanhha_original::CRACK500_20160328_151657_1281_1.jpg,0.25438377,0.58808005,0.1575362
khanhha_original::CRACK500_20160328_151657_1921_721.jpg,0.32830408,0.4165233,0.25517255
khanhha_original::CRACK500_20160328_151657_1_361.jpg,0.20893933,0.53818303,0.2528776
khanhha_original::CRACK500_20160328_151657_641_361.jpg,0.19189449,0.6686464,0.13945907
khanhha_original::CRACK500_20160328_151657_641_721.jpg,0.1621948,0.5661098,0.27169538
khanhha_original::CRACK500_20160328_152308_1_361.jpg,0.2637056,0.5629597,0.17333473
khanhha_original::CRACK500_20160328_153327_1_721.jpg,0.11241185,0.6705516,0.21703649
khanhha_original::CRACK500_20160328_153421_641_1.jpg,0.07453245,0.79174894,0.13371858
khanhha_original::CRACK500_20160328_153533_1281_1.jpg,0.21183142,0.5998076,0.18836099
khanhha_original::CRACK500_20160328_153533_1281_721.jpg,0.2549168,0.39083308,0.35425013
khanhha_original::CRACK500_20160328_153533_1_1081.jpg,0.15842935,0.6289092,0.21266149
khanhha_original::CRACK500_20160328_153612_1281_1081.jpg,0.15456292,0.64103633,0.20440073
khanhha_original::CRACK500_20160328_153616_1281_361.jpg,0.12550388,0.7587517,0.115744404
khanhha_original::CRACK500_20160328_153714_1_1.jpg,0.30414405,0.42929435,0.26656163
khanhha_original::CRACK500_20160328_153714_1_1081.jpg,0.21848361,0.5879242,0.19359215
khanhha_original::CRACK500_20160328_153714_641_721.jpg,0.18628466,0.58924603,0.22446932
khanhha_original::CRACK500_20160328_153718_1281_1.jpg,0.25743958,0.46644658,0.27611378
khanhha_original::CRACK500_20160328_153718_1921_1.jpg,0.39052397,0.38695344,0.22252259
khanhha_original::CRACK500_20160328_153813_1281_1081.jpg,0.16941732,0.71973515,0.11084753
khanhha_original::CRACK500_20160328_153813_1921_1081.jpg,0.13815358,0.82040906,0.04143737
khanhha_original::CRACK500_20160328_154011_1921_1.jpg,0.21467865,0.57685727,0.20846409
khanhha_original::CRACK500_20160328_154202_1281_1.jpg,0.1557371,0.52564466,0.31861824
khanhha_original::CRACK500_20160328_154202_1281_1081.jpg,0.14354554,0.7778136,0.07864085
khanhha_original::CRACK500_20160328_154202_1921_361.jpg,0.092972934,0.47756925,0.42945778
khanhha_original::CRACK500_20160328_154202_641_1081.jpg,0.1297373,0.75567245,0.11459018
khanhha_original::CRACK500_20160328_154321_1281_1.jpg,0.042380042,0.790585,0.16703492
khanhha_original::CRACK500_20160329_094452_1_721.jpg,0.32949552,0.375505,0.29499948
khanhha_original::CRACK500_20160329_101347_1921_721.jpg,0.22835805,0.51472867,0.25691333
khanhha_original::CRACK500_20160329_104031_1281_721.jpg,0.07234866,0.7199558,0.20769557
khanhha_original::CRACK500_20160329_104031_1921_721.jpg,0.1354087,0.29240513,0.5721862
khanhha_original::CRACK500_20160329_104031_641_1081.jpg,0.06538068,0.84460545,0.090013824
khanhha_original::CRACK500_20160329_104107_1921_721.jpg,0.3385562,0.45959425,0.2018495
khanhha_original::CRACK500_20160329_104107_1_721.jpg,0.36774358,0.44029173,0.19196472
khanhha_original::CRACK500_20160329_104152_1_721.jpg,0.20594628,0.50698406,0.28706965
khanhha_original::CRACK500_20160329_104152_641_721.jpg,0.17124012,0.61218107,0.21657878
khanhha_original::CRACK500_20160330_160957_1921_1081.jpg,0.42139393,0.36429238,0.21431376
khanhha_original::CRACK500_20160330_160957_1_721.jpg,0.2089683,0.57184446,0.21918723
khanhha_original::CRACK500_20160330_163946_641_361.jpg,0.115426905,0.5031574,0.38141572
khanhha_original::CRACK500_20160330_170014_641_361.jpg,0.17496814,0.31462142,0.5104104
