image_id,p_degraded,p_neutral,p_improved
khanhha_original::CFD_007.jpg,0.4622351,0.0751246,0.46264026
khanhha_original::CFD_013.jpg,0.43006107,0.16245097,0.40748793
khanhha_original::CFD_014.jpg,0.44972712,0.1575698,0.39270306
khanhha_original::CFD_047.jpg,0.44328812,0.21236822,0.34434366
khanhha_original::CFD_082.jpg,0.40404275,0.207084,0.38887322
khanhha_original::CRACK500_20160222_081111_641_361.jpg,0.35743296,0.3961843,0.24638277
khanhha_original::CRACK500_20160222_081113_1921_721.jpg,0.33927467,0.32844153,0.3322838
khanhha_original::CRACK500_20160222_115305_1281_1081.jpg,0.15232211,0.490487,0.35719082
khanhha_original::CRACK500_20160222_115305_1921_361.jpg,0.21935561,0.3242935,0.45635092
khanhha_original::CRACK500_20160222_115305_641_1.jpg,0.14425729,0.4237078,0.43203488
khanhha_original::CRACK500_20160222_115305_641_721.jpg,0.09597204,0.5106087,0.3934193
khanhha_original::CRACK500_20160222_115828_641_1.jpg,0.11544536,0.51749307,0.36706153
khanhha_original::CRACK500_20160222_164825_641_721.jpg,0.12226088,0.6735318,0.20420733
khanhha_original::CRACK500_20160222_164851_641_1081.jpg,0.35891205,0.31515262,0.32593536
khanhha_original::CRACK500_20160222_165218_641_1.jpg,0.30891204,0.36729774,0.32379022
khanhha_original::CRACK500_20160222_165909_1281_1081.jpg,0.37912962,0.28773066,0.33313978
khanhha_original::CRACK500_20160222_165926_1281_721.jpg,0.3028921,0.4775506,0.21955733
khanhha_original::CRACK500_20160222_165947_1921_721.jpg,0.33076173,0.49930403,0.16993423
khanhha_original::CRACK500_20160302_155848_1281_361.jpg,0.3748712,0.3149863,0.31014252
khanhha_original::CRACK500_20160302_155848_1921_361.jpg,0.2820763,0.37459403,0.34332964
khanhha_original::CRACK500_20160302_155848_641_721.jpg,0.124608405,0.67741644,0.19797514
khanhha_original::CRACK500_20160302_160033_641_361.jpg,0.24014856,0.29143912,0.4684123
khanhha_original::CRACK500_20160303_092627_641_721.jpg,0.20225121,0.3490328,0.44871598
khanhha_original::CRACK500_20160303_093400_641_1.jpg,0.16237949,0.6372648,0.20035566
khanhha_original::CRACK500_20160303_093400_641_721.jpg,0.23048529,0.587916,0.1815987
khanhha_original::CRACK500_20160307_145259_1921_721.jpg,0.18722117,0.52599466,0.28678423
khanhha_original::CRACK500_20160307_145259_1_361.jpg,0.063118085,0.81194735,0.124934584
khanhha_original::CRACK500_20160307_164214_1281_1081.jpg,0.14778072,0.65869325,0.19352606
khanhha_original::CRACK500_20160307_164214_1_721.jpg,0.20530246,0.6344919,0.16020559
khanhha_original::CRACK500_20160307_164226_1921_721.jpg,0.16008466,0.6489449,0.19097036
khanhha_original::CRACK500_20160307_164226_1_721.jpg,0.14633977,0.44729415,0.40636605
khanhha_original::CRACK500_20160307_164226_641_721.jpg,0.113250725,0.7220663,0.16468292
khanhha_original::CRACK500_20160308_073245_1_361.jpg,0.27996165,0.62001514,0.100023165
khanhha_original::CRACK500_20160308_073245_641_1.jpg,0.41666904,0.44875544,0.13457549
