image_id,p_degraded,p_neutral,p_improved
facade390::DJ_Wall_1.JPG,0.6352542,0.23257355,0.13217221
facade390::DJ_Wall_10.JPG,0.33321586,0.14140157,0.5253825
facade390::DJ_Wall_100.JPG,0.12491072,0.35684812,0.51824117
facade390::DJ_Wall_101.JPG,0.11257949,0.70662403,0.18079643
facade390::DJ_Wall_102.JPG,0.11303607,0.6746169,0.21234708
facade390::DJ_Wall_103.JPG,0.25365272,0.56829315,0.1780542
facade390::DJ_Wall_104.JPG,0.1005727,0.54768384,0.3517435
facade390::DJ_Wall_105.JPG,0.3842293,0.3785283,0.23724234
facade390::DJ_Wall_106.JPG,0.28832793,0.45780998,0.2538621
facade390::DJ_Wall_107.JPG,0.41642687,0.42608076,0.15749232
facade390::DJ_Wall_108.JPG,0.096366756,0.5375051,0.36612815
facade390::DJ_Wall_109.JPG,0.08516281,0.38601765,0.5288195
facade390::DJ_Wall_11.JPG,0.46697322,0.22308367,0.30994308
facade390::DJ_Wall_110.JPG,0.11908834,0.5250484,0.3558632
facade390::DJ_Wall_111.JPG,0.22440115,0.55716425,0.21843462
facade390::DJ_Wall_112.JPG,0.17946097,0.5484218,0.27211726
facade390::DJ_Wall_113.JPG,0.10897038,0.45394492,0.43708473
facade390::DJ_Wall_114.JPG,0.13830556,0.63767046,0.22402395
facade390::DJ_Wall_115.JPG,0.18595752,0.63856167,0.1754808
facade390::DJ_Wall_116.JPG,0.14640228,0.44610098,0.4074967
facade390::DJ_Wall_117.JPG,0.08644332,0.7523199,0.16123676
facade390::DJ_Wall_118.JPG,0.09897693,0.43317294,0.46785018
facade390::DJ_Wall_119.JPG,0.21351835,0.35545763,0.43102404
facade390::DJ_Wall_12.JPG,0.14329869,0.6683781,0.18832318
facade390::DJ_Wall_120.JPG,0.35522088,0.26826167,0.37651747
facade390::DJ_Wall_121.JPG,0.09713042,0.41672397,0.48614562
facade390::DJ_Wall_122.JPG,0.29283145,0.38685372,0.32031482
facade390::DJ_Wall_123.JPG,0.13514648,0.41298264,0.45187083
facade390::DJ_Wall_124.JPG,0.35188302,0.47450653,0.17361045
facade390::DJ_Wall_125.JPG,0.40035677,0.31065008,0.28899315
facade390::DJ_Wall_126.JPG,0.22960255,0.1442676,0.62612987
facade390::DJ_Wall_127.JPG,0.43063563,0.37226346,0.19710094
facade390::DJ_Wall_128.JPG,0.27970618,0.5377085,0.18258534
facade390::DJ_Wall_129.JPG,0.46100816,0.21309488,0.32589698
facade390::DJ_Wall_13.JPG,0.13829851,0.6955867,0.16611476
facade390::DJ_Wall_130.JPG,0.4545718,0.32783398,0.21759425
facade390::DJ_Wall_131.JPG,0.34396392,0.18392882,0.4721073
facade390::DJ_Wall_132.JPG,0.2310567,0.20319416,0.5657491
facade390::DJ_Wall_133.JPG,0.34355855,0.46144274,0.19499871
facade390::DJ_Wall_134.JPG,0.35238633,0.52938664,0.118227094
facade390::DJ_Wall_135.JPG,0.3181858,0.34619558,0.33561867
facade390::DJ_Wall_136.JPG,0.30779845,0.5575614,0.1346401
facade390::DJ_Wall_137.JPG,0.20933339,0.4256874,0.36497918
facade390::DJ_Wall_138.JPG,0.2735984,0.48134845,0.24505316
facade390::DJ_Wall_139.JPG,0.43902394,0.2367097,0.32426628
facade390::DJ_Wall_14.JPG,0.23765539,0.5253262,0.23701835
facade390::DJ_Wall_140.JPG,0.17314292,0.5645817,0.26227537
facade390::DJ_Wall_141.JPG,0.22873989,0.5840916,0.18716852
facade390::DJ_Wall_142.JPG,0.14472319,0.5191092,0.33616766
