image_id,p_degraded,p_neutral,p_improved
facade390::DJ_Wall_1.JPG,0.40959162,0.4308523,0.15955603
facade390::DJ_Wall_10.JPG,0.26473972,0.25709096,0.47816935
facade390::DJ_Wall_100.JPG,0.22700365,0.32453105,0.4484653
facade390::DJ_Wall_101.JPG,0.12511851,0.7537449,0.12113662
facade390::DJ_Wall_102.JPG,0.25019673,0.5516741,0.19812909
facade390::DJ_Wall_103.JPG,0.3619306,0.52622473,0.11184463
facade390::DJ_Wall_104.JPG,0.20260495,0.35319334,0.4442017
facade390::DJ_Wall_105.JPG,0.36594123,0.34244612,0.29161265
facade390::DJ_Wall_106.JPG,0.2494897,0.3478185,0.40269184
facade390::DJ_Wall_107.JPG,0.38140634,0.26506025,0.35353342
facade390::DJ_Wall_108.JPG,0.22739449,0.32576042,0.44684505
facade390::DJ_Wall_109.JPG,0.27843666,0.2796279,0.44193554
facade390::DJ_Wall_11.JPG,0.29501477,0.33156404,0.37342113
facade390::DJ_Wall_110.JPG,0.2893564,0.32452586,0.3861178
facade390::DJ_Wall_111.JPG,0.29286006,0.40443236,0.30270758
facade390::DJ_Wall_112.JPG,0.20072395,0.4073319,0.3919442
facade390::DJ_Wall_113.JPG,0.21737276,0.29616073,0.48646656
facade390::DJ_Wall_114.JPG,0.17016067,0.60373485,0.22610457
facade390::DJ_Wall_115.JPG,0.0930605,0.6271692,0.27977028
facade390::DJ_Wall_116.JPG,0.31425312,0.44748273,0.23826419
facade390::DJ_Wall_117.JPG,0.058018185,0.85680014,0.0851817
facade390::DJ_Wall_118.JPG,0.22853763,0.31098202,0.46048033
facade390::DJ_Wall_119.JPG,0.31551513,0.36866903,0.31581584
facade390::DJ_Wall_12.JPG,0.08609859,0.74749625,0.16640511
facade390::DJ_Wall_120.JPG,0.52341104,0.16668566,0.30990335
facade390::DJ_Wall_121.JPG,0.25023994,0.32666475,0.4230953
facade390::DJ_Wall_122.JPG,0.25364074,0.19866125,0.54769796
facade390::DJ_Wall_123.JPG,0.40255913,0.21515557,0.38228524
facade390::DJ_Wall_124.JPG,0.4205483,0.2353029,0.34414884
facade390::DJ_Wall_125.JPG,0.50125337,0.36844945,0.13029724
facade390::DJ_Wall_126.JPG,0.36171296,0.28250855,0.35577852
facade390::DJ_Wall_127.JPG,0.35488528,0.43441737,0.21069737
facade390::DJ_Wall_128.JPG,0.31792033,0.35069352,0.33138612
facade390::DJ_Wall_129.JPG,0.49599248,0.30598128,0.19802624
facade390::DJ_Wall_13.JPG,0.15261964,0.74495983,0.10242055
facade390::DJ_Wall_130.JPG,0.524138,0.3324376,0.1434244
facade390::DJ_Wall_131.JPG,0.49440783,0.24700737,0.25858486
facade390::DJ_Wall_132.JPG,0.32752874,0.38702205,0.28544918
facade390::DJ_Wall_133.JPG,0.30485266,0.27571025,0.41943702
facade390::DJ_Wall_134.JPG,0.5227908,0.21508949,0.26211977
facade390::DJ_Wall_135.JPG,0.2706915,0.42904276,0.3002657
facade390::DJ_Wall_136.JPG,0.3673205,0.38712624,0.24555323
facade390::DJ_Wall_137.JPG,0.2592672,0.3513418,0.38939098
facade390::DJ_Wall_138.JPG,0.2725678,0.41253886,0.31489334
facade390::DJ_Wall_139.JPG,0.52745634,0.26758003,0.20496352
facade390::DJ_Wall_14.JPG,0.24035506,0.592275,0.16736986
facade390::DJ_Wall_140.JPG,0.25549978,0.3173366,0.4271637
facade390::DJ_Wall_141.JPG,0.2843047,0.40289205,0.31280324
facade390::DJ_Wall_142.JPG,0.2636096,0.28535455,0.45103583
facade390::DJ_Wall_143.JPG,0.458515,0.23653743,0.30494756
facade390::DJ_Wall_144.JPG,0.3726922,0.37044057,0.2568673
facade390::DJ_Wall_145.JPG,0.28747872,0.38218185,0.33033946
facade390::DJ_Wall_146.JPG,0.31231675,0.35187134,0.33581188
facade390::DJ_Wall_147.JPG,0.5169433,0.30842352,0.17463316
facade390::DJ_Wall_148.JPG,0.2501763,0.41628665,0.33353704
facade390::DJ_Wall_149.JPG,0.45759133,0.21190447,0.33050418
facade390::DJ_Wall_15.JPG,0.16525939,0.7167599,0.117980786
facade390::DJ_Wall_150.JPG,0.07334053,0.84790015,0.078759216
facade390::DJ_Wall_151.JPG,0.15893407,0.7629595,0.07810646
facade390::DJ_Wall_152.JPG,0.1235805,0.7907519,0.085667655
facade390::DJ_Wall_153.JPG,0.24968241,0.48869666,0.26162097
facade390::DJ_Wall_154.JPG,0.47851187,0.35247183,0.16901627
facade390::DJ_Wall_155.JPG,0.17700076,0.49012774,0.3328715
facade390::DJ_Wall_156.JPG,0.18832743,0.7330928,0.07857976
facade390::DJ_Wall_157.JPG,0.23790428,0.5086918,0.25340393
facade390::DJ_Wall_158.JPG,0.34460938,0.29717025,0.3582204
facade390::DJ_Wall_159.JPG,0.41519442,0.30762342,0.27718216
facade390::DJ_Wall_16.JPG,0.15417325,0.7574277,0.08839908
facade390::DJ_Wall_160.JPG,0.25187382,0.40614742,0.3419788
facade390::DJ_Wall_161.JPG,0.36196932,0.3844859,0.25354478
facade390::DJ_Wall_162.JPG,0.30956858,0.5672282,0.12320323
facade390::DJ_Wall_163.JPG,0.5526935,0.2803601,0.16694632
facade390::DJ_Wall_164.JPG,0.40821302,0.34229445,0.24949247
facade390::DJ_Wall_165.JPG,0.38790882,0.37995142,0.23213974
facade390::DJ_Wall_166.JPG,0.2501763,0.41628665,0.33353704
facade390::DJ_Wall_167.JPG,0.50533944,0.32081282,0.17384778
facade390::DJ_Wall_168.JPG,0.25506493,0.41555753,0.32937756
facade390::DJ_Wall_169.JPG,0.2501763,0.41628665,0.33353704
facade390::DJ_Wall_17.JPG,0.05985468,0.84269077,0.09745462
facade390::DJ_Wall_170.JPG,0.3811564,0.3811291,0.23771445
facade390::DJ_Wall_171.JPG,0.2829573,0.45856005,0.25848264
facade390::DJ_Wall_172.JPG,0.34167266,0.3205561,0.33777115
facade390::DJ_Wall_173.JPG,0.43330693,0.35652155,0.2101715
facade390::DJ_Wall_174.JPG,0.25609314,0.41539758,0.3285092
facade390::DJ_Wall_175.JPG,0.43450853,0.35938352,0.2061079
facade390::DJ_Wall_176.JPG,0.30969912,0.4042426,0.28605837
facade390::DJ_Wall_177.JPG,0.058887456,0.77099675,0.17011584
facade390::DJ_Wall_178.JPG,0.2007378,0.39446762,0.40479457
facade390::DJ_Wall_179.JPG,0.6311299,0.17243361,0.19643643
facade390::DJ_Wall_18.JPG,0.048315197,0.2351948,0.71649
facade390::DJ_Wall_180.JPG,0.3121432,0.32430893,0.36354786
facade390::DJ_Wall_181.JPG,0.35322544,0.35829002,0.28848457
facade390::DJ_Wall_182.JPG,0.70262057,0.16951416,0.12786528
facade390::DJ_Wall_183.JPG,0.58601624,0.24413821,0.16984555
facade390::DJ_Wall_184.JPG,0.26314196,0.29974625,0.43711174
facade390::DJ_Wall_185.JPG,0.30594516,0.40610138,0.28795344
facade390::DJ_Wall_186.JPG,0.31158116,0.41234687,0.27607197
facade390::DJ_Wall_187.JPG,0.4385029,0.36403605,0.19746098
facade390::DJ_Wall_188.JPG,0.6268204,0.26709083,0.106088795
facade390::DJ_Wall_189.JPG,0.4806624,0.29550737,0.22383027
facade390::DJ_Wall_19.JPG,0.08635442,0.7523901,0.16125546
facade390::DJ_Wall_190.JPG,0.18504763,0.61986256,0.1950898
facade390::DJ_Wall_191.JPG,0.5043331,0.23708387,0.25858304
facade390::DJ_Wall_192.JPG,0.40428242,0.36047935,0.23523816
facade390::DJ_Wall_193.JPG,0.27123374,0.61545426,0.113312006
facade390::DJ_Wall_194.JPG,0.47067374,0.40421402,0.1251123
facade390::DJ_Wall_195.JPG,0.07615787,0.7786634,0.14517874
facade390::DJ_Wall_196.JPG,0.37117782,0.4190198,0.20980236
facade390::DJ_Wall_197.JPG,0.28789026,0.35641754,0.35569224
