image_id,p_degraded,p_neutral,p_improved
khanhha_original::CFD_007.jpg,0.4993228,0.06607991,0.43459737
khanhha_original::CFD_013.jpg,0.4723208,0.15870614,0.36897314
khanhha_original::CFD_014.jpg,0.47216132,0.07837902,0.4494596
khanhha_original::CFD_047.jpg,0.34652117,0.04763028,0.60584855
khanhha_original::CFD_082.jpg,0.43440083,0.12461739,0.44098175
khanhha_original::CRACK500_20160222_081111_641_361.jpg,0.17851423,0.35292125,0.46856454
khanhha_original::CRACK500_20160222_081113_1921_721.jpg,0.2805867,0.2598556,0.45955774
khanhha_original::CRACK500_20160222_115305_1281_1081.jpg,0.19239338,0.48998964,0.317617
khanhha_original::CRACK500_20160222_115305_1921_361.jpg,0.21865197,0.34425175,0.4370963
khanhha_original::CRACK500_20160222_115305_641_1.jpg,0.20897351,0.40219486,0.38883165
khanhha_original::CRACK500_20160222_115305_641_721.jpg,0.17532964,0.44513977,0.3795306
khanhha_original::CRACK500_20160222_115828_641_1.jpg,0.21489294,0.35351646,0.4315906
khanhha_original::CRACK500_20160222_164825_641_721.jpg,0.20951813,0.49708867,0.29339316
khanhha_original::CRACK500_20160222_164851_641_1081.jpg,0.35866567,0.37976715,0.26156715
khanhha_original::CRACK500_20160222_165218_641_1.jpg,0.42158446,0.31117535,0.2672403
khanhha_original::CRACK500_20160222_165909_1281_1081.jpg,0.44409198,0.28476003,0.2711479
khanhha_original::CRACK500_20160222_165926_1281_721.jpg,0.38563251,0.3319985,0.282369
khanhha_original::CRACK500_20160222_165947_1921_721.jpg,0.14939852,0.5108917,0.33970976
khanhha_original::CRACK500_20160302_155848_1281_361.jpg,0.30714557,0.39079913,0.30205527
khanhha_original::CRACK500_20160302_155848_1921_361.jpg,0.33889812,0.411142,0.24995996
khanhha_original::CRACK500_20160302_155848_641_721.jpg,0.14835294,0.5113789,0.3402682
khanhha_original::CRACK500_20160302_160033_641_361.jpg,0.15186265,0.40521196,0.44292542
khanhha_original::CRACK500_20160303_092627_641_721.jpg,0.1998522,0.28178728,0.5183605
khanhha_original::CRACK500_20160303_093400_641_1.jpg,0.24657598,0.39524585,0.35817823
khanhha_original::CRACK500_20160303_093400_641_721.jpg,0.1914675,0.30248252,0.50605
khanhha_original::CRACK500_20160307_145259_1921_721.jpg,0.18016508,0.427764,0.39207086
khanhha_original::CRACK500_20160307_145259_1_361.jpg,0.04002056,0.77921194,0.18076755
khanhha_original::CRACK500_20160307_164214_1281_1081.jpg,0.22679567,0.35571933,0.4174849
khanhha_original::CRACK500_20160307_164214_1_721.jpg,0.20424998,0.64703506,0.14871499
khanhha_original::CRACK500_20160307_164226_1921_721.jpg,0.15133831,0.50998485,0.33867684
khanhha_original::CRACK500_20160307_164226_1_721.jpg,0.29977053,0.4481771,0.2520523
khanhha_original::CRACK500_20160307_164226_641_721.jpg,0.12058373,0.54247314,0.3369432
khanhha_original::CRACK500_20160308_073245_1_361.jpg,0.23032266,0.56459683,0.2050805
khanhha_original::CRACK500_20160308_073245_641_1.jpg,0.24073842,0.5706453,0.18861629
khanhha_original::CRACK500_20160308_074702_1281_361.jpg,0.12344241,0.3084667,0.56809086
khanhha_original::CRACK500_20160308_074702_1921_361.jpg,0.29917055,0.3453637,0.35546577
khanhha_original::CRACK500_20160308_074702_641_721.jpg,0.36731502,0.2559553,0.37672967
khanhha_original::CRACK500_20160308_155720_1281_361.jpg,0.04885102,0.4134581,0.5376909
khanhha_original::CRACK500_20160308_155720_1_1.jpg,0.03400979,0.53485703,0.4311332
khanhha_original::CRACK500_20160308_155720_641_721.jpg,0.028922435,0.5379735,0.43310407
khanhha_original::CRACK500_20160308_155731_1281_1.jpg,0.08028952,0.5059573,0.41375324
khanhha_original::CRACK500_20160308_155731_641_1081.jpg,0.05946338,0.33474174,0.6057949
khanhha_original::CRACK500_20160310_114441_641_1.jpg,0.36724833,0.4390478,0.19370392
khanhha_original::CRACK500_20160310_114441_641_1081.jpg,0.2127507,0.32941544,0.4578339
khanhha_original::CRACK500_20160316_141721_1_721.jpg,0.14234594,0.6622274,0.19542669
khanhha_original::CRACK500_20160316_141721_641_721.jpg,0.20128386,0.4854913,0.31322494
khanhha_original::CRACK500_20160316_142539_1_721.jpg,0.2658363,0.35213488,0.3820288
khanhha_original::CRACK500_20160316_143603_1921_361.jpg,0.11135605,0.42119667,0.46744734
khanhha_original::CRACK500_20160316_143624_1_641.jpg,0.13067172,0.42929786,0.44003037
khanhha_original::CRACK500_20160316_144212_1921_721.jpg,0.18839133,0.48746943,0.3241392
khanhha_original::CRACK500_20160316_144212_641_721.jpg,0.18786986,0.49012643,0.32200363
khanhha_original::CRACK500_20160316_144241_641_361.jpg,0.25526056,0.34839287,0.39634663
khanhha_original::CRACK500_20160321_185518_1921_721.jpg,0.19122921,0.27226898,0.5365018
khanhha_original::CRACK500_20160321_185518_1_721.jpg,0.1901136,0.274037,0.5358494
khanhha_original::CRACK500_20160325_185829_641_361.jpg,0.22597419,0.14790203,0.6261238
khanhha_original::CRACK500_20160326_174634_1921_361.jpg,0.28802493,0.20003231,0.5119428
khanhha_original::CRACK500_20160326_174634_641_721.jpg,0.17925495,0.08424938,0.73649573
khanhha_original::CRACK500_20160328_150927_1281_721.jpg,0.35529053,0.40186474,0.24284472
khanhha_original::CRACK500_20160328_150933_1921_361.jpg,0.24983177,0.34632695,0.40384123
khanhha_original::CRACK500_20160328_151020_641_721.jpg,0.19609186,0.32009825,0.48380986
khanhha_original::CRACK500_20160328_151201_1281_721.jpg,0.17077227,0.5490796,0.28014815
khanhha_original::CRACK500_20160328_151201_1_1.jpg,0.047548488,0.8760874,0.07636409
khanhha_original::CRACK500_20160328_151409_1921_1081.jpg,0.3117728,0.45997322,0.22825402
khanhha_original::CRACK500_20160328_152322_1281_721.jpg,0.24867438,0.30004147,0.4512842
khanhha_original::CRACK500_20160328_152322_1_721.jpg,0.29461157,0.4120658,0.29332268
khanhha_original::CRACK500_20160328_152511_1921_721.jpg,0.16053566,0.5428453,0.29661903
khanhha_original::CRACK500_20160328_153524_641_361.jpg,0.07251328,0.5694524,0.35803425
khanhha_original::CRACK500_20160328_153604_1_361.jpg,0.16109636,0.51624423,0.32265943
khanhha_original::CRACK500_20160328_153604_641_1.jpg,0.20224674,0.5292019,0.26855144
khanhha_original::CRACK500_20160328_153604_641_721.jpg,0.2881017,0.4940732,0.21782511
khanhha_original::CRACK500_20160328_153706_1281_1.jpg,0.20747584,0.49221733,0.3003069
khanhha_original::CRACK500_20160328_153706_1281_1081.jpg,0.21232753,0.5907713,0.19690119
khanhha_original::CRACK500_20160328_153706_1921_1.jpg,0.24098606,0.4648461,0.29416785
khanhha_original::CRACK500_20160328_153915_1921_721.jpg,0.11829794,0.6232364,0.2584656
khanhha_original::CRACK500_20160328_154159_1921_1081.jpg,0.17575864,0.56489766,0.25934365
khanhha_original::CRACK500_20160328_154159_1_361.jpg,0.11663144,0.6722737,0.21109481
