image_id,category,domain,physical_group,delta_iou,umap_1,umap_2,p_degraded,p_neutral,p_improved
khanhha_original::CFD_001.jpg,improved,khanhha,khanhha::CFD_001,0.0160206424062502,12.670265,12.192197,0.38974329829216003,0.24780146777629852,0.36245521903038025
khanhha_original::CFD_007.jpg,improved,khanhha,khanhha::CFD_007,0.0368783116067982,12.628995,12.147843,0.35341677069664,0.22316323220729828,0.4234199523925781
khanhha_original::CFD_011.jpg,improved,khanhha,khanhha::CFD_011,0.0800074283198405,12.667619,12.183855,0.23627494275569916,0.25088539719581604,0.5128396153450012
khanhha_original::CFD_013.jpg,degraded,khanhha,khanhha::CFD_013,-0.0613781602241744,12.741937,12.214443,0.25690165162086487,0.43447747826576233,0.3086208999156952
khanhha_original::CFD_014.jpg,improved,khanhha,khanhha::CFD_014,0.0547757300976464,12.668973,12.165991,0.35817769169807434,0.2453278750181198,0.39649441838264465
khanhha_original::CFD_019.jpg,neutral,khanhha,khanhha::CFD_019,-0.0013922859597681,12.711425,12.216096,0.33667147159576416,0.3644523024559021,0.29887625575065613
khanhha_original::CFD_037.jpg,degraded,khanhha,khanhha::CFD_037,-0.0205260675392577,12.631295,12.171284,0.30973944067955017,0.28624242544174194,0.4040180742740631
khanhha_original::CFD_040.jpg,degraded,khanhha,khanhha::CFD_040,-0.0280389784482379,12.606705,12.154401,0.37887001037597656,0.261534720659256,0.35959526896476746
khanhha_original::CFD_047.jpg,improved,khanhha,khanhha::CFD_047,0.0217954926167799,12.461687,12.287674,0.5115907788276672,0.15403056144714355,0.3343786597251892
khanhha_original::CFD_070.jpg,neutral,khanhha,khanhha::CFD_070,-0.0080938631677056,12.666447,12.256272,0.27043697237968445,0.37650248408317566,0.3530605435371399
khanhha_original::CFD_080.jpg,improved,khanhha,khanhha::CFD_080,0.0120839244730493,8.1222515,10.169392,0.3968265950679779,0.2661086916923523,0.3370646834373474
khanhha_original::CFD_082.jpg,degraded,khanhha,khanhha::CFD_082,-0.0398716358043381,12.7141075,12.216487,0.2931040823459625,0.25269582867622375,0.4542001485824585
khanhha_original::CFD_084.jpg,improved,khanhha,khanhha::CFD_084,0.0597371403006901,12.705312,12.21943,0.18861506879329681,0.531990110874176,0.27939486503601074
khanhha_original::CFD_088.jpg,degraded,khanhha,khanhha::CFD_088,-0.0454029550117173,12.751784,12.28416,0.19525709748268127,0.49037501215934753,0.3143679201602936
khanhha_original::CFD_108.jpg,neutral,khanhha,khanhha::CFD_108,-0.0068110767920225,12.774797,12.321399,0.17315027117729187,0.30344662070274353,0.5234031081199646
khanhha_original::CFD_109.jpg,improved,khanhha,khanhha::CFD_109,0.0193410891539252,12.750559,12.27295,0.17416690289974213,0.4979103207588196,0.3279227316379547
khanhha_original::CFD_111.jpg,neutral,khanhha,khanhha::CFD_111,0.0075290681424338,12.745098,12.2609215,0.25303855538368225,0.3955824077129364,0.35137900710105896
khanhha_original::CFD_118.jpg,neutral,khanhha,khanhha::CFD_118,-0.0089024981629597,12.736924,12.263258,0.2046833336353302,0.43546509742736816,0.35985153913497925
khanhha_original::CRACK500_20160222_080933_361_1.jpg,neutral,khanhha,khanhha::CRACK500_20160222_080933,-0.0001034083007714,12.648926,14.639471,0.4101089537143707,0.29272934794425964,0.29716166853904724
khanhha_original::CRACK500_20160222_081031_641_361.jpg,neutral,khanhha,khanhha::CRACK500_20160222_081031,0.0009619976249003,16.419785,9.772378,0.11995943635702133,0.6327148079872131,0.2473258078098297
khanhha_original::CRACK500_20160222_081102_1921_721.jpg,neutral,khanhha,khanhha::CRACK500_20160222_081102,-0.0073055137365258,15.676112,10.447999,0.44937047362327576,0.30955103039741516,0.2410784363746643
khanhha_original::CRACK500_20160222_081102_1_721.jpg,neutral,khanhha,khanhha::CRACK500_20160222_081102,-0.00359477124183,11.350132,14.579648,0.23249176144599915,0.41301092505455017,0.3544972836971283
khanhha_original::CRACK500_20160222_081111_641_361.jpg,neutral,khanhha,khanhha::CRACK500_20160222_081111,0.0061497069074433,12.865186,14.722443,0.3875904679298401,0.3160927891731262,0.2963167428970337
khanhha_original::CRACK500_20160222_081113_1921_721.jpg,neutral,khanhha,khanhha::CRACK500_20160222_081113,-0.008104944479948,15.570881,10.235583,0.4834979474544525,0.27549508213996887,0.24100691080093384
khanhha_original::CRACK500_20160222_081839_1_721.jpg,improved,khanhha,khanhha::CRACK500_20160222_081839,0.0483752525291589,15.612177,9.633999,0.15083247423171997,0.6422148942947388,0.20695269107818604
khanhha_original::CRACK500_20160222_081908_641_721.jpg,neutral,khanhha,khanhha::CRACK500_20160222_081908,0.0068331924321738,15.559313,9.5540905,0.11138669401407242,0.5521382093429565,0.33647510409355164
khanhha_original::CRACK500_20160222_114759_1921_361.jpg,improved,khanhha,khanhha::CRACK500_20160222_114759,0.0315831267438633,16.321684,9.938744,0.22299537062644958,0.3867093622684479,0.39029523730278015
khanhha_original::CRACK500_20160222_114759_1921_721.jpg,degraded,khanhha,khanhha::CRACK500_20160222_114759,-0.0102925047967319,16.4361,9.907732,0.17167548835277557,0.461995005607605,0.3663294315338135
khanhha_original::CRACK500_20160222_114759_641_361.jpg,neutral,khanhha,khanhha::CRACK500_20160222_114759,-0.0025862951923198,15.996399,9.877388,0.19887013733386993,0.49258115887641907,0.3085487484931946
khanhha_original::CRACK500_20160222_115219_1281_721.jpg,neutral,khanhha,khanhha::CRACK500_20160222_115219,0.007898583617688,15.374728,9.124581,0.33748993277549744,0.30053430795669556,0.361975759267807
khanhha_original::CRACK500_20160222_115224_1281_1081.jpg,neutral,khanhha,khanhha::CRACK500_20160222_115224,-0.0006356104599523,15.38046,9.129769,0.3262530565261841,0.314301073551178,0.3594459295272827
khanhha_original::CRACK500_20160222_115224_1281_361.jpg,improved,khanhha,khanhha::CRACK500_20160222_115224,0.1829655373475993,15.441291,9.185201,0.2299395352602005,0.3343076705932617,0.4357527494430542
khanhha_original::CRACK500_20160222_115305_1281_1081.jpg,degraded,khanhha,khanhha::CRACK500_20160222_115305,-0.0131990910365789,15.364453,9.109224,0.169806569814682,0.4627971947193146,0.3673962950706482
khanhha_original::CRACK500_20160222_115305_1921_361.jpg,neutral,khanhha,khanhha::CRACK500_20160222_115305,2.394671100591772e-05,15.371901,9.114085,0.13127154111862183,0.47814226150512695,0.3905861973762512
khanhha_original::CRACK500_20160222_115305_641_1.jpg,neutral,khanhha,khanhha::CRACK500_20160222_115305,0.0095086482795017,15.37152,9.11378,0.13512258231639862,0.48872724175453186,0.3761502504348755
khanhha_original::CRACK500_20160222_115305_641_721.jpg,neutral,khanhha,khanhha::CRACK500_20160222_115305,0.0098552548143666,15.375209,9.1155,0.10604120045900345,0.5231528282165527,0.37080591917037964
khanhha_original::CRACK500_20160222_115324_1281_721.jpg,neutral,khanhha,khanhha::CRACK500_20160222_115324,1.965129010195188e-05,15.345334,9.072981,0.22377657890319824,0.498302161693573,0.27792128920555115
khanhha_original::CRACK500_20160222_115324_641_1081.jpg,improved,khanhha,khanhha::CRACK500_20160222_115324,0.0102789315135722,15.381772,9.129029,0.27086398005485535,0.4701201617717743,0.25901591777801514
khanhha_original::CRACK500_20160222_115519_641_721.jpg,neutral,khanhha,khanhha::CRACK500_20160222_115519,0.0092525299051148,15.110926,10.382492,0.1250857710838318,0.6031611561775208,0.27175307273864746
khanhha_original::CRACK500_20160222_115828_641_1.jpg,neutral,khanhha,khanhha::CRACK500_20160222_115828,-0.0007437058390387,15.211736,10.332493,0.24494817852973938,0.510039746761322,0.2450120598077774
khanhha_original::CRACK500_20160222_115833_1921_1081.jpg,degraded,khanhha,khanhha::CRACK500_20160222_115833,-0.0295464376161981,15.183221,10.327778,0.332550048828125,0.4480251669883728,0.2194247990846634
khanhha_original::CRACK500_20160222_115833_641_361.jpg,neutral,khanhha,khanhha::CRACK500_20160222_115833,-0.0066722173692509,15.195829,10.345304,0.31328508257865906,0.4521597921848297,0.23455512523651123
khanhha_original::CRACK500_20160222_115843_1281_361.jpg,neutral,khanhha,khanhha::CRACK500_20160222_115843,-0.0027310739605249,15.204257,10.317834,0.19267700612545013,0.576167106628418,0.23115593194961548
khanhha_original::CRACK500_20160222_115847_1281_361.jpg,improved,khanhha,khanhha::CRACK500_20160222_115847,0.0520624583002047,15.174391,10.338054,0.13272064924240112,0.6586761474609375,0.20860321819782257
khanhha_original::CRACK500_20160222_115847_641_361.jpg,neutral,khanhha,khanhha::CRACK500_20160222_115847,-0.0036984666541647,15.163783,10.348227,0.15848614275455475,0.6418721079826355,0.19964174926280975
khanhha_original::CRACK500_20160222_163940_1281_1081.jpg,neutral,khanhha,khanhha::CRACK500_20160222_163940,0.0026273373743493,15.654956,9.784529,0.11594041436910629,0.5409740805625916,0.34308549761772156
khanhha_original::CRACK500_20160222_163940_1_1081.jpg,improved,khanhha,khanhha::CRACK500_20160222_163940,0.0230023029906272,16.400373,9.891808,0.1597871333360672,0.6726194024085999,0.16759344935417175
khanhha_original::CRACK500_20160222_163940_1_361.jpg,improved,khanhha,khanhha::CRACK500_20160222_163940,0.0122966381810233,16.352348,9.916978,0.2748219668865204,0.5033148527145386,0.22186321020126343
khanhha_original::CRACK500_20160222_163940_641_1081.jpg,neutral,khanhha,khanhha::CRACK500_20160222_163940,-0.0048359521603076,16.076649,9.877925,0.11746345460414886,0.5839669108390808,0.29856956005096436
khanhha_original::CRACK500_20160222_164141_1281_1.jpg,neutral,khanhha,khanhha::CRACK500_20160222_164141,0.007611500665304,16.094316,9.867804,0.20350946485996246,0.45117613673210144,0.3453144133090973
khanhha_original::CRACK500_20160222_164141_1921_721.jpg,neutral,khanhha,khanhha::CRACK500_20160222_164141,0.0045615023559186,15.894536,9.911694,0.25457438826560974,0.38728567957878113,0.35813990235328674
khanhha_original::CRACK500_20160222_164141_1_1081.jpg,neutral,khanhha,khanhha::CRACK500_20160222_164141,0.0055611848281974,15.47539,10.020898,0.26949235796928406,0.4597775340080261,0.270730197429657
khanhha_original::CRACK500_20160222_164822_1281_1.jpg,improved,khanhha,khanhha::CRACK500_20160222_164822,0.0758985182944791,15.406449,9.912899,0.2990737557411194,0.3905330300331116,0.31039324402809143
khanhha_original::CRACK500_20160222_164822_641_1.jpg,neutral,khanhha,khanhha::CRACK500_20160222_164822,-0.0027085002025828,15.445381,9.911694,0.3778320848941803,0.39687323570251465,0.22529466450214386
khanhha_original::CRACK500_20160222_164822_641_361.jpg,degraded,khanhha,khanhha::CRACK500_20160222_164822,-0.0226626284144479,15.414497,9.938136,0.3710736036300659,0.37972182035446167,0.2492046058177948
khanhha_original::CRACK500_20160222_164825_641_721.jpg,degraded,khanhha,khanhha::CRACK500_20160222_164825,-0.019368189861586,15.644977,9.989245,0.1943594068288803,0.5393766760826111,0.2662639021873474
khanhha_original::CRACK500_20160222_164851_641_1081.jpg,degraded,khanhha,khanhha::CRACK500_20160222_164851,-0.0216298627860888,15.532158,9.945205,0.34582653641700745,0.3023469150066376,0.351826548576355
khanhha_original::CRACK500_20160222_164936_641_361.jpg,neutral,khanhha,khanhha::CRACK500_20160222_164936,0.0096447957776096,15.537185,10.204865,0.2314079999923706,0.3716028332710266,0.39698919653892517
khanhha_original::CRACK500_20160222_165037_1921_361.jpg,neutral,khanhha,khanhha::CRACK500_20160222_165037,0.0007862018271812,15.419696,10.198901,0.31017109751701355,0.45923545956611633,0.2305934727191925
khanhha_original::CRACK500_20160222_165037_1_361.jpg,degraded,khanhha,khanhha::CRACK500_20160222_165037,-0.0143437867972231,15.541874,10.247247,0.30348220467567444,0.4160642623901367,0.28045347332954407
khanhha_original::CRACK500_20160222_165037_641_361.jpg,degraded,khanhha,khanhha::CRACK500_20160222_165037,-0.0119592177075171,15.47468,10.112637,0.26926863193511963,0.5131890773773193,0.21754227578639984
khanhha_original::CRACK500_20160222_165218_641_1.jpg,degraded,khanhha,khanhha::CRACK500_20160222_165218,-0.0174980286878584,15.390905,9.927513,0.29745176434516907,0.41470831632614136,0.2878399193286896
khanhha_original::CRACK500_20160222_165225_1281_721.jpg,degraded,khanhha,khanhha::CRACK500_20160222_165225,-0.0400610037986133,15.388127,9.959354,0.2184808850288391,0.5036606788635254,0.2778584361076355
khanhha_original::CRACK500_20160222_165256_1281_1.jpg,degraded,khanhha,khanhha::CRACK500_20160222_165256,-0.04071848938722,15.414417,9.937976,0.13054664433002472,0.5685670971870422,0.30088624358177185
khanhha_original::CRACK500_20160222_165256_1281_721.jpg,neutral,khanhha,khanhha::CRACK500_20160222_165256,0.0064186306275671,15.573471,9.9659815,0.15987683832645416,0.4957861304283142,0.3443371057510376
khanhha_original::CRACK500_20160222_165256_641_1.jpg,degraded,khanhha,khanhha::CRACK500_20160222_165256,-0.0622470639304503,15.420497,9.8841305,0.21520544588565826,0.44319796562194824,0.3415966331958771
khanhha_original::CRACK500_20160222_165715_1921_721.jpg,improved,khanhha,khanhha::CRACK500_20160222_165715,0.0432398454000775,15.438997,9.98741,0.26577916741371155,0.4355468451976776,0.29867398738861084
khanhha_original::CRACK500_20160222_165909_1281_1081.jpg,neutral,khanhha,khanhha::CRACK500_20160222_165909,0.0028013090264542,15.399092,9.994901,0.3709257245063782,0.3198862075805664,0.30918803811073303
khanhha_original::CRACK500_20160222_165919_1_721.jpg,degraded,khanhha,khanhha::CRACK500_20160222_165919,-0.0383342005063709,15.437343,10.130807,0.7367516160011292,0.13572794198989868,0.12752048671245575
khanhha_original::CRACK500_20160222_165926_1281_721.jpg,improved,khanhha,khanhha::CRACK500_20160222_165926,0.0116736208889219,15.5216875,9.982018,0.3297576606273651,0.44524356722831726,0.22499874234199524
khanhha_original::CRACK500_20160222_165947_1921_721.jpg,neutral,khanhha,khanhha::CRACK500_20160222_165947,0.0072667102931227,12.442767,15.119379,0.4582809805870056,0.3233782947063446,0.21834072470664978
khanhha_original::CRACK500_20160222_165951_1921_1.jpg,degraded,khanhha,khanhha::CRACK500_20160222_165951,-0.0113611202113032,15.560921,10.213785,0.37292101979255676,0.35591843724250793,0.2711605429649353
khanhha_original::CRACK500_20160225_114503_1_361.jpg,neutral,khanhha,khanhha::CRACK500_20160225_114503,-0.0079758764458578,15.655051,9.848031,0.19036754965782166,0.5887599587440491,0.22087250649929047
khanhha_original::CRACK500_20160225_114514_721_1281.jpg,neutral,khanhha,khanhha::CRACK500_20160225_114514,-0.0025247538678551,11.487003,7.818951,0.38727954030036926,0.41926202178001404,0.1934584379196167
khanhha_original::CRACK500_20160225_114514_721_641.jpg,neutral,khanhha,khanhha::CRACK500_20160225_114514,0.0053641233745586,11.500824,7.8275604,0.2832525968551636,0.4412771165370941,0.2754702866077423
khanhha_original::CRACK500_20160225_114535_1281_1081.jpg,neutral,khanhha,khanhha::CRACK500_20160225_114535,-0.0007598949426797,15.569401,9.913554,0.291372150182724,0.4950733482837677,0.2135545313358307
khanhha_original::CRACK500_20160225_114535_1921_1081.jpg,degraded,khanhha,khanhha::CRACK500_20160225_114535,-0.0157957801222333,15.544254,9.965281,0.36588162183761597,0.4532112777233124,0.18090711534023285
khanhha_original::CRACK500_20160225_114535_1_1.jpg,improved,khanhha,khanhha::CRACK500_20160225_114535,0.018642694862774,15.502282,9.863358,0.2723381817340851,0.5169630646705627,0.21069873869419098
khanhha_original::CRACK500_20160302_155848_1281_361.jpg,degraded,khanhha,khanhha::CRACK500_20160302_155848,-0.0120144805469224,16.53879,9.393861,0.1981389969587326,0.28534990549087524,0.516511082649231
khanhha_original::CRACK500_20160302_155848_1921_361.jpg,improved,khanhha,khanhha::CRACK500_20160302_155848,0.012860525309887,16.707052,9.471885,0.1568826138973236,0.4700970947742462,0.3730202913284302
khanhha_original::CRACK500_20160302_155848_641_721.jpg,neutral,khanhha,khanhha::CRACK500_20160302_155848,0.0073497257098293,16.62164,9.483701,0.10747706890106201,0.5029651522636414,0.38955771923065186
khanhha_original::CRACK500_20160302_155857_1281_1.jpg,degraded,khanhha,khanhha::CRACK500_20160302_155857,-0.05127034457478,16.38848,9.246964,0.14718709886074066,0.2540285587310791,0.598784327507019
khanhha_original::CRACK500_20160302_155857_1_721.jpg,neutral,khanhha,khanhha::CRACK500_20160302_155857,-0.00785821072237,16.666613,9.40612,0.18291828036308289,0.2708604037761688,0.5462213158607483
khanhha_original::CRACK500_20160302_155914_1081_641.jpg,neutral,khanhha,khanhha::CRACK500_20160302_155914,-0.0037528064072522,11.508394,7.771968,0.24546536803245544,0.2630976438522339,0.49143698811531067
khanhha_original::CRACK500_20160302_155919_1281_721.jpg,degraded,khanhha,khanhha::CRACK500_20160302_155919,-0.0350631137478705,16.154686,9.19469,0.1900634616613388,0.3855096399784088,0.4244268834590912
khanhha_original::CRACK500_20160302_155919_641_1.jpg,neutral,khanhha,khanhha::CRACK500_20160302_155919,0.0034167534597158,16.54949,9.288552,0.23825129866600037,0.33000582456588745,0.4317428469657898
khanhha_original::CRACK500_20160302_155919_641_1081.jpg,neutral,khanhha,khanhha::CRACK500_20160302_155919,-0.0070357078535311,16.385101,9.262067,0.23129458725452423,0.2951861023902893,0.47351938486099243
khanhha_original::CRACK500_20160302_155925_1281_361.jpg,degraded,khanhha,khanhha::CRACK500_20160302_155925,-0.0692967126129682,16.731617,9.398481,0.3425692915916443,0.24748508632183075,0.40994560718536377
khanhha_original::CRACK500_20160302_155925_641_361.jpg,degraded,khanhha,khanhha::CRACK500_20160302_155925,-0.0624657110064724,16.236135,9.281781,0.23725773394107819,0.3180837035179138,0.4446585476398468
khanhha_original::CRACK500_20160302_160033_641_361.jpg,improved,khanhha,khanhha::CRACK500_20160302_160033,0.0130783268596798,16.117752,9.553497,0.186555415391922,0.36764299869537354,0.4458015561103821
khanhha_original::CRACK500_20160303_091830_361_1281.jpg,neutral,khanhha,khanhha::CRACK500_20160303_091830,-0.0067883718925948,11.504,7.7929273,0.3518882989883423,0.23593927919864655,0.4121723771095276
