image_id,category,domain,physical_group,delta_iou,umap_1,umap_2,p_degraded,p_neutral,p_improved
khanhha_original::CFD_001.jpg,improved,khanhha,khanhha::CFD_001,0.0160206424062502,-1.0668215,9.449716,0.5187954306602478,0.2134600430727005,0.2677445113658905
khanhha_original::CFD_007.jpg,improved,khanhha,khanhha::CFD_007,0.0368783116067982,-1.0725669,9.187507,0.5105528235435486,0.2512972056865692,0.23814991116523743
khanhha_original::CFD_011.jpg,improved,khanhha,khanhha::CFD_011,0.0800074283198405,-1.1058317,9.280651,0.3179160952568054,0.3042692542076111,0.3778146803379059
khanhha_original::CFD_013.jpg,degraded,khanhha,khanhha::CFD_013,-0.0613781602241744,-1.2094377,9.539055,0.2687796354293823,0.41952234506607056,0.3116980791091919
khanhha_original::CFD_014.jpg,improved,khanhha,khanhha::CFD_014,0.0547757300976464,-1.0623384,9.381949,0.500835657119751,0.21610355377197266,0.28306081891059875
khanhha_original::CFD_019.jpg,neutral,khanhha,khanhha::CFD_019,-0.0013922859597681,-1.1826019,9.51962,0.308641642332077,0.43776801228523254,0.25359031558036804
khanhha_original::CFD_037.jpg,degraded,khanhha,khanhha::CFD_037,-0.0205260675392577,-1.1050313,9.0874815,0.3513184189796448,0.29811176657676697,0.35056978464126587
khanhha_original::CFD_040.jpg,degraded,khanhha,khanhha::CFD_040,-0.0280389784482379,-1.1272708,9.091112,0.35637879371643066,0.3195773661136627,0.324043869972229
khanhha_original::CFD_047.jpg,improved,khanhha,khanhha::CFD_047,0.0217954926167799,-1.683801,9.287241,0.5022919178009033,0.3097216784954071,0.187986359000206
khanhha_original::CFD_070.jpg,neutral,khanhha,khanhha::CFD_070,-0.0080938631677056,-1.3447255,9.4729395,0.2906155288219452,0.4261769652366638,0.2832074761390686
khanhha_original::CFD_080.jpg,improved,khanhha,khanhha::CFD_080,0.0120839244730493,-0.979835,7.587536,0.4587249159812927,0.30873191356658936,0.23254314064979553
khanhha_original::CFD_082.jpg,degraded,khanhha,khanhha::CFD_082,-0.0398716358043381,-1.0316082,9.810629,0.41912704706192017,0.2921801507472992,0.2886928617954254
khanhha_original::CFD_084.jpg,improved,khanhha,khanhha::CFD_084,0.0597371403006901,-1.0755379,9.682996,0.22335077822208405,0.46924611926078796,0.3074031472206116
khanhha_original::CFD_088.jpg,degraded,khanhha,khanhha::CFD_088,-0.0454029550117173,-1.1064928,9.646952,0.12103801220655441,0.6261367201805115,0.2528252601623535
khanhha_original::CFD_108.jpg,neutral,khanhha,khanhha::CFD_108,-0.0068110767920225,-1.0917714,9.718128,0.21288543939590454,0.48725661635398865,0.29985788464546204
khanhha_original::CFD_109.jpg,improved,khanhha,khanhha::CFD_109,0.0193410891539252,-1.1932964,9.584346,0.24604633450508118,0.39272403717041016,0.36122965812683105
khanhha_original::CFD_111.jpg,neutral,khanhha,khanhha::CFD_111,0.0075290681424338,-1.1993442,9.572757,0.30307698249816895,0.32569944858551025,0.3712235391139984
khanhha_original::CFD_118.jpg,neutral,khanhha,khanhha::CFD_118,-0.0089024981629597,-1.2268724,9.53313,0.19499856233596802,0.4271204471588135,0.3778809905052185
khanhha_original::CRACK500_20160222_080933_361_1.jpg,neutral,khanhha,khanhha::CRACK500_20160222_080933,-0.0001034083007714,-1.9577031,11.180949,0.4148253798484802,0.19749267399311066,0.3876819312572479
khanhha_original::CRACK500_20160222_081031_641_361.jpg,neutral,khanhha,khanhha::CRACK500_20160222_081031,0.0009619976249003,-6.4478993,4.350342,0.15039655566215515,0.4869859218597412,0.36261752247810364
