image_id,category,domain,physical_group,delta_iou,umap_1,umap_2,p_degraded,p_neutral,p_improved
khanhha_original::CFD_001.jpg,improved,khanhha,khanhha::CFD_001,0.0160206424062502,9.6152115,6.2434025,0.2098316103219986,0.490070641040802,0.300097793340683
khanhha_original::CFD_007.jpg,improved,khanhha,khanhha::CFD_007,0.0368783116067982,9.796509,5.1203523,0.20724575221538544,0.5133805274963379,0.2793737053871155
khanhha_original::CFD_011.jpg,improved,khanhha,khanhha::CFD_011,0.0800074283198405,9.807333,5.350813,0.17230132222175598,0.5451048016548157,0.28259387612342834
khanhha_original::CFD_013.jpg,degraded,khanhha,khanhha::CFD_013,-0.0613781602241744,9.877021,9.057195,0.1698179692029953,0.6112836599349976,0.21889829635620117
khanhha_original::CFD_014.jpg,improved,khanhha,khanhha::CFD_014,0.0547757300976464,9.852746,5.5104866,0.22419853508472443,0.48940789699554443,0.28639358282089233
khanhha_original::CFD_019.jpg,neutral,khanhha,khanhha::CFD_019,-0.0013922859597681,9.857428,9.026065,0.17042993009090424,0.5990093946456909,0.23056067526340485
khanhha_original::CFD_037.jpg,degraded,khanhha,khanhha::CFD_037,-0.0205260675392577,9.762609,5.1182146,0.23139476776123047,0.48207011818885803,0.28653520345687866
khanhha_original::CFD_040.jpg,degraded,khanhha,khanhha::CFD_040,-0.0280389784482379,9.717896,5.075567,0.2251797467470169,0.4462137222290039,0.3286065459251404
khanhha_original::CFD_047.jpg,improved,khanhha,khanhha::CFD_047,0.0217954926167799,11.451783,4.067976,0.3263547718524933,0.4187336266040802,0.2549116611480713
khanhha_original::CFD_070.jpg,neutral,khanhha,khanhha::CFD_070,-0.0080938631677056,9.458937,8.946144,0.20696218311786652,0.5415070652961731,0.2515307366847992
khanhha_original::CFD_080.jpg,improved,khanhha,khanhha::CFD_080,0.0120839244730493,5.636596,-3.1418772,0.3335002064704895,0.3514575958251953,0.3150421679019928
khanhha_original::CFD_082.jpg,degraded,khanhha,khanhha::CFD_082,-0.0398716358043381,10.255957,7.655412,0.22104482352733612,0.5023022294044495,0.276652991771698
khanhha_original::CFD_084.jpg,improved,khanhha,khanhha::CFD_084,0.0597371403006901,10.326512,7.4091377,0.18486246466636658,0.5333290100097656,0.2818085253238678
khanhha_original::CFD_088.jpg,degraded,khanhha,khanhha::CFD_088,-0.0454029550117173,10.197829,7.911272,0.12979605793952942,0.5935894250869751,0.2766145169734955
khanhha_original::CFD_108.jpg,neutral,khanhha,khanhha::CFD_108,-0.0068110767920225,10.258189,7.7667494,0.22574657201766968,0.4529193341732025,0.3213340938091278
khanhha_original::CFD_109.jpg,improved,khanhha,khanhha::CFD_109,0.0193410891539252,9.545373,9.003232,0.20396335422992706,0.5598177909851074,0.23621875047683716
khanhha_original::CFD_111.jpg,neutral,khanhha,khanhha::CFD_111,0.0075290681424338,9.590347,8.936082,0.1908402293920517,0.5816918015480042,0.22746801376342773
khanhha_original::CFD_118.jpg,neutral,khanhha,khanhha::CFD_118,-0.0089024981629597,9.595838,8.96967,0.1782654970884323,0.5401076674461365,0.2816268503665924
khanhha_original::CRACK500_20160222_080933_361_1.jpg,neutral,khanhha,khanhha::CRACK500_20160222_080933,-0.0001034083007714,9.926901,6.7450237,0.3087754249572754,0.40287652611732483,0.288347989320755
khanhha_original::CRACK500_20160222_081031_641_361.jpg,neutral,khanhha,khanhha::CRACK500_20160222_081031,0.0009619976249003,8.771874,11.264144,0.18115422129631042,0.5145328044891357,0.3043130040168762
khanhha_original::CRACK500_20160222_081102_1921_721.jpg,neutral,khanhha,khanhha::CRACK500_20160222_081102,-0.0073055137365258,9.632994,8.8330345,0.2525152564048767,0.4045393764972687,0.3429453372955322
khanhha_original::CRACK500_20160222_081102_1_721.jpg,neutral,khanhha,khanhha::CRACK500_20160222_081102,-0.00359477124183,14.109963,6.277535,0.2554638087749481,0.4138684570789337,0.3306677043437958
khanhha_original::CRACK500_20160222_081111_641_361.jpg,neutral,khanhha,khanhha::CRACK500_20160222_081111,0.0061497069074433,13.272354,5.481345,0.29029718041419983,0.3826753497123718,0.3270275294780731
khanhha_original::CRACK500_20160222_081113_1921_721.jpg,neutral,khanhha,khanhha::CRACK500_20160222_081113,-0.008104944479948,9.4549465,9.470211,0.2136305868625641,0.5421711206436157,0.2441982626914978
khanhha_original::CRACK500_20160222_081839_1_721.jpg,improved,khanhha,khanhha::CRACK500_20160222_081839,0.0483752525291589,8.865425,11.027479,0.2353144735097885,0.4681529402732849,0.29653260111808777
khanhha_original::CRACK500_20160222_081908_641_721.jpg,neutral,khanhha,khanhha::CRACK500_20160222_081908,0.0068331924321738,8.944547,11.336059,0.13531911373138428,0.6049410700798035,0.25973978638648987
khanhha_original::CRACK500_20160222_114759_1921_361.jpg,improved,khanhha,khanhha::CRACK500_20160222_114759,0.0315831267438633,9.227501,10.655011,0.2035641372203827,0.46157050132751465,0.33486536145210266
khanhha_original::CRACK500_20160222_114759_1921_721.jpg,degraded,khanhha,khanhha::CRACK500_20160222_114759,-0.0102925047967319,9.043836,10.661783,0.1881064772605896,0.4802654981613159,0.33162805438041687
khanhha_original::CRACK500_20160222_114759_641_361.jpg,neutral,khanhha,khanhha::CRACK500_20160222_114759,-0.0025862951923198,9.280973,10.890638,0.15037225186824799,0.5622859001159668,0.28734180331230164
khanhha_original::CRACK500_20160222_115219_1281_721.jpg,neutral,khanhha,khanhha::CRACK500_20160222_115219,0.007898583617688,8.852351,11.685592,0.16142569482326508,0.6415175795555115,0.19705671072006226
khanhha_original::CRACK500_20160222_115224_1281_1081.jpg,neutral,khanhha,khanhha::CRACK500_20160222_115224,-0.0006356104599523,8.840271,11.669088,0.14160707592964172,0.6075835824012756,0.25080937147140503
khanhha_original::CRACK500_20160222_115224_1281_361.jpg,improved,khanhha,khanhha::CRACK500_20160222_115224,0.1829655373475993,9.00118,11.106602,0.2343990057706833,0.27705851197242737,0.4885425567626953
khanhha_original::CRACK500_20160222_115305_1281_1081.jpg,degraded,khanhha,khanhha::CRACK500_20160222_115305,-0.0131990910365789,8.861012,11.724065,0.12340524792671204,0.6405134797096252,0.23608125746250153
khanhha_original::CRACK500_20160222_115305_1921_361.jpg,neutral,khanhha,khanhha::CRACK500_20160222_115305,2.394671100591772e-05,8.876683,11.730264,0.1471976339817047,0.5338639616966248,0.3189384341239929
khanhha_original::CRACK500_20160222_115305_641_1.jpg,neutral,khanhha,khanhha::CRACK500_20160222_115305,0.0095086482795017,8.877311,11.719593,0.10396478325128555,0.7019298672676086,0.1941053718328476
khanhha_original::CRACK500_20160222_115305_641_721.jpg,neutral,khanhha,khanhha::CRACK500_20160222_115305,0.0098552548143666,8.8670635,11.732013,0.11844605952501297,0.6741408109664917,0.2074131816625595
khanhha_original::CRACK500_20160222_115324_1281_721.jpg,neutral,khanhha,khanhha::CRACK500_20160222_115324,1.965129010195188e-05,8.881996,11.713104,0.15133778750896454,0.641250491142273,0.2074117809534073
khanhha_original::CRACK500_20160222_115324_641_1081.jpg,improved,khanhha,khanhha::CRACK500_20160222_115324,0.0102789315135722,8.888899,11.630576,0.15023933351039886,0.6835072040557861,0.16625343263149261
khanhha_original::CRACK500_20160222_115519_641_721.jpg,neutral,khanhha,khanhha::CRACK500_20160222_115519,0.0092525299051148,9.871209,9.962748,0.13652676343917847,0.3520110845565796,0.5114621520042419
khanhha_original::CRACK500_20160222_115828_641_1.jpg,neutral,khanhha,khanhha::CRACK500_20160222_115828,-0.0007437058390387,9.762607,10.135118,0.1630428582429886,0.6128029823303223,0.22415412962436676
khanhha_original::CRACK500_20160222_115833_1921_1081.jpg,degraded,khanhha,khanhha::CRACK500_20160222_115833,-0.0295464376161981,9.552713,9.985575,0.253938227891922,0.3877484202384949,0.35831335186958313
khanhha_original::CRACK500_20160222_115833_641_361.jpg,neutral,khanhha,khanhha::CRACK500_20160222_115833,-0.0066722173692509,9.721628,10.197973,0.20587700605392456,0.4740622937679291,0.32006075978279114
khanhha_original::CRACK500_20160222_115843_1281_361.jpg,neutral,khanhha,khanhha::CRACK500_20160222_115843,-0.0027310739605249,9.757136,10.204045,0.16146528720855713,0.5481128096580505,0.29042190313339233
khanhha_original::CRACK500_20160222_115847_1281_361.jpg,improved,khanhha,khanhha::CRACK500_20160222_115847,0.0520624583002047,9.714747,10.232547,0.17963464558124542,0.5369716882705688,0.28339362144470215
khanhha_original::CRACK500_20160222_115847_641_361.jpg,neutral,khanhha,khanhha::CRACK500_20160222_115847,-0.0036984666541647,9.727712,10.242664,0.1681494563817978,0.5473617911338806,0.28448882699012756
khanhha_original::CRACK500_20160222_163940_1281_1081.jpg,neutral,khanhha,khanhha::CRACK500_20160222_163940,0.0026273373743493,9.689838,10.24609,0.14081473648548126,0.5495196580886841,0.30966559052467346
khanhha_original::CRACK500_20160222_163940_1_1081.jpg,improved,khanhha,khanhha::CRACK500_20160222_163940,0.0230023029906272,9.073913,10.53272,0.10228105634450912,0.6734170913696289,0.22430190443992615
khanhha_original::CRACK500_20160222_163940_1_361.jpg,improved,khanhha,khanhha::CRACK500_20160222_163940,0.0122966381810233,9.104797,10.460814,0.09489531069993973,0.6993374228477478,0.20576724410057068
khanhha_original::CRACK500_20160222_163940_641_1081.jpg,neutral,khanhha,khanhha::CRACK500_20160222_163940,-0.0048359521603076,9.386095,10.407715,0.10090036690235138,0.6780756115913391,0.2210240215063095
khanhha_original::CRACK500_20160222_164141_1281_1.jpg,neutral,khanhha,khanhha::CRACK500_20160222_164141,0.007611500665304,9.041772,10.537165,0.19652235507965088,0.4669315218925476,0.3365461230278015
khanhha_original::CRACK500_20160222_164141_1921_721.jpg,neutral,khanhha,khanhha::CRACK500_20160222_164141,0.0045615023559186,9.557632,10.216126,0.21820685267448425,0.35738301277160645,0.4244101643562317
khanhha_original::CRACK500_20160222_164141_1_1081.jpg,neutral,khanhha,khanhha::CRACK500_20160222_164141,0.0055611848281974,9.550247,10.147028,0.2007361501455307,0.4754142165184021,0.323849618434906
khanhha_original::CRACK500_20160222_164822_1281_1.jpg,improved,khanhha,khanhha::CRACK500_20160222_164822,0.0758985182944791,9.6205845,10.1724,0.26071345806121826,0.4074132442474365,0.3318732976913452
khanhha_original::CRACK500_20160222_164822_641_1.jpg,neutral,khanhha,khanhha::CRACK500_20160222_164822,-0.0027085002025828,9.586233,10.19028,0.24398323893547058,0.43943700194358826,0.31657978892326355
