image_id,category,domain,physical_group,delta_iou,umap_1,umap_2,p_degraded,p_neutral,p_improved
khanhha_original::CFD_001.jpg,improved,khanhha,khanhha::CFD_001,0.0160206424062502,9.930777,1.9290984,0.3846980929374695,0.2459917515516281,0.3693102300167084
khanhha_original::CFD_007.jpg,improved,khanhha,khanhha::CFD_007,0.0368783116067982,9.881191,1.886621,0.44206660985946655,0.15114115178585052,0.4067923128604889
khanhha_original::CFD_011.jpg,improved,khanhha,khanhha::CFD_011,0.0800074283198405,9.99808,1.982954,0.29513436555862427,0.17611753940582275,0.5287480354309082
khanhha_original::CFD_013.jpg,degraded,khanhha,khanhha::CFD_013,-0.0613781602241744,9.981046,1.996435,0.3505425751209259,0.3106391727924347,0.338818222284317
khanhha_original::CFD_014.jpg,improved,khanhha,khanhha::CFD_014,0.0547757300976464,9.942104,1.9371055,0.4015868902206421,0.1986679881811142,0.3997451364994049
khanhha_original::CFD_019.jpg,neutral,khanhha,khanhha::CFD_019,-0.0013922859597681,9.976983,1.9803327,0.45792677998542786,0.25010946393013,0.29196375608444214
khanhha_original::CFD_037.jpg,degraded,khanhha,khanhha::CFD_037,-0.0205260675392577,9.90482,1.9165802,0.3191348612308502,0.22308464348316193,0.45778051018714905
khanhha_original::CFD_040.jpg,degraded,khanhha,khanhha::CFD_040,-0.0280389784482379,9.962427,1.9598513,0.3920661509037018,0.23745040595531464,0.3704834282398224
khanhha_original::CFD_047.jpg,improved,khanhha,khanhha::CFD_047,0.0217954926167799,9.96991,1.9528725,0.4177989661693573,0.1988493800163269,0.3833516240119934
khanhha_original::CFD_070.jpg,neutral,khanhha,khanhha::CFD_070,-0.0080938631677056,9.836421,1.8443235,0.3064483106136322,0.34914737939834595,0.34440428018569946
khanhha_original::CFD_080.jpg,improved,khanhha,khanhha::CFD_080,0.0120839244730493,7.0582094,0.29020357,0.3187211751937866,0.40023767948150635,0.28104111552238464
khanhha_original::CFD_082.jpg,degraded,khanhha,khanhha::CFD_082,-0.0398716358043381,9.969817,1.9668312,0.3944720923900604,0.15775173902511597,0.4477761387825012
khanhha_original::CFD_084.jpg,improved,khanhha,khanhha::CFD_084,0.0597371403006901,9.933854,1.9392995,0.351377934217453,0.3122273087501526,0.3363947570323944
khanhha_original::CFD_088.jpg,degraded,khanhha,khanhha::CFD_088,-0.0454029550117173,9.845293,1.8531315,0.4254071116447449,0.2865143418312073,0.28807851672172546
khanhha_original::CFD_108.jpg,neutral,khanhha,khanhha::CFD_108,-0.0068110767920225,9.854942,1.8659635,0.35082530975341797,0.21775880455970764,0.4314159154891968
khanhha_original::CFD_109.jpg,improved,khanhha,khanhha::CFD_109,0.0193410891539252,9.864063,1.8710269,0.34963932633399963,0.46736013889312744,0.1830005645751953
khanhha_original::CFD_111.jpg,neutral,khanhha,khanhha::CFD_111,0.0075290681424338,9.868358,1.8732708,0.34965577721595764,0.47240984439849854,0.17793433368206024
khanhha_original::CFD_118.jpg,neutral,khanhha,khanhha::CFD_118,-0.0089024981629597,9.848511,1.8554357,0.35161033272743225,0.4215424656867981,0.22684724628925323
khanhha_original::CRACK500_20160222_080933_361_1.jpg,neutral,khanhha,khanhha::CRACK500_20160222_080933,-0.0001034083007714,9.502259,9.487125,0.34968841075897217,0.3069898784160614,0.34332165122032166
khanhha_original::CRACK500_20160222_081031_641_361.jpg,neutral,khanhha,khanhha::CRACK500_20160222_081031,0.0009619976249003,2.376275,14.449922,0.08030752837657928,0.7738643884658813,0.14582805335521698
khanhha_original::CRACK500_20160222_081102_1921_721.jpg,neutral,khanhha,khanhha::CRACK500_20160222_081102,-0.0073055137365258,1.8558632,13.814075,0.43610283732414246,0.3200775384902954,0.24381965398788452
khanhha_original::CRACK500_20160222_081102_1_721.jpg,neutral,khanhha,khanhha::CRACK500_20160222_081102,-0.00359477124183,10.714238,6.81247,0.32495614886283875,0.3977040946483612,0.27733975648880005
