image_id,degraded,neutral,improved
khanhha_original::CFD_001.jpg,0.8911495959387535,0.016605605593903897,0.09224479846734247
khanhha_original::CFD_007.jpg,0.9113959538312015,0.021721680832853484,0.06688236533594503
khanhha_original::CFD_011.jpg,0.5699558956967858,0.019950487307273817,0.41009361699594044
khanhha_original::CFD_013.jpg,0.9529625662522275,0.014761807597720021,0.03227562615005248
khanhha_original::CFD_014.jpg,0.8007671456592339,0.024981861759696418,0.1742509925810696
khanhha_original::CFD_019.jpg,0.8988905053857871,0.016922091726192984,0.08418740288802
khanhha_original::CFD_037.jpg,0.921312450149003,0.012587969232276468,0.06609958061872055
khanhha_original::CFD_040.jpg,0.9312590812511081,0.027651117808535363,0.04108980094035662
khanhha_original::CFD_047.jpg,0.7469835998908292,0.031168497251929557,0.22184790285724115
khanhha_original::CFD_070.jpg,0.7415532554169671,0.0695718307053855,0.18887491387764727
khanhha_original::CFD_080.jpg,0.6960072510717443,0.06966875030169918,0.23432399862655656
khanhha_original::CFD_082.jpg,0.7114581695132087,0.025700635359507153,0.26284119512728404
khanhha_original::CFD_084.jpg,0.8777112763095807,0.04214144888456778,0.08014727480585163
khanhha_original::CFD_088.jpg,0.884320295461542,0.025761823387727478,0.08991788115073047
khanhha_original::CFD_108.jpg,0.7743417308391546,0.09495194296207955,0.13070632619876574
khanhha_original::CFD_109.jpg,0.744960332764948,0.13203177370536404,0.12300789352968781
khanhha_original::CFD_111.jpg,0.8480231632254822,0.04889981756262679,0.10307701921189096
khanhha_original::CFD_118.jpg,0.7259479444261542,0.067685056433795,0.20636699914005088
khanhha_original::CRACK500_20160222_080933_361_1.jpg,0.365417734346645,0.3939509873265335,0.24063127832682163
khanhha_original::CRACK500_20160222_081031_641_361.jpg,0.5405305964350713,0.19892707779237548,0.2605423257725533
khanhha_original::CRACK500_20160222_081102_1921_721.jpg,0.41848951062355183,0.3815945436945399,0.1999159456819083
khanhha_original::CRACK500_20160222_081102_1_721.jpg,0.45245981415566233,0.3948123947610822,0.15272779108325538
khanhha_original::CRACK500_20160222_081111_641_361.jpg,0.48191111364842165,0.29407895946079526,0.22400992689078308
khanhha_original::CRACK500_20160222_081113_1921_721.jpg,0.6348431825773257,0.1515067427194149,0.21365007470325947
khanhha_original::CRACK500_20160222_081839_1_721.jpg,0.31304102621172836,0.12858905442298754,0.5583699193652841
khanhha_original::CRACK500_20160222_081908_641_721.jpg,0.2672387895840318,0.05260206870609182,0.6801591417098765
khanhha_original::CRACK500_20160222_114759_1921_361.jpg,0.7371470403228474,0.06326274390105398,0.19959021577609856
khanhha_original::CRACK500_20160222_114759_1921_721.jpg,0.5792373206197848,0.21533512251839634,0.20542755686181885
khanhha_original::CRACK500_20160222_114759_641_361.jpg,0.6410522794539641,0.11510920742228382,0.2438385131237519
khanhha_original::CRACK500_20160222_115219_1281_721.jpg,0.4905558704638294,0.1496316598446244,0.3598124696915462
khanhha_original::CRACK500_20160222_115224_1281_1081.jpg,0.5271511837976245,0.26786101053923667,0.20498780566313896
khanhha_original::CRACK500_20160222_115224_1281_361.jpg,0.08908122276095669,0.3933748740793676,0.5175439031596758
khanhha_original::CRACK500_20160222_115305_1281_1081.jpg,0.313216108855719,0.15691924931160775,0.5298646418326732
khanhha_original::CRACK500_20160222_115305_1921_361.jpg,0.11490353888644017,0.09227542255614476,0.792821038557415
khanhha_original::CRACK500_20160222_115305_641_1.jpg,0.11707794267792059,0.04910385741630251,0.8338181999057769
khanhha_original::CRACK500_20160222_115305_641_721.jpg,0.1637739936244015,0.1433772894160866,0.6928487169595118
khanhha_original::CRACK500_20160222_115324_1281_721.jpg,0.16358774698626619,0.08615233168421389,0.7502599213295199
khanhha_original::CRACK500_20160222_115324_641_1081.jpg,0.21605719592380584,0.2082645606927038,0.5756782433834903
khanhha_original::CRACK500_20160222_115519_641_721.jpg,0.5857139476944482,0.1802799829812255,0.23400606932432633
khanhha_original::CRACK500_20160222_115828_641_1.jpg,0.22394980139208442,0.16757002175362243,0.6084801768542932
khanhha_original::CRACK500_20160222_115833_1921_1081.jpg,0.5325644704414837,0.1703061796447301,0.29712934991378614
khanhha_original::CRACK500_20160222_115833_641_361.jpg,0.5234061289031854,0.25272609258719514,0.22386777850961948
khanhha_original::CRACK500_20160222_115843_1281_361.jpg,0.3451493081522681,0.2322309110684023,0.42261978077932966
khanhha_original::CRACK500_20160222_115847_1281_361.jpg,0.32582765313993106,0.31510903923468125,0.3590633076253877
khanhha_original::CRACK500_20160222_115847_641_361.jpg,0.3375569777652249,0.3720871066408152,0.2903559155939599
khanhha_original::CRACK500_20160222_163940_1281_1081.jpg,0.327833970503921,0.36165104528470987,0.31051498421136914
khanhha_original::CRACK500_20160222_163940_1_1081.jpg,0.6069117098844913,0.3152806539040507,0.077807636211458
khanhha_original::CRACK500_20160222_163940_1_361.jpg,0.6623704282120728,0.17392882647337515,0.16370074531455212
khanhha_original::CRACK500_20160222_163940_641_1081.jpg,0.457498038510298,0.2711889260013923,0.27131303548830965
khanhha_original::CRACK500_20160222_164141_1281_1.jpg,0.3519845792867322,0.1599333615941565,0.48808205911911123
khanhha_original::CRACK500_20160222_164141_1921_721.jpg,0.39772057996369753,0.2495839936231613,0.35269542641314117
khanhha_original::CRACK500_20160222_164141_1_1081.jpg,0.2972217116932185,0.3655952974745406,0.33718299083224096
khanhha_original::CRACK500_20160222_164822_1281_1.jpg,0.2059435379682797,0.08017880554808515,0.7138776564836351
khanhha_original::CRACK500_20160222_164822_641_1.jpg,0.193723715487624,0.34439459901947916,0.46188168549289677
khanhha_original::CRACK500_20160222_164822_641_361.jpg,0.23064064866903491,0.3095492837482469,0.45981006758271814
khanhha_original::CRACK500_20160222_164825_641_721.jpg,0.3312005565284362,0.42596908749117557,0.24283035598038824
