image_id,degraded,neutral,improved
khanhha_original::CFD_037.jpg,0.26975070248877303,0.21123595579547846,0.5190133417157485
khanhha_original::CFD_070.jpg,0.24383385364305107,0.27929137338303217,0.4768747729739166
khanhha_original::CFD_108.jpg,0.17341367755897635,0.24644544107004968,0.580140881370974
khanhha_original::CRACK500_20160222_081102_1921_721.jpg,0.2663062031082232,0.47473949623767997,0.2589543006540968
khanhha_original::CRACK500_20160222_081102_1_721.jpg,0.1576202701222087,0.5163173981784808,0.3260623316993104
khanhha_original::CRACK500_20160222_114759_1921_361.jpg,0.21583371947843763,0.47346857184807223,0.3106977086734903
khanhha_original::CRACK500_20160222_114759_1921_721.jpg,0.13948665329378349,0.3415310704553139,0.5189822762509025
khanhha_original::CRACK500_20160222_114759_641_361.jpg,0.24556178305171933,0.5529085774599013,0.2015296394883794
khanhha_original::CRACK500_20160222_115224_1281_1081.jpg,0.198473884138003,0.6060093895391191,0.19551672632287773
khanhha_original::CRACK500_20160222_115224_1281_361.jpg,0.5529319998310485,0.13970977229040404,0.3073582278785475
khanhha_original::CRACK500_20160222_164141_1281_1.jpg,0.11418523381292213,0.40222354844642494,0.4835912177406528
khanhha_original::CRACK500_20160222_164141_1921_721.jpg,0.1617038519081201,0.1849865967221818,0.6533095513696981
khanhha_original::CRACK500_20160222_164141_1_1081.jpg,0.16503966837260256,0.42634284387678345,0.40861748775061413
khanhha_original::CRACK500_20160222_165225_1281_721.jpg,0.3581623944917979,0.40136087237410445,0.2404767331340978
khanhha_original::CRACK500_20160222_165715_1921_721.jpg,0.36719161037216314,0.4159234569824197,0.2168849326454172
khanhha_original::CRACK500_20160225_114535_1281_1081.jpg,0.22540434753902336,0.6775329119065729,0.09706274055440375
khanhha_original::CRACK500_20160225_114535_1921_1081.jpg,0.6612398538556737,0.231796541614695,0.10696360452963127
khanhha_original::CRACK500_20160225_114535_1_1.jpg,0.3235117671002935,0.5363028248830324,0.1401854080166741
khanhha_original::CRACK500_20160302_155925_1281_361.jpg,0.5095585409859031,0.31383192549502714,0.17660953351906974
khanhha_original::CRACK500_20160302_155925_641_361.jpg,0.7155551922086671,0.1580400956753454,0.12640471211598742
khanhha_original::CRACK500_20160303_092839_1281_361.jpg,0.25508413184951506,0.47772590257775077,0.2671899655727342
khanhha_original::CRACK500_20160303_092839_1281_721.jpg,0.30833202731620085,0.4503484030690655,0.24131956961473355
khanhha_original::CRACK500_20160303_092839_641_721.jpg,0.21132143627862612,0.7185537478860395,0.07012481583533435
khanhha_original::CRACK500_20160303_093353_1921_361.jpg,0.15050550923964592,0.5118100569900308,0.33768443377032337
khanhha_original::CRACK500_20160303_093353_1921_721.jpg,0.23934405794236308,0.413168923617535,0.3474870184401018
khanhha_original::CRACK500_20160306_103903_1281_361.jpg,0.24478189337750023,0.4997019736057297,0.25551613301676995
khanhha_original::CRACK500_20160306_103903_641_361.jpg,0.1747591413764729,0.6187716540483487,0.20646920457517828
khanhha_original::CRACK500_20160306_104522_1921_361.jpg,0.1630016626996179,0.35537645204470536,0.4816218852556767
khanhha_original::CRACK500_20160306_104522_1921_721.jpg,0.12348163293126899,0.25166418243613076,0.6248541846326003
khanhha_original::CRACK500_20160306_104522_641_721.jpg,0.05338929040648631,0.627004459831388,0.31960624976212576
khanhha_original::CRACK500_20160307_144115_1281_1.jpg,0.30213852305475697,0.5209192285519475,0.17694224839329564
khanhha_original::CRACK500_20160307_144916_1281_361.jpg,0.3434121992736827,0.31729900775323266,0.3392887929730847
khanhha_original::CRACK500_20160307_144916_1921_721.jpg,0.11347846959901335,0.4693586516990185,0.417162878701968
khanhha_original::CRACK500_20160307_145107_1281_721.jpg,0.2992285466286731,0.5014203752127117,0.19935107815861533
khanhha_original::CRACK500_20160307_145107_1_1.jpg,0.1131575197739473,0.8212133693612359,0.0656291108648169
