image_id,degraded,neutral,improved
khanhha_original::CFD_037.jpg,0.4201795859252535,0.2377007586435676,0.3421196554311789
khanhha_original::CFD_070.jpg,0.2482601969988307,0.5032317572713221,0.2485080457298472
khanhha_original::CFD_108.jpg,0.34984520481318304,0.22737353351455958,0.4227812616722573
khanhha_original::CRACK500_20160222_081102_1921_721.jpg,0.2592608298052737,0.4272168607884547,0.31352230940627146
khanhha_original::CRACK500_20160222_081102_1_721.jpg,0.26000689949050565,0.5313582016317794,0.20863489887771489
khanhha_original::CRACK500_20160222_114759_1921_361.jpg,0.2599053261507144,0.4605307890946012,0.2795638847546844
khanhha_original::CRACK500_20160222_114759_1921_721.jpg,0.1723220728152651,0.6018840083289495,0.2257939188557854
khanhha_original::CRACK500_20160222_114759_641_361.jpg,0.4135212297091364,0.3928360626222993,0.19364270766856426
khanhha_original::CRACK500_20160222_115224_1281_1081.jpg,0.3716068858372566,0.38390572960860486,0.24448738455413854
khanhha_original::CRACK500_20160222_115224_1281_361.jpg,0.33531850568300736,0.1946869260571669,0.4699945682598257
khanhha_original::CRACK500_20160222_164141_1281_1.jpg,0.19732974982339005,0.4260498997321187,0.3766203504444913
khanhha_original::CRACK500_20160222_164141_1921_721.jpg,0.3470366652913679,0.31160366718111304,0.3413596675275191
khanhha_original::CRACK500_20160222_164141_1_1081.jpg,0.2074519468490658,0.4634316803716971,0.3291163727792372
khanhha_original::CRACK500_20160222_165225_1281_721.jpg,0.19208135137450913,0.570477700872009,0.23744094775348196
khanhha_original::CRACK500_20160222_165715_1921_721.jpg,0.23350518239779572,0.3770450064186174,0.38944981118358696
khanhha_original::CRACK500_20160225_114535_1281_1081.jpg,0.2082050611790718,0.6794197294537894,0.11237520936713893
khanhha_original::CRACK500_20160225_114535_1921_1081.jpg,0.2897094780571361,0.5970884197128393,0.11320210223002453
khanhha_original::CRACK500_20160225_114535_1_1.jpg,0.2643248261828559,0.620868785274996,0.11480638854214811
khanhha_original::CRACK500_20160302_155925_1281_361.jpg,0.4666183065244545,0.28535302424333103,0.24802866923221448
khanhha_original::CRACK500_20160302_155925_641_361.jpg,0.3787956517236511,0.3596355180596482,0.2615688302167006
khanhha_original::CRACK500_20160303_092839_1281_361.jpg,0.23998204466709305,0.5239533837896998,0.2360645715432071
khanhha_original::CRACK500_20160303_092839_1281_721.jpg,0.22458321545322354,0.5408221579509864,0.23459462659578995
khanhha_original::CRACK500_20160303_092839_641_721.jpg,0.21973284518644676,0.6878294815805082,0.09243767323304512
khanhha_original::CRACK500_20160303_093353_1921_361.jpg,0.19467218368815645,0.6546697012070863,0.1506581151047572
khanhha_original::CRACK500_20160303_093353_1921_721.jpg,0.2448264819368433,0.5056880793185399,0.2494854387446168
khanhha_original::CRACK500_20160306_103903_1281_361.jpg,0.15760014405312464,0.5522119306769497,0.2901879252699256
khanhha_original::CRACK500_20160306_103903_641_361.jpg,0.13840738602103722,0.7413412060220872,0.1202514079568757
khanhha_original::CRACK500_20160306_104522_1921_361.jpg,0.13722966789743873,0.4878893286753886,0.3748810034271726
khanhha_original::CRACK500_20160306_104522_1921_721.jpg,0.13978513685429886,0.5557251947213729,0.3044896684243283
khanhha_original::CRACK500_20160306_104522_641_721.jpg,0.05741925904408218,0.8172220891196303,0.12535865183628747
khanhha_original::CRACK500_20160307_144115_1281_1.jpg,0.3184160877579902,0.5943521852953316,0.08723172694667818
khanhha_original::CRACK500_20160307_144916_1281_361.jpg,0.2118464829081144,0.5974130641400294,0.19074045295185624
khanhha_original::CRACK500_20160307_144916_1921_721.jpg,0.18914380772322453,0.578417889217034,0.23243830305974145
khanhha_original::CRACK500_20160307_145107_1281_721.jpg,0.14929960236207018,0.7025879554357843,0.14811244220214548
khanhha_original::CRACK500_20160307_145107_1_1.jpg,0.22851792017084382,0.5584377205255104,0.2130443593036458
khanhha_original::CRACK500_20160307_162438_1921_1081.jpg,0.1724985116428083,0.6454647246343648,0.18203676372282696
khanhha_original::CRACK500_20160307_162438_1921_721.jpg,0.24411908573081514,0.4571357388441564,0.2987451754250284
khanhha_original::CRACK500_20160308_072951_641_721.jpg,0.09318732990843756,0.7009129038279461,0.20589976626361625
khanhha_original::CRACK500_20160308_073356_1281_1081.jpg,0.23305478426298648,0.667209869502214,0.09973534623479947
khanhha_original::CRACK500_20160308_073356_641_1.jpg,0.19620373393220142,0.7371376435509451,0.0666586225168535
khanhha_original::CRACK500_20160308_073736_1281_361.jpg,0.22719288206300453,0.622287212639771,0.15051990529722442
khanhha_original::CRACK500_20160308_073736_641_721.jpg,0.20918345808004507,0.5856945119194511,0.20512203000050389
khanhha_original::CRACK500_20160310_114505_641_361.jpg,0.21334076547852776,0.5840522810373395,0.20260695348413282
khanhha_original::CRACK500_20160310_114658_641_721.jpg,0.22296602000386218,0.6715050939130727,0.10552888608306504
khanhha_original::CRACK500_20160316_143445_1281_361.jpg,0.1196142316100083,0.6334370096032468,0.2469487587867449
khanhha_original::CRACK500_20160316_144203_1281_721.jpg,0.08462363706939396,0.829186303780992,0.086190059149614
khanhha_original::CRACK500_20160316_144431_641_1081.jpg,0.13656373773458802,0.7657233010957689,0.09771296116964308
khanhha_original::CRACK500_20160321_185534_1281_721.jpg,0.05319983110577579,0.8019224548750987,0.1448777140191256
khanhha_original::CRACK500_20160324_165857_1281_361.jpg,0.24760560901779816,0.39949808519811336,0.35289630578408854
khanhha_original::CRACK500_20160324_165857_641_361.jpg,0.1453722826069182,0.6162589631987628,0.23836875419431905
