image_id,degraded,neutral,improved
khanhha_original::CFD_007.jpg,0.49616393338858517,0.08379914912400259,0.42003691748741223
khanhha_original::CFD_013.jpg,0.5742440248414136,0.1275740661319084,0.298181909026678
khanhha_original::CFD_014.jpg,0.5323570790604397,0.1765202647770714,0.291122656162489
khanhha_original::CFD_047.jpg,0.4417257660622422,0.2638960707107904,0.2943781632269674
khanhha_original::CFD_082.jpg,0.37430776254160264,0.4042171767714102,0.2214750606869872
khanhha_original::CRACK500_20160222_081111_641_361.jpg,0.30105867898352207,0.5584240175303177,0.14051730348616032
khanhha_original::CRACK500_20160222_081113_1921_721.jpg,0.2776272420676361,0.45314635326312097,0.26922640466924297
khanhha_original::CRACK500_20160222_115305_1281_1081.jpg,0.09458619863703117,0.8141294941997334,0.09128430716323543
khanhha_original::CRACK500_20160222_115305_1921_361.jpg,0.26230577905911373,0.5260052241608757,0.2116889967800106
khanhha_original::CRACK500_20160222_115305_641_1.jpg,0.12158469853908267,0.6186148673931458,0.2598004340677715
khanhha_original::CRACK500_20160222_115305_641_721.jpg,0.05250834785208973,0.7150127276878092,0.23247892446010116
khanhha_original::CRACK500_20160222_115828_641_1.jpg,0.07947611831970276,0.6034103856640377,0.31711349601625954
khanhha_original::CRACK500_20160222_164825_641_721.jpg,0.16303223500981245,0.7244131229780845,0.11255464201210309
khanhha_original::CRACK500_20160222_164851_641_1081.jpg,0.48154843523929847,0.2808670665504582,0.23758449821024333
khanhha_original::CRACK500_20160222_165218_641_1.jpg,0.3871102150874866,0.4256585288111401,0.18723125610137334
khanhha_original::CRACK500_20160222_165909_1281_1081.jpg,0.3524015615667739,0.4277058274967199,0.21989261093650625
khanhha_original::CRACK500_20160222_165926_1281_721.jpg,0.3335344627303615,0.5776666904569787,0.08879884681265982
khanhha_original::CRACK500_20160222_165947_1921_721.jpg,0.34547734071746544,0.5830884958367284,0.07143416344580629
khanhha_original::CRACK500_20160302_155848_1281_361.jpg,0.7063165287573479,0.19316093669700168,0.10052253454565041
khanhha_original::CRACK500_20160302_155848_1921_361.jpg,0.3753130687672008,0.38608263995345754,0.23860429127934174
khanhha_original::CRACK500_20160302_155848_641_721.jpg,0.11714811396667028,0.8136826899608147,0.06916919607251514
khanhha_original::CRACK500_20160302_160033_641_361.jpg,0.43677826983448836,0.3267436089248234,0.23647812124068823
khanhha_original::CRACK500_20160303_092627_641_721.jpg,0.22357079508930724,0.433653120452789,0.34277608445790375
khanhha_original::CRACK500_20160303_093400_641_1.jpg,0.18635539819931005,0.697028986412227,0.116615615388463
khanhha_original::CRACK500_20160303_093400_641_721.jpg,0.2486777356240646,0.6536270277386915,0.0976952366372439
khanhha_original::CRACK500_20160307_145259_1921_721.jpg,0.13034904857073634,0.7160681509408908,0.15358280048837275
khanhha_original::CRACK500_20160307_145259_1_361.jpg,0.014622086628342749,0.9601859582380883,0.025191955133568963
khanhha_original::CRACK500_20160307_164214_1281_1081.jpg,0.05987456246132195,0.8729860230281434,0.06713941451053465
khanhha_original::CRACK500_20160307_164214_1_721.jpg,0.14572999118870295,0.7924567177098951,0.061813291101401914
khanhha_original::CRACK500_20160307_164226_1921_721.jpg,0.07596921034979855,0.8452977329717848,0.07873305667841672
khanhha_original::CRACK500_20160307_164226_1_721.jpg,0.13938024228902543,0.6146102180631777,0.24600953964779687
khanhha_original::CRACK500_20160307_164226_641_721.jpg,0.03960483456243838,0.8816988255283357,0.07869633990922598
khanhha_original::CRACK500_20160308_073245_1_361.jpg,0.17676813899390523,0.7856909195721868,0.037540941433907835
khanhha_original::CRACK500_20160308_073245_641_1.jpg,0.5466690042417858,0.37494912564286625,0.07838187011534804
khanhha_original::CRACK500_20160308_074702_1281_361.jpg,0.1864002858164121,0.3727921916046745,0.4408075225789133
khanhha_original::CRACK500_20160308_074702_1921_361.jpg,0.12897687993613954,0.31426688345986575,0.5567562366039948
khanhha_original::CRACK500_20160308_074702_641_721.jpg,0.3576602613216921,0.3288243790829047,0.3135153595954033
khanhha_original::CRACK500_20160308_155720_1281_361.jpg,0.055797783697651,0.4376138204054911,0.5065883958968578
khanhha_original::CRACK500_20160308_155720_1_1.jpg,0.06253793608481786,0.7685238826855026,0.1689381812296794
khanhha_original::CRACK500_20160308_155720_641_721.jpg,0.035324048070613956,0.8403146026244813,0.12436134930490467
khanhha_original::CRACK500_20160308_155731_1281_1.jpg,0.0180217355635549,0.7425535144124255,0.2394247500240196
khanhha_original::CRACK500_20160308_155731_641_1081.jpg,0.14061441662683563,0.3305852021637806,0.5288003812093838
khanhha_original::CRACK500_20160310_114441_641_1.jpg,0.11578756386016553,0.8308730255181556,0.05333941062167893
khanhha_original::CRACK500_20160310_114441_641_1081.jpg,0.15748907459684822,0.6504675804483192,0.1920433449548324
khanhha_original::CRACK500_20160316_141721_1_721.jpg,0.05829734214568501,0.9073015705369571,0.03440108731735788
khanhha_original::CRACK500_20160316_141721_641_721.jpg,0.12433559176750375,0.8407717738046224,0.03489263442787391
khanhha_original::CRACK500_20160316_142539_1_721.jpg,0.27372614759849534,0.4724321364679762,0.2538417159335284
khanhha_original::CRACK500_20160316_143603_1921_361.jpg,0.20492044252101224,0.4337966063465175,0.3612829511324702
khanhha_original::CRACK500_20160316_143624_1_641.jpg,0.07775912058139554,0.5412040137940187,0.3810368656245857
khanhha_original::CRACK500_20160316_144212_1921_721.jpg,0.18393249913403775,0.6415349491186787,0.17453255174728355
khanhha_original::CRACK500_20160316_144212_641_721.jpg,0.1250712543614199,0.7344285315380812,0.14050021410049884
khanhha_original::CRACK500_20160316_144241_641_361.jpg,0.22738956599274215,0.5332150874127717,0.23939534659448614
khanhha_original::CRACK500_20160321_185518_1921_721.jpg,0.1108802153249541,0.5349313277943784,0.3541884568806676
khanhha_original::CRACK500_20160321_185518_1_721.jpg,0.13718830952649852,0.4884705456575131,0.3743411448159884
khanhha_original::CRACK500_20160325_185829_641_361.jpg,0.4052610641949281,0.07833565251294067,0.5164032832921313
khanhha_original::CRACK500_20160326_174634_1921_361.jpg,0.3675431167373346,0.21762981376273213,0.4148270694999332
khanhha_original::CRACK500_20160326_174634_641_721.jpg,0.4550469997263411,0.08174448708105346,0.4632085131926055
khanhha_original::CRACK500_20160328_150927_1281_721.jpg,0.272511269515184,0.5683167338129907,0.15917199667182533
khanhha_original::CRACK500_20160328_150933_1921_361.jpg,0.4808370370237741,0.11898385714909039,0.4001791058271355
khanhha_original::CRACK500_20160328_151020_641_721.jpg,0.30578969204262946,0.30896257517159825,0.38524773278577235
khanhha_original::CRACK500_20160328_151201_1281_721.jpg,0.31232059707474996,0.6410205085709566,0.04665889435429342
khanhha_original::CRACK500_20160328_151201_1_1.jpg,0.03298050709956088,0.9583741760706621,0.008645316829776891
khanhha_original::CRACK500_20160328_151409_1921_1081.jpg,0.2016649932645702,0.7334467919004896,0.06488821483494012
khanhha_original::CRACK500_20160328_152322_1281_721.jpg,0.15083379512255432,0.7327893732340398,0.11637683164340584
khanhha_original::CRACK500_20160328_152322_1_721.jpg,0.08948354133431875,0.8672119168911958,0.043304541774485374
khanhha_original::CRACK500_20160328_152511_1921_721.jpg,0.1154279050073181,0.6807938834844549,0.2037782115082269
khanhha_original::CRACK500_20160328_153524_641_361.jpg,0.0676290421758065,0.8751787789079579,0.05719217891623567
khanhha_original::CRACK500_20160328_153604_1_361.jpg,0.15034277513651517,0.643484214624794,0.20617301023869083
khanhha_original::CRACK500_20160328_153604_641_1.jpg,0.08041921788919468,0.7738046175485813,0.1457761645622241
khanhha_original::CRACK500_20160328_153604_641_721.jpg,0.1534538808595022,0.6107494376940025,0.23579668144649535
khanhha_original::CRACK500_20160328_153706_1281_1.jpg,0.23436818773068072,0.40701375287696123,0.3586180593923581
khanhha_original::CRACK500_20160328_153706_1281_1081.jpg,0.10125210701206268,0.7793287501186162,0.11941914286932105
khanhha_original::CRACK500_20160328_153706_1921_1.jpg,0.325443751452459,0.44774920767167126,0.22680704087586975
khanhha_original::CRACK500_20160328_153915_1921_721.jpg,0.1689394708805161,0.7717921376481626,0.059268391471321374
khanhha_original::CRACK500_20160328_154159_1921_1081.jpg,0.06894193907433452,0.6987227205042982,0.23233534042136725
khanhha_original::CRACK500_20160328_154159_1_361.jpg,0.06847622708402132,0.8929886682945245,0.03853510462145421
khanhha_original::CRACK500_20160328_154429_641_721.jpg,0.23099579017616761,0.5930243906248405,0.17597981919899197
khanhha_original::CRACK500_20160328_154454_1_721.jpg,0.15178536623840208,0.7018593243838449,0.14635530937775296
khanhha_original::CRACK500_20160328_154454_721_1.jpg,0.09996163050750441,0.47119181241195607,0.4288465570805395
khanhha_original::CRACK500_20160329_094055_1_721.jpg,0.162504646860845,0.187795879161274,0.6496994739778811
khanhha_original::CRACK500_20160329_103609_1281_721.jpg,0.13484916516771256,0.574299247895486,0.2908515869368014
khanhha_original::CRACK500_20160329_103609_1921_721.jpg,0.2638007073891013,0.22592037403517934,0.5102789185757194
khanhha_original::CRACK500_20160329_103609_1_721.jpg,0.3046011142777872,0.5041555031731756,0.1912433825490372
khanhha_original::CRACK500_20160329_103609_641_361.jpg,0.16686376629817917,0.4254575036787266,0.40767873002309435
khanhha_original::CRACK500_20160329_104205_1921_361.jpg,0.1697232747524888,0.433596725061369,0.3966800001861421
khanhha_original::CRACK500_20160329_115529_1_721.jpg,0.09664394007504562,0.485885890354635,0.4174701695703195
khanhha_original::CRACK500_20160330_165325_1921_361.jpg,0.2284201033481962,0.49501988939603114,0.27656000725577257
khanhha_original::CRACK500_20160330_165325_1921_721.jpg,0.3392752074759793,0.3807217380665655,0.28000305445745527
khanhha_original::CRACK500_20160330_165325_1_721.jpg,0.6053176860998225,0.08001266686512826,0.3146696470350492
khanhha_original::CRACK500_20160330_165333_1921_1081.jpg,0.45608557250497866,0.2006373046871938,0.3432771228078275
khanhha_original::CRACK500_20160330_165333_1_721.jpg,0.23993842742781432,0.16295917648848818,0.5971023960836975
khanhha_original::CRACK500_20160330_170308_1281_361.jpg,0.21854393921021578,0.5708883933866912,0.2105676674030929
khanhha_original::CRACK500_20160330_170308_1921_1081.jpg,0.4814077639573196,0.19109390451007677,0.3274983315326035
khanhha_original::CRACK500_20160330_170308_1921_361.jpg,0.4474333282629306,0.37649132266114965,0.17607534907591976
khanhha_original::CRACK500_20160330_170308_1921_721.jpg,0.22287665364368303,0.20490234364618945,0.5722210027101275
khanhha_original::CRACK500_20160402_150300_1281_721.jpg,0.2203766230503385,0.6576545189857242,0.12196885796393722
khanhha_original::CRACK500_20160405_171219_1281_721.jpg,0.11916086362201922,0.17880010570065757,0.7020390306773232
khanhha_original::CRACK500_20160405_171219_641_721.jpg,0.18396465156949268,0.4442287979234447,0.37180655050706257
khanhha_original::CRACK500_20160405_171456_1_361.jpg,0.09097349899454854,0.40821334500255496,0.5008131560028964
khanhha_original::CRACK500_20160405_172854_1921_1.jpg,0.11320574646940701,0.2653668310690726,0.6214274224615204
khanhha_original::CRACK500_IMG_2937_1297_969.jpg,0.5873670301532253,0.29342244932725287,0.11921052051952177
khanhha_original::CRACK500_IMG_2938_1297_969.jpg,0.2684662082183772,0.684389713650206,0.04714407813141691
khanhha_original::DeepCrack_11114.jpg,0.11892945370976743,0.273611754330955,0.6074587919592775
khanhha_original::DeepCrack_11118.jpg,0.5952497541390973,0.09695248386329365,0.30779776199760905
khanhha_original::DeepCrack_11134-3.jpg,0.1801119979933137,0.27842317909050807,0.5414648229161781
khanhha_original::DeepCrack_11134-4.jpg,0.1886156499705196,0.43871155515801513,0.3726727948714653
khanhha_original::DeepCrack_11134.jpg,0.4459057612265946,0.462230487842767,0.0918637509306385
khanhha_original::DeepCrack_11153.jpg,0.4785756009840602,0.010078912594274427,0.5113454864216653
khanhha_original::DeepCrack_11164-2.jpg,0.0920097721649484,0.6876432525297993,0.2203469753052523
khanhha_original::DeepCrack_11164-4.jpg,0.06078972904345481,0.8113833219436503,0.12782694901289493
khanhha_original::DeepCrack_11178-3.jpg,0.5109980453803685,0.3608774189788024,0.12812453564082918
khanhha_original::DeepCrack_11204.jpg,0.24501528200149433,0.5037384093845689,0.2512463086139367
khanhha_original::DeepCrack_7Q3A9060-3.jpg,0.7077441720471827,0.24149012609241546,0.05076570186040202
khanhha_original::DeepCrack_7Q3A9060-9.jpg,0.21206832833481887,0.7375350356902253,0.05039663597495579
khanhha_original::DeepCrack_IMG109-1.jpg,0.22967049374187531,0.10107849503259807,0.6692510112255267
khanhha_original::DeepCrack_IMG14-1.jpg,0.3844903393636411,0.28416897156059984,0.3313406890757591
khanhha_original::DeepCrack_IMG14-3.jpg,0.6294496716920666,0.22592897096444614,0.14462135734348738
khanhha_original::Eugen_Muller_8980_79_365_456_521.jpg,0.2309883148004247,0.02953124868123682,0.7394804365183385
khanhha_original::Eugen_Muller_8980a_123_420_527_438.jpg,0.13380826660300552,0.021722431629262687,0.8444693017677317
